global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1709.4170725716158	8.677500463256365	75.29901428981442	2922106.727999313	1911.9993168186493	15.069428232553264	3655741.387514981	227.0876672560734	1784.4500249298526	4.831054515570031	3184261.8914721515	23.33908773240959	1825.573830274472	1249.442552222345	1.247659	17.20908	0.2651181980061299	0.1635533683805333	0.003953006	-0.2051894665	0.0837633259	0.0506930038	-0.032708099	-0.030373764	0.0764803152	-0.1369711514	0.0224445033	-0.0017774086	-0.0880678282	-0.0852739839	0.1097230173	0.0131202441	0.0012988721	-0.2410225622	-0.0392757316	-0.0741737259	-0.0681329556	-0.0098432914	0.0557004066	-0.0118035885	-0.0440143984	-0.0247625947	0.0132749387	0.0079257507	-0.0648879197	-0.0079319305	0.0537138346	-0.1085982487	-0.0745190646	-0.0587981391	0.133648842	-0.1103728244	-0.0164293551	0.0361091199	0.1028023182	-0.2217915032	-0.021693405	-0.092226514	-0.0255178208	-0.0137266431	0.0440074017	0.0614336653	-0.0303249994	0.0663502558	0.0235758862	-0.0062038354	0.0217103894	0.0984164928	-0.0646948468	-0.0720920043	-0.0100612596	0.0162561214	0.110664309	0.0639822238	-0.0153493844	0.0654338107	0.0012096573	-0.0137772683	0.0186884671	0.2019746216	-0.0142592527	-0.1027723953	-0.0809572384	0.0670523508	-0.109754726	0.0279964833	-0.0098488794	0.0429361539	0.0958222361	-0.0551957538	-0.0021088758	-0.0222835808	0.063593638	-0.1090821464	0.1216025151	0.0810523281	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.046558277595551	-0.0001049348800562	1.1011329052429992e-08	0.0021676732126643	-0.0408074968019462	-0.0677078173840896	0.0045843485349172	0.0016652517952408	0.0525184565172054	0.111067832794589	0.0027581882749495	0.0123360634816867	-0.0009921033004219	-0.0011890557396692	1.4138535520402686e-06	9.842689587080269e-07	0.0016277444002148	-0.0004762104733564	2.2677641493432659e-07	2.64955183243064e-06	-0.0004891933039557	-5.948604592229996e-05	2.3931008863509386e-07	3.538589659469979e-09	0.0	0.0	0.0	0.0	0.0	0.0
1703.9888583132422	-5.4282142583736	29.465510034810457	2903578.029255667	1908.5186673550995	-3.480649463549753	3642443.503642885	12.114920688109184	1781.8505398602554	-2.599485069597222	3174991.3464002837	6.7573226270588735	1824.3967237732363	1235.2267156687	1.139006	15.710421	0.3428639320207007	0.2250008012655443	0.1544681391	-0.0300648581	0.0526791479	0.1091553783	0.0148428082	0.020036854	-0.0027460577	-0.0639377605	-0.1448404436	-0.1576207313	-0.0240083545	0.0166838207	0.0131541582	0.1357599458	0.0566529723	-0.0389929031	-0.0257687492	0.0425660086	-0.0413282052	0.2067920092	0.0288266627	0.0084018634	-0.1016894381	0.0727012962	-0.0043949761	0.0190911995	-0.0393562068	-0.1452995084	-0.0604224685	-0.0945512923	0.0540005508	-0.084563457	-0.0442753469	0.020660331	-0.114211567	-0.0129670624	0.0115978289	-0.0619255515	-0.1434006559	0.0305670956	-0.067339181	-0.0174385121	-0.193162809	0.0847326381	-0.020319225	0.1611182902	-0.0119274665	-0.051223782	-0.0508886933	-0.0838171555	0.0309008343	-0.1152212596	-0.0597537618	0.0353311044	-0.0878903918	0.0891962789	-0.0014124714	0.0302223283	-0.0291485272	0.0249476971	-0.1304001389	0.1859482083	0.0597988847	-0.0156235395	-0.1281992286	-0.0970798233	-0.1027207341	0.0601972029	-0.067414307	-0.0662686632	0.0623238299	-0.0049668284	0.0988160587	0.057478583	0.0159317639	0.1192985026	-0.0248391776	0.0106432656	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0464719146090573	8.636298649369878e-05	7.458565436110798e-09	0.0021596388474315	0.0922028782414798	0.133010375043426	0.0176917598691928	0.0085013707560131	-0.0921656475150456	-0.144684104032251	0.0084945065818676	0.0209334899596152	0.0002698974896087	0.0012620007900306	1.5926459940378588e-06	7.284465489707833e-08	0.0016574363261236	2.969192590879981e-05	8.816104641736573e-10	2.7470951751540964e-06	-0.0004792242207245	9.969083231200007e-06	2.296558537290043e-07	9.938262047059318e-11	0.0	0.0	0.0	0.0	0.0	0.0
1710.30742445974	6.318566146497915	39.92427814766951	2925151.4861621098	1911.135921168972	2.6172538138723667	3652440.509182375	6.850017526229449	1783.0633806255505	1.212840765295141	3179315.019327817	1.470982721961703	1825.1487521605584	1269.4199212726794	1.238612	17.084295	0.0732272316273513	0.0496652134382851	-0.0934459267	0.0915266776	-0.1138107563	0.109778463	0.0462604182	0.1251600514	-0.0071343309	0.0016223808	0.0742739054	-0.0190617019	-0.058758643	0.0242043055	0.052252005	0.1062961129	-0.0081540207	0.0570698176	-0.0673996463	-0.0590388633	-0.0922276851	-0.0621801792	0.0417426291	0.0360673116	0.0521296218	-0.0961768304	0.1600982919	0.0824916892	-0.0529045167	0.0017849889	-0.0867824703	-0.0319157898	-0.0598764011	0.0694132201	0.0624778236	-0.0133521001	-0.1253764707	0.0391129155	-0.0183062497	0.074612255	0.0101541897	-0.1226244736	0.0270589341	-0.0562115108	0.0501197518	-0.0142499812	0.1425006267	0.0722670338	0.0361331334	0.0728632291	0.1445685042	-0.0672658399	-0.1390532582	-0.0427190944	0.0493272113	0.0121659535	-0.0541070764	-0.0441488547	-0.1136990607	0.1035621538	0.0360346369	0.0456691208	-0.0813439093	-0.1136434811	0.0634639682	-0.0359297579	-0.0835530019	-0.0256785807	-0.1700020474	0.0475902003	-0.1213551765	-0.0046631759	0.0289367871	-0.0278116477	0.0754204783	-0.0814084138	0.0203327102	-0.0911700248	-0.0948386367	0.0707304316	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0466349677265327	-0.0001630531174754	2.6586319118446837e-08	0.0021748202148547	0.0472631219220573	-0.0449397563194225	0.002019581698049	0.0022338026938192	-0.1095797700108391	-0.0174141224957934	0.0120077259956283	0.0003032516622985	0.0004628994871814	0.0001930019975727	3.7249771067052494e-08	2.142759352328031e-07	0.001642888505833	-1.454782029059994e-05	2.1163907520759128e-10	2.699082642598187e-06	-0.0004858803967544	-6.656176029900033e-06	2.360797599502132e-07	4.430467934101576e-11	0.0	0.0	0.0	0.0	0.0	0.0
1702.224002388346	-8.083422071394125	65.34171238430169	2897566.554307	1898.62966003418	-12.506261134791885	3604794.585961506	156.406567571606	1780.2436785630778	-2.819702062472743	3169267.555063799	7.95071972111304	1820.7892776319889	1242.768339759425	1.163652	16.050362	0.2550716221191118	0.159367627979565	-0.0351650683	-0.0244135299	0.0092343551	-0.0823891592	-0.0056282735	-0.135922389	-0.0863632144	-0.0697061051	0.0744569086	-0.070405035	-0.0755115978	0.0384079096	-0.0240327323	0.0057546436	-0.0130413442	0.1183696951	-0.0228223008	-0.2692337547	-0.0702405942	0.1356002126	-0.0674371226	-0.0031325306	0.0609501973	-0.0721482012	0.0623244817	-0.1221411571	0.0205583312	0.0383658504	0.0087591302	0.0697552129	-0.0834885036	-0.0018712938	-0.0246514652	0.0141173364	0.0758430468	-0.0169891415	-0.2074637134	-0.0271549147	-0.1610253683	-0.171990725	0.0198183464	0.0362431429	-0.0945636321	-0.0472307074	0.0239873617	0.024683574	0.0883669472	-0.0244124816	0.0766089523	0.089580719	0.130419297	0.0752125974	0.0605129828	0.1096230299	0.0653067058	-0.014150125	-0.0192248311	0.0294737395	-0.1410800797	0.0153800569	-0.0655099454	0.0425371087	0.1304077646	-0.0023104858	-0.1242664522	-0.1027867417	-0.0910853302	0.090018764	-0.0359939217	0.0065850652	0.0002438792	-0.1159913152	0.0240691543	0.0048821134	0.073700896	-0.0133476429	0.0353395217	-0.1374196369	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0586485352167045	-0.0120135674901718	0.0001443258038409	0.003439650683065	0.0079626797126053	-0.0393004422094519	0.0015445247578584	6.340426820553602e-05	0.0437767971223905	0.1533565671332296	0.0019164079662949	0.0235182366828887	0.0005850646975239	0.0001221652103425	1.4924338618027274e-08	3.423007002887326e-07	0.0021039792696813	0.0004610907638483	2.1260469250620887e-07	4.426728767248657e-06	-6.111546522003273e-05	0.0004247649315343	3.735100089061031e-09	1.8042524706139573e-07	0.0	0.0	0.0	0.0	0.0	0.0
1702.310217360547	0.0862149722011054	0.0074330214316373	2897860.076130113	1906.221283123944	7.591623089763971	3633679.580234695	57.632741137037456	1782.0696503975023	1.825971834424536	3175772.238867876	3.334173140111704	1823.5476415116416	1238.5706200850636	1.109266	15.300211	0.1251615012100579	0.1045665989520338	0.13626303	-0.0392266293	0.0561463697	0.0325847813	-0.061148909	-0.0086448431	0.0024738997	-0.0516290618	-0.1248934969	-0.0491662882	-0.1010955395	-0.0837947813	0.0171472886	0.0697482917	0.0136246254	0.0173419121	-0.0113261498	-0.0436090524	-0.0263051087	0.0230758862	-0.0317516329	0.037897091	0.0992085098	0.054871747	0.0915675403	0.0427466816	-0.1397179849	-0.0992796605	-0.1106858538	-0.0773112612	-0.0308547548	-0.0180137059	-0.0643329468	0.0071977952	-0.0525284065	-0.0068254543	-0.0706152577	-0.0655131521	-0.0792304824	0.0153660364	-0.0675195336	0.0108240618	0.0338824142	-0.0129034434	0.0835824893	0.1469336826	-0.0826917094	-0.034856508	0.033339305	-0.0750225195	-0.0079815987	0.006826722	0.0408219791	0.0590962971	-0.0216894059	0.1258374941	-0.0445994957	0.0759734476	-0.0362127038	0.10160462	0.0150260153	0.0679411374	0.032908557	0.080418217	-0.0943851039	-0.0846171454	-0.0436651215	0.0147180646	-0.0104054379	0.0311468238	-0.0571570719	-0.0242175421	0.0182911834	-0.0995618239	0.0885870611	0.1243989185	-0.0975907938	0.0132776053	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0584442261640134	0.0002043090526911	4.174218901153517e-08	0.0034157275719103	0.0077299918134485	-0.0002326878991567	5.4143658414005076e-08	5.975277343598083e-05	-0.0539851803356725	-0.097761977458063	0.002914399695875	0.0095574042365108	0.0008870399204312	0.0003019752229072	9.118903524991349e-08	7.868398204385896e-07	0.0018859829425488	-0.0002179963271324	4.7522398643259936e-08	3.5569316595850308e-06	-4.183647925689124e-05	1.9278985963141488e-05	1.750290996612291e-09	3.7167929976700647e-10	0.0	0.0	0.0	0.0	0.0	0.0
1701.6845780993383	-0.6256392612087893	0.3914244851658797	2895730.403341123	1897.952304489548	-8.268978634396035	3602222.9501171857	68.37600765609811	1779.8270090022556	-2.2426413952466646	3167784.1819739155	5.029440427673906	1822.0716664519248	1235.0028883998557	1.062154	14.650398	0.1103713523797562	0.0821657494002278	0.1012436675	0.0947339449	0.0398209323	0.0518827623	0.0654774091	0.0097037767	-0.061680268	0.1718915498	-0.0719437206	-0.0917470922	0.0585624636	-0.0277211394	-0.0747671191	0.0391695482	0.0231174898	0.0950719673	0.083070344	0.092344777	-0.0224998214	0.0278610995	0.0334450769	-0.0579276259	-0.0248800512	-0.1874704387	0.0681897086	-0.0889436383	-0.0314248707	0.1268354686	-0.0773714409	0.0043421463	-0.1559831703	-0.018736715	-0.1286990991	0.0850463447	-0.0276028897	-0.0130349041	-0.0083062714	0.0794609925	0.0032791605	0.1275780539	0.0568875922	-0.0152036351	-0.0050484293	0.1011491955	0.0135827927	0.0215733541	0.0958814308	0.0730423688	0.161605613	0.0545502113	0.0848134205	0.0762147925	0.0776837501	0.1035762489	-0.0841263245	-0.0333428124	-0.0864766782	0.1095546878	0.0495541459	0.0399743998	-0.0355372365	0.0986861728	0.098269797	0.1779290119	-0.0190079155	-0.0313796837	-0.037714894	0.0841972556	-0.0535745831	-0.0221092785	-0.0041233191	-0.1483747738	0.0369317479	0.1119209281	0.041907334	0.051221232	0.006043416	0.0214061977	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0542188091719282	0.0042254169920852	1.785414875700235e-05	0.0029396792680219	0.0193405474097971	0.0116105555963485	0.0001348050012559	0.0003740567741106	-0.1342195685875395	-0.080234388251867	0.0180148925918252	0.0064375570581513	0.0009135898239903	2.65499035591e-05	7.048973789975107e-10	8.346463664986272e-07	0.0016899488294426	-0.0001960341131062	3.8429373501334445e-08	2.855927046134414e-06	-0.0001052722933807	-6.343581412380876e-05	1.1082255753632172e-08	4.024102513550416e-09	0.0	0.0	0.0	0.0	0.0	0.0
1704.420710337114	2.7361322377757915	7.48641962259596	2905049.9578260724	1909.5418003391576	11.589495849609648	3646349.887242512	134.31641404811924	1780.8875364491637	1.060527446908054	3171560.4174799714	1.1247184656453155	1823.0618423169365	1237.53924480596	1.109671	15.305796	0.2437502088627094	0.143666405320742	0.0815136898	0.1631168034	-0.1112867319	0.0447035702	0.0475689625	0.1478957842	-0.0927866185	0.0832760622	0.0047473652	-0.1826052044	0.0270117946	-0.0271200135	-0.0637491773	0.151851482	-0.0748677014	0.0745204322	0.0363122558	0.0886857043	0.1772378307	0.0415088081	-0.0079775209	0.0070684822	-0.0233307641	0.0603672383	0.0296204328	-0.0501566532	0.0749301095	-0.0611563058	0.0841726731	-0.059536966	0.2020474266	-0.1116142374	-0.0868396128	0.094527804	-0.0900561484	0.1105734746	-0.0015401869	0.1147483882	-0.0036212764	0.1138392332	0.0410650868	0.1337605364	-0.0874697262	-0.0029296849	0.0128813085	0.0419747296	-0.010257105	-0.0332289626	-0.0800098614	0.0630680598	0.1049743916	-0.0828225351	-0.0593020677	-0.0768489962	-0.2023182841	0.0118760642	0.000407178	0.0858364199	0.0261340597	0.0418257147	-0.1664511714	0.0533168204	0.0200654569	-0.061059606	0.2265170266	0.1172373397	0.0460200482	0.0958921612	-0.0710743763	-0.1143249201	-0.0114393657	-0.0128229736	-0.0117431428	0.3038810418	-0.1788137029	0.3209106661	0.0273403362	0.0193507837	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0683831150813176	-0.0141643059093894	0.0002006275618947	0.0046762504282247	0.1277529860115578	0.1084124386017607	0.0117532568435805	0.0163208254348692	-0.2256033455086736	-0.091383776921134	0.0508968695047059	0.0083509946843715	0.0008530462707293	-6.054355326099998e-05	3.665521841467541e-09	7.276879400051662e-07	0.0011819667594936	-0.000507982069949	2.580457833896708e-07	1.3970454205478016e-06	-7.800416798219403e-05	2.726812539850597e-05	6.084650222594344e-09	7.435506627486467e-10	0.0	0.0	0.0	0.0	0.0	0.0
1713.2869091932523	8.866198856138226	78.60948215658678	2935352.033212968	1923.4472197661528	13.905419426995197	3699649.207226143	193.36068944065536	1786.3328355386222	5.445299089458558	3190984.999323454	29.651282173658203	1829.2752830898005	1282.263127972309	1.680894	23.184738	0.2706314883044848	0.1718072687924108	-0.0993986083	-0.2011309562	-0.0341182627	0.215968884	0.0881051691	0.1672723951	-0.010665707	-0.2146769309	0.070195483	-0.1412297299	-0.0822695145	0.1233045536	0.1560691037	0.1164250341	-0.1266879454	-0.0778178184	0.0154849954	-0.1157156383	0.0675292807	-0.1456321937	-0.0521418384	-0.1691595418	0.2161078336	0.030747581	0.2327861057	-0.0308730621	-0.0483525766	0.0416331428	0.0766746476	0.0308982028	0.0027666117	0.0493367101	0.1122992924	-0.1091028908	-0.1747411114	0.077333289	-0.088185312	-0.1538814529	0.1155890192	0.0025811744	-0.1029662716	0.1811080491	0.165996879	-0.1636900423	0.1430975653	0.1009667907	0.018916579	0.0427830607	0.0131249239	0.0877940813	-0.1016742712	0.1254329145	-0.0005740618	-0.0274706658	-0.0216559672	-0.1229308572	-0.143999141	0.2216957739	0.0756023112	0.1352936472	0.1512213212	0.0199618731	0.0733602423	-0.0650480702	-0.205021537	0.134522327	-0.0012699113	-0.0015865691	-0.1961104272	0.043510002	-0.0554372764	-0.0242333005	-0.1310154745	-0.0599048856	-0.0142632385	-0.0690860047	-0.1448156994	0.0611126162	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0585157306227017	0.0098673844586159	9.736527605413464e-05	0.0034240907303085	-0.0051959298602781	-0.1329489158718358	0.0176754142314964	2.6997687112929592e-05	-0.1282346922281902	0.0973686532804833	0.0164441362908586	0.0094806546416549	0.0004809065841317	-0.0003721396865975	1.3848794634095996e-07	2.3127114266121985e-07	0.001182038265955	7.150646140008723e-08	5.1131740219621656e-15	1.3972144621819034e-06	0.0001587153328298	0.0002367195008119	2.5190556875274185e-08	5.603612206467963e-08	1.0	0.0	0.0	0.0	0.0	0.0
1705.2225683871493	-8.064340806103019	65.03359263697828	2907784.007736866	1902.8411094046928	-20.60611036145997	3620804.287640482	424.6117842286679	1782.64443514112	-3.688400397502164	3177821.182139603	13.604297492294124	1824.4929219235323	1257.8527766277916	1.557071	21.476828	0.4906062012836997	0.3677100838784124	-0.0960403263	-0.1469419109	0.2512849435	-0.031746657	0.1141122554	-0.1664570325	0.0802523877	-0.1700566203	0.0571763175	-0.1106768762	0.0087426057	-0.1119030792	0.0830122044	-0.1184197642	-0.0545031041	0.0159377522	-0.0238734138	-0.2454823061	-0.0432893159	0.0339226773	0.0367384337	-0.0969724665	-0.028290981	-0.0236764579	-0.029903807	-0.1947170283	-0.0504137303	0.1490535641	-0.0528834342	0.0110288249	-0.0422947563	-0.0079277229	0.0874077052	-0.153923961	0.145270698	-0.0274829712	-0.1536920222	-0.1411752093	-0.2130997555	-0.0696359739	-0.1066847229	0.0249717006	0.0073112603	-0.0709253466	-0.1643958298	-0.1155186073	0.0781133552	0.1770034115	0.1627770207	0.0981628327	-0.0196037815	-0.0122786131	0.1156673007	0.1285410859	0.2470651088	-0.0250312098	0.0504665821	0.0250036223	-0.1919527689	0.0527469622	0.0068051725	0.2675762083	0.0584241361	-0.1135807494	0.1090303045	-0.2796236618	0.0840001072	0.073613062	-0.0612704953	0.0575138816	-0.095191023	-0.1727868737	-0.3360300474	0.0902496368	-0.104648299	-0.0745342986	-0.1307182858	-0.1418525713	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0167902964436024	0.0417254341790993	0.0017410118574343	0.000281914054664	-0.0666867179312191	-0.0614907880709409	0.0037811170175853	0.0044471183484379	0.2275162762372957	0.3557509684654859	0.0517636559528854	0.1265587515641311	0.0002610034836415	-0.0002199031004902	4.8357373605203e-08	6.812281847299877e-08	0.0009359986382853	-0.0002460396276697	6.053549838384464e-08	8.760934508719358e-07	-8.122150373771243e-06	-0.0001668374832035	6.596932669415235e-11	2.7834745801701917e-08	0.0	1.0	0.0	0.0	0.0	0.0
1704.621116071613	-0.6014523155363349	0.361744887864019	2905733.149357232	1904.893515427048	2.0524060223551714	3628619.305116017	4.212370480599777	1783.1812563614108	0.5368212202906761	3179735.39303866	0.2881770225543706	1824.0950276733768	1228.5959791742769	1.55944	21.509502	0.3014341640894044	0.147474443820171	0.0427160702	0.0541620571	0.0830898641	-0.0941855192	-0.16541623	0.0207638818	0.1340713844	0.122354409	0.0819943113	0.1439135716	-0.1358105935	-0.1188216618	0.0814870342	0.059220678	0.0371546243	-0.0379313324	-0.1266350942	-0.1572097894	-0.0584483744	-0.0473012068	-0.0135602052	0.2350235945	-0.0159386443	-0.1360775939	-0.0208672766	-0.0675723769	-0.1150239345	-0.0223978765	0.1020829444	0.0758849514	0.1508815642	-0.015785969	-0.0760037088	-0.059224261	-0.0429296927	0.0771196215	0.1258597076	0.0536112949	-0.163761821	-0.2074879291	0.1209878705	-0.1035980813	0.0379334045	-0.0168695371	0.1069660182	0.042857608	-0.0938169353	-0.0429544998	0.1400182819	0.0622330595	0.0523365803	-0.0420212521	0.0308034891	-0.2230692288	0.0956484854	0.1886027945	-0.0272427698	-0.0008297735	-0.0780060998	0.1069230551	-0.2431210393	0.0044509816	-0.0213830145	-0.0746815376	0.0025670083	0.0386743132	-0.0849638942	-0.07579109	0.0108617886	0.2013857204	0.0881816145	0.0833070214	-0.0652917566	-0.0323411089	0.1683331298	0.0693463747	-0.0054804594	0.0624422565	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.0487819999573986	-0.0319917035137961	0.0010234690937146	0.0023796835198436	-0.0481812115281599	0.0185055064030591	0.0003424537672336	0.0023214291443212	0.0882866490400431	-0.1392296271972526	0.0077945323987197	0.0193848890894859	-0.0008910341872953	-0.0011520376709368	1.3271907952574863e-06	7.939419229289957e-07	0.001318316620521	0.0003823179822356	1.46167039540777e-07	1.73795871194191e-06	-0.0007079130367072	-0.0006997908863334	5.011408675400095e-07	4.897072845953259e-07	0.0	0.0	1.0	0.0	0.0	0.0
1710.4372999704108	5.816183898797817	33.827995144634976	2925595.757130069	1928.733750956768	23.84023552972008	3720013.882079764	568.3568301125274	1782.8581462161642	-0.3231101452465736	3178583.169529337	0.1044001659612619	1826.3581253190328	1265.080013045691	1.425739	19.665356	0.5472601052715457	0.3310096645079466	0.0483625566	-0.0707849553	-0.0838096402	0.2668110454	-0.0795982252	0.2686880947	0.085574327	-0.0948881455	-0.194407306	0.1590903418	0.0702178063	-0.0060607251	0.0326999693	0.1134927969	0.100659298	0.0249152249	-0.0109817533	-0.0117805681	0.1724915053	0.0450674218	0.1264264805	-0.1709021281	0.1010778578	0.0167111212	0.0182401231	-0.1287285369	-0.0788717973	0.0514378661	-0.1124933337	-0.1248151958	0.1039806614	-0.0241040142	-0.1072817124	0.0159838361	-0.1920274604	-0.0862540254	0.0472284219	-0.0189983698	-0.0441743203	0.1110750143	-0.1316297064	0.1851425221	0.0576399948	-0.0896711129	0.0411667223	-0.0638384297	0.1130347848	0.123947425	0.1073924634	-0.145810928	0.0598582048	-0.1765942135	-0.0333853017	0.001959011	-0.1298281859	0.0316636271	-0.0300130025	0.0596417604	0.0839262272	0.0169584265	0.0039588686	0.1128989368	-0.0197981141	-0.0940698126	-0.0767961921	-0.2621238001	0.0016115277	-0.0124223303	0.062387122	-0.0450798512	-0.166774805	-0.0486503136	-0.0063663713	-0.0836189352	-0.1778716088	0.0435028339	0.0609963818	-0.0352580213	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0173194883577849	0.0314625115996137	0.0009898896361558	0.0002999646769754	0.0761321749412502	0.12431338646941	0.0154538180554929	0.0057961080612851	-0.1532411940063838	-0.2415278430464269	0.0234828635405021	0.0583356989666594	0.0012746547628846	0.0021656889501799	4.690208628931317e-06	1.6247447645443958e-06	0.0016318820375489	0.0003135654170279	9.832327075588089e-08	2.66303898447475e-06	-0.0001880401207931	0.0005198729159141	3.5359087027883634e-08	2.702678487010289e-07	0.0	0.0	0.0	1.0	0.0	0.0
1704.3907552046571	-6.046544765753652	36.56070360426288	2904947.8464271016	1914.674090741132	-14.059660215636086	3665976.873755381	197.67404537914013	1781.0482839664942	-1.8098622496700043	3172132.9898199937	3.27560136278057	1822.6045421365527	1270.568528799186	1.275937	17.599119	0.2888834359382442	0.1616272635488828	-0.0448837931	0.1434361128	0.002647423	0.1586401424	0.0215393724	0.1507380897	0.0619552305	0.0232088099	0.021371334	0.0406222438	0.0832102548	0.0719340894	-0.043893592	0.1299209494	-0.0325696286	0.0158299218	-0.0252484729	0.0140105657	-0.0669540541	-0.0462591569	0.0160417882	0.0416518757	-0.0264682158	-0.1048697844	0.0159268542	0.0293293237	-0.142789662	-0.0142829682	0.066579988	-0.1540800191	0.1294302439	0.0488424456	0.0049417452	0.0691748952	-0.0714728667	0.0805681917	-0.0218461936	0.0417724199	-0.0605828395	0.0070239389	-0.0343210393	-0.0883983438	0.0173504017	-0.0049158728	0.0116726706	-0.0473904379	-7.58231e-05	-0.0063905175	0.1977494927	0.0298955208	-0.0780090796	0.0095690963	-0.159257093	-0.1866601604	-0.0926724239	-0.1003360457	-0.163083554	-0.1282164364	-0.053169285	0.1223468871	-0.1648461549	0.0307183745	-0.0122471479	-0.0917546938	-0.1193959887	-0.0959375233	0.063187889	-0.1101461125	-0.0467201229	-0.0224889814	-0.004872638	0.1103333671	0.118908885	-0.1995825566	-0.0975171742	0.0828929378	0.0683296276	0.0161020144	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	-0.0604737122333745	-0.0431542238755896	0.0018622870383045	0.0036570698712849	0.19712547398791	0.1209932990466598	0.0146393784141944	0.0388584524949581	-0.053085868745299	0.1001553252610848	0.0028181094604431	0.0100310891781536	0.0016111298446889	0.0003364750818043	1.1321548067521041e-07	2.595739376447279e-06	0.0017448841260259	0.0001130020884769	1.2769472000163709e-08	3.0446206132571687e-06	-0.0001459055359762	4.21345848169e-05	2.128842542850219e-08	1.7753232376925402e-09	0.0	0.0	0.0	0.0	0.0	0.0
