global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
1723.4266978574676	3.5612520031766053	2970199.582887895	12.682515830129384	2241.0120272573945	2.4842535960101486	5022134.906312297	6.171515929289355	1825.570502194492	0.4049793590199897	0.1640082812322417	3332707.65848265	1923.320961430868	1398.6539856221557	1.26026	20.947838	0.4031900594666048	0.2499244273059454	-0.0107229258	0.1104685563	0.1495816449	-0.0806616213	-0.0394278256	0.0382350706	-0.1927398176	-0.0194666739	0.219244292	-0.1828099898	0.0719554268	-0.0016152919	0.0063366166	-0.1538164154	0.0653127621	0.0160378004	0.2543471282	-0.0149952521	0.0104406115	-0.0554602465	4.28987e-05	-0.0937135541	0.0343280054	0.0791874828	-0.0394814098	0.0600019839	-0.1579463298	-0.1090336015	0.0357005988	0.0958255769	0.0589570285	0.1609418605	-0.0071905524	0.1450081871	-0.1065155253	-0.0315863288	-0.0532346851	-0.1521482107	-0.1690312644	0.0403697436	0.0802782974	0.0464489625	0.0788329594	-0.0721661072	-0.0275480069	-0.008038602	0.0302573704	0.1060342148	-0.2985349923	0.0545901238	0.0632890536	-0.1183539247	0.0796245643	-0.0067611979	-0.0924968086	-0.0183145523	-0.0130090244	0.0614705425	0.1507514401	0.1352078395	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	0.0564352135484824	0.0329493336494693	0.0031849333282628	0.001085658587944	-0.0535034288725597	-0.0665160414686311	0.002862616901121	0.0044243837726566	-0.1513412978005419	0.1684640720792743	0.0283801435815309	0.0229041884199523	0.0018498890076527	-0.0024359400839909	5.933804092793594e-06	3.4220893406342914e-06	-0.0005792631618071	-0.0001503826668041	3.355458106267586e-07	2.2614946475112983e-08	0.0013380367453279	-0.0001188894945896	1.7903423318476796e-06	1.4134711923770532e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1721.1072992636416	-2.3193985938260084	2962210.3355785864	5.379609837042065	2242.270596033621	1.2585687762266389	5027777.425836971	1.5839953644926197	1827.291394667192	1.7208924726999155	2.9614709025952304	3338993.841024772	1921.548708140056	1390.6993725560878	1.592844	26.475998	0.6086631589177346	0.4875192373755681	0.1965597477	0.1303606188	-0.0702373081	-0.0225240126	0.2562264306	0.0914616965	-0.0611119468	0.0395255266	0.0336196504	0.0250908068	-0.006698122	0.070872013	0.2025051549	0.1027884714	0.0190911127	-0.0022784693	0.1417053898	-0.0597364017	-0.0235445834	-0.048188528	-0.0589040563	-0.0627000228	0.1269798409	-0.1516187999	-0.0040810854	0.1495259092	-0.0601739253	-0.0376075626	0.1065933942	0.0396285271	-0.10361756	-0.0056282754	-0.0744638257	-0.0741374019	-0.1977617069	0.0263345112	0.1910058163	0.1371861461	-0.0602926039	0.0218950243	0.1107679607	-0.147594009	0.0158412649	0.0462950477	-0.0012936182	-0.007645342	-0.0561358745	-0.0609081099	0.0272944732	0.092702822	-0.0568953248	-0.1968603437	0.0519332342	0.1658284361	0.0089607099	-0.1389461247	0.0422371171	0.0611861298	0.0172126748	0.1857842885	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0568311174279188	0.0003959038794363	0.0032297759081058	1.567398817527874e-07	-0.0549105779317358	-0.0014071490591761	0.0030151715687972	1.980068474740197e-06	0.2954927373378098	0.4468340351383517	0.1996606549580217	0.0873159578193918	-4.5829295905608526e-05	-0.0018957183035583	3.593747886445991e-06	2.100324363203826e-09	-0.0009180082439819	-0.0003387450821747	8.427391360187317e-07	1.1474823069761197e-07	0.0003719787142456	-0.0009660580310823	1.3836816385180978e-07	9.3326811941861e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1719.7662912714948	-1.3410079921468423	2957596.096593712	1.7983024350017054	2231.9628718347008	-10.307724198920369	4981658.261248605	106.24917816100856	1829.3112198222768	2.0198251550848454	4.07969365711352	3346379.538967666	1922.1435234832763	1349.6579378530057	1.361691	22.63381	0.3244567237236904	0.2317503541425654	-0.0517043402	0.1146664843	-0.1649624986	-0.0004856075	-0.0072789159	0.0188884741	0.076776752	0.1128141909	-0.0419168283	0.0989059497	-0.0693599774	-0.0629722884	0.0623498003	0.1265066877	-0.0434693077	-0.1107172216	0.0471828668	0.1446990781	-0.0557321191	-0.036340458	-0.0496499556	0.0146548002	0.0792497235	-0.0163822512	0.083203015	0.0535640283	0.0827826079	-0.0250535165	0.1262856725	0.0926500141	-0.08024168	-0.1093678984	-0.1074996276	0.0552966527	0.0897506774	-0.1526571881	0.0440863092	-0.0753055135	0.1764741092	0.0527618017	0.0494221179	-0.0603243298	-0.0422978004	0.0641596434	0.1030643172	0.048964583	0.0368298617	0.011221203	-0.0649860585	0.1033407237	0.0154444973	-0.0507501258	-0.0759385966	0.1390803261	-0.0749449598	0.0087501604	0.0454808562	0.0241178909	-0.0575250264	0.1763567764	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0523025776399919	-0.0045285397879268	0.0027355596277873	2.050767261083697e-05	0.0005404329239127	0.0554510108556485	2.920677452488302e-07	0.0030748146049132	0.0798578473140452	-0.2156348900237645	0.046498405795561	0.0063772757776333	0.0003830645099176	0.0004288938058232	1.8394989667351613e-07	1.467384187584111e-07	-0.0004639462319988	0.0004540620119831	2.152461061858844e-07	2.0617231072614082e-07	0.0002780888709249	-9.38898433207e-05	7.733342013228571e-08	8.815302678785594e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1718.0285779024546	-1.7377133690401934	2951622.1944895303	3.0196477529410197	2229.888534412634	-2.0743374220669466	4972402.875904924	4.3028757405873455	1827.7826902216127	-1.5285296006641147	2.336402740106398	3340789.562673756	1922.9159931055704	1376.7880379170397	1.244735	20.689793	0.4504139981302926	0.2740146730743045	-0.0759482206	0.1118531794	0.0325758328	0.0762530273	-0.1036161752	0.0496151371	0.0034273499	0.0063287572	0.0142603356	0.0878585218	-0.0136711778	-0.10025356	-0.0441936624	-0.1297576098	-0.0824072283	-0.0694278146	-0.076978199	0.1278051425	-0.0310128269	-0.0412201072	-0.023989483	-0.0771175794	0.0984957448	0.1063380519	0.0593023262	0.0044313749	0.0207828318	-0.106783115	-0.1489753335	-0.0227127573	-0.0091799402	-0.2082038427	-0.0560410856	-0.0057330781	-0.0865515943	0.0448097559	-0.0821670239	0.1765785098	0.0080828837	0.0193567129	0.020352655	-0.1090027251	0.0474290354	-0.0795773858	0.0213203483	0.0867611188	-0.0754093559	0.0356750449	0.1076511646	-0.0397535422	0.0900415271	-0.0767221114	-0.006216728	0.0447189	-0.0437283848	-0.1209044271	0.1860403058	-0.1329086741	-0.0063963539	0.1142992545	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0569891706088867	0.0046865929688947	0.0032477655666887	2.196415365609412e-05	0.0970986197553713	0.0965581868314586	0.0094281419583981	0.0093234834441788	-0.184630559966024	-0.2644884072800692	0.0699541175855477	0.0340884436733675	-0.0006003000142842	-0.0009833645242018	9.670057874586325e-07	3.6036010714961074e-07	-0.0010811114505082	-0.0006171652185094	1.1688019684199442e-06	3.808929069377555e-07	0.0003711753492111	9.308647828619996e-05	1.3777113986198204e-07	8.665092439727177e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1722.318541990971	4.289964088516399	2966381.160085904	18.403791880760338	2226.7632191753805	-3.125315237253289	4958474.434272304	9.767595332207586	1829.3606910705569	1.578000848944157	2.4900866792684804	3346560.5380341453	1922.459999262492	1372.4951217574794	1.063113	17.670898	0.2358263420006941	0.1237019644735735	0.0407378916	-0.0320764336	0.0876186647	0.0691678805	0.0143584213	-0.0459835523	-0.0138474036	0.0269660284	0.1210345178	-0.0460263998	-0.0004070819	-0.0610917957	0.0483094813	-0.0504040379	0.0353582781	0.1267177962	-0.1099356345	-0.0754751116	-0.0542299312	0.105201672	-0.0720828815	-0.1689830891	-0.1523354249	0.0223607239	0.0173684599	0.0430500988	-0.0512289243	0.0969397479	-0.0460220452	-0.1026727521	0.0131943415	-0.0705315136	0.1296342548	-0.0284025022	-0.0116951174	0.1463834091	-0.0244935008	0.0046714312	-0.0356163328	-0.0476530583	0.0611128352	-0.0989402603	0.0296758809	0.0282371273	0.1247617805	0.0853247499	0.0393913005	0.070813109	0.1272060232	-0.1106833952	0.0109011252	0.0373539834	0.0533773405	0.0664874048	0.0524865089	0.0525375923	-0.0343599109	0.0390104154	0.0361856165	0.0050851122	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0571638892643875	0.0001747186555008	0.0032677102358311	3.0526608580008544e-08	0.0676675080769229	-0.0294311116784484	0.0045788916493404	0.0008661903346293	-0.071889516646749	0.112741043319275	0.0127105428487186	0.0051681026037032	0.0008689849650135	0.0014692849792977	2.1587983503898432e-06	7.551348694195139e-07	-0.0010810127511236	9.869938459995503e-08	1.1685885680918143e-06	9.741568520409838e-15	-2.9030339055998648e-05	-0.000400205688267	8.427605857062404e-10	1.6016459292134212e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1725.614170032615	3.2956280416440222	2977744.263817351	10.861164188870411	2227.111355044436	0.348135869055568	4960024.987767864	0.1211985833230756	1832.360404101285	2.999713030728117	8.998278266720064	3357544.6505182246	1924.040035807292	1371.2242078615802	0.8207189999999999	13.641859	0.2130183561951765	0.1340613539963503	0.080002956	-0.0758095563	0.0216973562	-0.0054352871	0.0254778474	-0.060419373	0.0080568146	0.0918730072	-0.0213900552	-0.0129723108	-0.0944579253	0.0463114172	0.0049290308	0.0124315719	-0.0445466667	0.1526763004	-0.1338065032	0.086694956	-0.1321005249	0.0745424297	0.0295178226	-0.0197866531	0.0534186878	-0.0502739451	0.0683834461	-0.0591224393	-0.0752460979	0.0795700014	0.0121807947	-0.0568340887	0.0259989223	-0.1486812793	0.171045398	-0.0338824841	-0.0447883973	0.0114500989	0.0400705868	0.0815107762	-0.0393169131	-0.0280777207	0.0857483328	-0.03540865	0.0200406534	-0.0886324059	0.0289945341	-0.002900563	-0.0037657105	-0.0475673556	0.0313913484	-0.122670502	-0.0945149781	0.0493263114	-0.0007084421	0.0643544224	-0.0398230012	-0.1538319528	0.0294066815	0.0891623938	-0.0108053566	0.0788334241	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0568990966641109	-0.0002647926002765	0.0032375072011918	7.011512116124277e-08	-0.0002523049207496	-0.0679198129976725	6.365777303446194e-08	0.0046131009976388	0.0293254041455384	0.1012149207922874	0.010244460190989	0.0008599793282991	0.0002379347580243	-0.0006310502069892	3.982243637411122e-07	5.6612949076082186e-08	-0.0012460181183735	-0.0001650053672498	1.5525611513150376e-06	2.7226771221274357e-08	-0.0001053513609157	-7.632102185970135e-05	1.1098909246790082e-08	5.824898377709011e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1725.1555330229628	-0.4586370096521932	2976161.613119743	0.2103479066227059	2230.7636712086774	3.652316164241256	4976306.556784416	13.33941336357796	1831.5572636344216	-0.8031404668633968	0.645034609513555	3354602.0099720103	1923.531348190308	1354.806377401589	0.941734	15.65336	0.2460442619998034	0.1521310276401748	-0.0426838596	-0.1367782306	-0.0106646443	-0.0878606732	-0.0247192869	0.0339574857	0.0402411073	0.0072916502	-0.1151411211	-0.0036388338	-0.092985105	-0.0794104718	-0.0371252662	-0.0055197713	0.0494586857	0.0123322067	-0.1252455136	-0.0259968479	0.062318843	-0.0535444269	-0.0446958479	-0.1007661648	-0.131878978	0.0185338007	0.0906291926	-0.0348673783	0.0816553286	0.1176771309	-0.078581083	-0.0075441259	0.0365125236	0.035686757	0.0390499074	0.0672435539	0.0054755146	0.023760876	-0.0445801276	-0.0272429075	0.033991524	-0.0426602365	0.1153378941	0.0393536866	0.020494248	0.0337609011	0.15289956	-0.0090956367	0.1523473306	-0.076106641	0.010206768	0.0118005239	0.0803558613	-0.030294473	-0.0055499023	0.0759041825	0.0252391827	0.0976808369	-0.0330678565	0.0014298943	0.0071616778	-0.0113195133	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.018971238743731	-0.0379278579203799	0.0003599078994716	0.0014385224064285	0.0162707301740141	0.0165230350947637	0.0002647366603955	0.0002730106887427	-0.1062935296286298	-0.1356189337741682	0.0183924951980422	0.0112983144409124	0.000379994699787	0.0001420599417626	2.018102705362171e-08	1.4439597186621225e-07	-0.0003430058835258	0.0009030122348477	1.1765303613331469e-07	8.154310962846377e-07	-3.0934833316267e-05	7.4416527599433e-05	9.56963912305223e-10	5.537819579957174e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1724.552025821558	-0.6035072014049092	2974079.689765239	0.3642209421475856	2231.4524546793973	0.6887834707199545	4979380.057494707	0.4744226695370264	1829.1709528836336	-2.3863107507879704	5.694478999326247	3345866.37487322	1922.0201905314127	1375.2989381734471	0.898394	14.932961	0.1326292489556013	0.0647679305438812	-0.009085857	-0.0316415055	-0.0930001993	-0.0926926335	-0.0047110905	0.027150825	0.0378862375	-0.0794746259	-0.0890086396	0.0220105429	-0.0375703763	-0.0904866319	0.0259850492	0.0221673543	0.0576090567	-0.0328518043	-0.0227267287	-0.1298921808	0.0976149898	-0.0657642223	0.0135254801	-0.1215144468	-0.0232946028	0.0225795416	0.0423590505	0.0468006312	0.0783050401	0.1018468231	-0.0392316012	-0.0467926125	-0.0725474313	0.1133454298	-0.0319989567	-0.0214451441	-0.0488565578	0.0845526763	-0.0305001906	0.0936612654	-0.0429636845	-0.0445308353	0.0954271981	0.0180610287	0.0232308394	-0.0672940985	0.0933412843	0.0324549222	-0.0229442349	-0.1379888011	-0.0129643111	0.065730696	-0.0117006333	-0.0414393693	0.0232587707	-0.0130459956	0.0769523657	-0.1270997713	-0.0100390355	0.0283293572	0.0307518161	0.0064900338	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0439220672504347	0.0249508285067037	0.0019291479915517	0.0006225438431709	0.0418489189371058	0.0255781887630917	0.0017513320162044	0.0006542437404003	-0.0856474462248826	0.0206460834037471	0.0004262607599144	0.0073354850448441	-2.0018179200007776e-05	-0.000400012878987	1.600103033554745e-07	4.0072749848362393e-10	-0.0011719991135883	-0.0008289932300625	1.3735819222517608e-06	6.87229775489457e-07	-3.1011689907934016e-05	-7.68565916670137e-08	9.617249109458562e-10	5.906935682670081e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1723.907968397211	-0.6440574243467836	2971858.6835034	0.4148099658562129	2245.355542978345	13.90308829894775	5041621.514383579	193.29586424833784	1830.9505715803664	1.7796186967327683	3.1670427057608377	3352379.9955704706	1922.6575372568768	1371.2815097117946	1.043691	17.348076	0.2486129939056533	0.1618602674195077	-0.0615391627	0.1145429065	-0.1134590916	-0.0296710094	0.0680729646	0.1451665563	0.0007250994	-0.0109341737	0.0021390706	9.07531e-05	-0.0898675058	-0.0236404602	0.0097101763	0.096017964	-0.1780380627	-0.01081529	-0.0865051034	0.1196582956	0.035403383	0.0672708364	-0.0024083406	-0.0589283823	-0.0652731477	-0.061297191	0.0746866562	0.0505217598	0.1353405018	-0.075533734	0.0585041385	-0.0525974342	0.1202771023	-0.0903505546	0.0513222494	-0.0370566328	0.0554273721	0.0702864169	0.0238963132	-0.0376652499	0.1067367809	-0.0418555039	0.095389204	-0.0845159188	-0.0273020782	0.1665212099	0.1029606022	0.0214302817	0.015426268	0.079615709	-0.0115860745	0.0908683818	0.1132209877	0.0038914226	-0.1110839055	0.064954262	0.041348849	0.0552207533	0.0856783939	0.0689796886	-0.0510126999	0.0590091249	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0324910647269547	-0.01143100252348	0.0010556692870911	0.0001306678186918	0.0228927812740948	-0.018956137663011	0.0005240794344635	0.000359335155099	0.0566235305440017	0.1422709767688843	0.0202410308307724	0.0032062242112674	-0.0006910052921969	-0.0006709871129968	4.502237058079042e-07	4.774883138441231e-07	-0.0003239889408184	0.0008480101727698	1.0496883377262873e-07	7.191212531212354e-07	-3.111194314670278e-05	-1.002532387687634e-07	9.67953006363666e-10	1.0050711883626684e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1728.144679364475	4.236710967263889	2986484.032815744	17.949719820134117	2242.320232408016	-3.0353105703288747	5028000.02466634	9.213110258350198	1834.407933321866	3.4573617414996534	11.953350211585516	3365052.4658342	1926.7194718170167	1403.7600719841728	0.899575	14.95259	0.2283216875272486	0.1690621616529787	-0.0136063019	0.1220382203	-0.0108058058	0.0093450149	-0.0178567607	0.1222586847	0.072441038	0.090999353	0.1209021738	-0.0464446464	-0.1790619577	-0.073577774	-0.0412290316	-0.0152353867	-0.1046353751	-0.0200495967	0.0337118721	0.1421152175	0.0347164914	-0.0200773414	0.0764461976	-0.0452173181	-0.045164394	0.0047215906	0.1836728999	-0.015677471	0.0636449465	-0.0961055861	0.0355413329	-0.0284490054	0.0866580793	-0.1093127773	-0.0696809985	0.0326865278	-0.0098410563	0.0877464977	-0.0248203299	0.0476278829	0.078641194	0.0490987656	0.0780886691	-0.0054810857	0.1092136137	-0.0622994599	0.0420910226	0.1186214833	-0.0230143218	0.0094169489	0.0043442998	-0.0282972167	0.0105001122	-0.0397855885	-0.0792370293	0.0582831825	0.0072505048	-0.1347165776	0.0566726676	-0.0286071531	0.0208906176	-0.0584250042	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0333607231228541	0.0008696583958993	0.0011129378472797	7.563057255583157e-07	0.0258008408034982	0.0029080595294034	0.0006656833861674	8.456810226553928e-06	-0.097468840386881	-0.1540923709308827	0.0237444587791007	0.0095001748463632	-0.0001290182381541	0.0005619870540428	3.1582944891170497e-07	1.664570577638806e-08	-0.0011709974178473	-0.0008470084770288	1.371234952605044e-06	7.174233601588164e-07	-3.1075500797139574e-05	3.644234956320616e-08	9.65686749793022e-10	1.328044841686912e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1729.1155733625255	0.970893998050542	2989840.6660448154	0.942635155450566	2242.1665905281966	-0.1536418798195882	5027311.019680837	0.0236058272344967	1833.8048404346807	-0.6030928871853121	0.3637210305735155	3362840.192801665	1926.5155801900228	1390.0752528636124	1.119662	18.610853	0.1827412718523122	0.0964754947297472	0.0343985877	-0.0640468987	0.127642156	-0.0532508793	0.0263469648	0.0781979002	0.0414393848	0.1041484006	0.0816675123	-0.1174159319	-0.1214289761	-0.0344423415	0.0710868641	-0.0801011452	0.0295335316	0.177904143	-0.1043974097	-0.039507126	-0.1100409829	0.0719165131	-0.0747309566	0.0186919148	0.1146145386	-0.0375643236	0.1267887579	0.0231707535	-0.0624478044	0.0845686129	-0.045552205	-0.1043297509	0.012188288	-0.0683773251	0.1822581159	-0.0201939001	-0.0570690181	-0.0415765875	0.0095745032	-0.0489420839	-0.0544313141	-0.0756160104	0.144564408	-0.031505026	0.0310827271	0.0487445454	0.1244898407	-0.0739683069	0.1182448995	0.0918987187	-0.0319155923	-0.1121456821	0.2138114263	0.0810236509	-0.1148159925	0.0234020617	0.0287988695	0.1084529888	-0.0131918522	-0.0133937662	0.066255562	-0.0688212998	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0417295694792869	0.0083688463564328	0.0017413569689266	7.003758933757865e-05	-0.0322032027538057	-0.0580040435573039	0.0010370462676027	0.0033644690689976	-0.0199099118864012	0.0775589285004798	0.0060153873901425	0.0003964045913242	0.0002839877137824	0.0004130059519365	1.7057391633497457e-07	8.064902157935437e-08	-0.0008080045617242	0.000362992856123	6.528713717671165e-07	1.3176381359640553e-07	-3.0885240094825043e-05	1.9026070231453008e-07	9.538980557149886e-10	3.619913484521823e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1725.6455238124668	-3.470049550058775	2977852.473854003	12.041243879863108	2234.066852019864	-8.099738508332393	4991054.699293946	65.60576390336267	1832.887875470248	-0.9169649644327365	0.8408247459971296	3359477.9640458394	1925.3020825449623	1366.2880290372527	1.059174	17.605419	0.2389324324581291	0.1248113116809304	-0.0083549106	-0.1059456189	-0.0294411115	-0.043515727	0.0016712095	0.0182454083	0.0439460564	0.0248172547	0.0223828528	0.004610982	-0.0844345694	-0.0585579619	0.044403154	-0.0010697929	0.0683168487	0.1463427353	-0.1027539518	0.0239410842	-0.0289992696	0.1269413875	-0.0693651841	-0.0389251097	0.1047417024	0.0144870325	0.0953098312	0.001263382	-0.0029467227	0.1581718128	-0.0110867232	-0.0327510227	0.0565511969	-0.0755461826	0.0658341042	-0.1217943514	-0.0992374477	-0.0757960183	-0.0222888668	0.0243496387	0.1300939622	0.0417038836	0.030570864	0.0162976788	0.0575813599	-0.0400234385	0.0918897582	0.0020424457	0.1161159376	-0.1498833878	0.0397149247	-0.0026710841	0.0133499236	-0.0452150707	0.1228463446	0.077876249	0.0431158014	-0.0547197004	-0.0509104527	0.03832449	-0.0588042064	-0.0524388783	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0567516738258433	0.0150221043465563	0.0032207524820349	0.0002256636189988	0.0741162505380117	0.1063194532918174	0.0054932185938133	0.0113038261482709	-0.0687124743449203	-0.048802562458519	0.0023816901025176	0.0047214041306013	-0.0001019285477536	-0.000385916261536	1.489313609179224e-07	1.0389428847157916e-08	-0.0003100235041426	0.0004979810575816	9.611457312085672e-08	2.479851337100889e-07	0.0004609836880123	0.0004918689281071	2.1250596061342158e-07	2.4193504243725214e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1726.3316746382206	0.6861508257538844	2980221.050859203	0.4708029556827374	2229.505800072283	-4.561051947581291	4970696.11255595	20.803194868535087	1830.0284276442087	-2.859447826039286	8.176441869840799	3349004.045985935	1921.5306092071528	1391.4506546981142	1.055476	17.543964	0.2488984836715669	0.1136591530066021	0.0266350787	-0.0736648451	-0.0655850945	-0.1228925393	0.0129311992	-0.0498723035	0.0353736314	-0.0374356965	-0.0910155342	-0.0264810114	-0.0172315748	0.0340860261	-0.0130456039	0.0719764684	0.0123870538	0.0486797124	-0.0797943431	-0.0218905964	-0.0241383641	-0.1228212831	0.0401586328	0.0898759062	-0.038769816	-0.0252445401	-0.0156363261	-0.0508187588	0.0364705862	0.0943177021	0.0226833177	0.0011487608	-0.0116212134	0.0871996365	0.1008476051	0.0720574489	-0.0865384732	0.0137992773	0.0002452489	-0.0009923754	-0.0443376076	-0.0194600593	0.1198712797	0.0028737543	-0.0036145738	0.1215317116	0.1943047049	0.029394868	0.1361357045	-0.0470340416	-0.0322154507	0.0286973529	0.0074441941	0.1401925941	-0.1772723061	0.0016852083	0.0521619681	-0.0103255304	-0.1414745189	0.009329046	0.1141404872	-0.1422249967	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0235106064902481	-0.0332410673355952	0.0005527486175392	0.0011049685576095	0.0048717286613992	-0.0692445218766125	2.373374015029844e-05	0.0047948038099206	-0.0203605256904211	0.0483519486544992	0.0023379109386873	0.0004145510063902	0.000455265538736	0.0005571940864896	3.104652500189798e-07	2.072667107605803e-07	-0.0015874259376311	-0.0012774024334885	2.5199211074639774e-06	1.631756977082342e-06	0.0003343612918932	-0.000126622396119	1.1179747351648974e-07	1.6033231198942267e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
