global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1734.2093262879605	-7.980361833790539	63.68617499822069	3007481.987384142	2321.379974978653	0.3299184827947101	5388804.988231892	0.1088462052895634	1742.783174045423	-5.236439649971317	27.42030020779173	3037293.1917358395	1865.256161465276	1335.1113572093525	0.8510459999999999	20.94059	0.1745772227419114	0.1070239761835875	0.1405140812	0.0992011459	0.1870631827	-0.1481895042	0.1169072638	-0.0670824588	-0.1481952121	-0.0544349132	-0.1250812638	-0.1119301515	-0.035020353	-0.1324963578	0.0061749849	-0.0402205519	-0.1161647301	-0.0884950181	0.0629147995	0.1187162449	-0.1270699867	0.1467966089	-0.0539293289	-0.0117873842	-0.0066285345	0.0359341919	-0.0497576464	-0.0681906543	-0.1780827564	-0.0146881197	0.1016854608	-0.0783955295	0.0043312922	-0.0342996944	0.0745081374	0.0249387176	-0.0895110394	0.1838063915	-0.1772198688	-0.0943395858	0.0599581235	0.0138923181	0.0298118194	0.1735058326	0.0464204954	-0.0995880047	0.1913907905	0.0730966382	-0.1284074773	-0.1461068145	-0.1309426518	0.0080317916	-0.0594380201	-0.0508270159	0.0517877387	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0300926073296778	0.0043515611198046	1.893608417939507e-05	0.0009055650158981	0.0707436393921341	0.082139796423803	0.0050046625144443	0.0067469461565438	-0.2073435369880911	0.0634032091197838	0.004019966926687	0.0429913423307319	-0.006865250369719	-0.0002474355760215	6.122436428109166e-08	4.713166263892687e-05	0.0007194369448817	0.0002014608093138	4.0586457689411564e-08	5.175895176607142e-07	-0.0008530394198585	4.475673623500001e-05	2.003165438409363e-09	7.276762518325262e-07	0.0	0.0	0.0	0.0	0.0
1714.091495723336	-20.11783056462445	404.72710662693794	2938109.655711063	2295.616679359321	-25.763295619331984	5269855.938552716	663.7474011690906	1728.6113286043335	-14.171845441089545	200.8412032061305	2988097.125379239	1853.140588070356	1285.624956221463	1.132008	27.853849	0.2835729258615499	0.1823531511364401	0.0374946808	-0.0269510321	0.1324675364	0.0447825067	0.2159877768	0.0121129868	0.0035554854	-0.0108168915	0.0913564881	-0.2221839303	-0.0016759943	0.1091100355	0.0399006227	-0.0677025064	-0.1599451154	-0.049903955	0.156953586	-0.0960949497	0.0711811661	0.1920183978	0.1353706811	-0.0548159958	0.0468125805	0.0567358556	0.1243666642	-0.0253023316	-0.0069947883	-0.0676882562	-0.077363978	-0.0010810155	0.0936416608	0.1143582233	0.1299108556	-0.1479749168	-0.1410513711	0.0107453517	-0.1175420309	0.0796093131	0.0640252317	0.0113501066	-0.0976911352	0.0402668519	0.0547204325	-0.1317389282	0.1742111281	-0.0078628997	-0.2343834644	0.0280814816	-0.0311645653	-0.074204263	0.0641193066	-0.1419116305	-0.0283000843	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0207569800220284	-0.0093356273076493	8.715393722732915e-05	0.0004308522196348	0.0178273698505506	-0.0529162695415835	0.0003178151157883	0.0028001315821975	-0.0349044544769441	0.172439082511147	0.0297352371772861	0.001218320942333	-0.0067920445203639	7.320584935509994e-05	5.359096379801586e-09	4.613186876660528e-05	3.4152706154699786e-05	-0.000685284238727	4.696144878476442e-07	1.1664073376892683e-09	-0.0006338905779172	0.0002191488419412	4.8026214924212874e-08	4.018172647722018e-07	0.0	0.0	0.0	0.0	0.0
1710.627036750899	-3.4644589724371144	12.002475971700028	2926244.8588631614	2274.077482137249	-21.53919722207229	5171428.3947636895	463.9370169713266	1729.81263213632	1.2013035319864684	1.443130175963164	2992251.7422983837	1847.085841077952	1214.834603861568	0.982663	24.179096	0.166010106626466	0.0793425352602635	-0.0680285164	-0.1573533433	-0.0498009639	0.1453397135	0.0025524427	0.1239410071	-0.0154672647	-0.1372326538	0.1150755298	0.1105264843	-0.0343121285	0.0038090674	-0.1030211189	0.0592410025	0.0478693639	-0.0470756207	0.0991314063	0.0573072569	0.1225371675	-0.1135835321	0.0921275396	-0.0389401365	0.0507759774	-0.011662833	-0.110995426	0.0722799045	-0.0553470835	-0.1680866266	0.0341514722	0.0669171003	0.0757621323	0.0150327766	0.1139908189	-0.2033568517	-0.1686520595	-0.0956428735	0.0514011185	0.0003950404	-0.0469129723	0.1035330059	-0.0569759701	-0.057163703	-0.0051011781	-0.1856514581	0.0498901711	-0.0124196497	-0.1431995577	-0.0534878426	0.0374631114	-0.0637587299	-0.0577017807	-0.1571454653	-0.098548884	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0017253689649265	-0.0190316110571019	0.0003622022194288	2.9768980651315416e-06	-0.0203106121094975	-0.0381379819600481	0.0004125209642624	0.0014545056679849	-0.0388593038283602	-0.0039548493514161	1.5640833392396356e-05	0.0015100454940248	-0.0075455531351722	-0.0007535086148082	5.677752325903226e-07	5.693537211570701e-05	-0.0009608042611723	-0.0009949569673269	9.899393668325403e-07	9.231448282868494e-07	-0.0009831382809399	-0.0003492477030226	1.2197395806663204e-07	9.665608794494616e-07	0.0	0.0	0.0	0.0	0.0
1717.7377151202352	7.110678369336256	50.561746872146514	2950622.857946486	2296.75215401961	22.674671882361054	5275070.456993718	514.140744972735	1736.45731980888	6.64468767255994	44.15187426587003	3015284.0235178387	1856.696487016964	1191.5256909364994	1.170519	28.801445	0.5359016188055664	0.3198662433318073	-0.1641849191	-0.0083757354	-0.0383308962	0.0914098527	-0.0359052773	-0.2781312088	-0.0012097564	-0.2469799905	0.0230264769	0.2019156517	-0.0111558255	-0.1195443121	0.0348119491	-0.0343363551	-0.058492843	0.0119941024	0.0251814059	0.0009345379	0.0460344443	-0.0766469177	-0.2802530223	0.0544134278	-0.178742742	0.0670245017	-0.0676091819	-0.1614132425	-0.0525438633	-0.1960410797	-0.0655684408	0.0711442025	-0.0903484257	-0.3229846008	-0.0385531824	-0.0619295466	-0.1172900943	0.0767877227	0.0325015692	-0.1728660596	-0.1935676493	-0.064213558	0.1696717086	0.1405642091	0.0331232447	-0.0026046336	0.1123387447	0.0659783452	-0.0842026545	0.0870481261	-0.0339709839	0.1433342362	0.04214316	0.0546225306	0.0935230974	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.009856622116672	0.0081312531517455	6.611727781777115e-05	9.715299955086763e-05	0.0818890767829714	0.1021996888924689	0.0067058208963673	0.0104447764097174	-0.3488287739358071	-0.3099694701074469	0.0960810723986914	0.1216815135255584	-0.0086482570899035	-0.0011027039547313	1.2159560117800511e-06	7.479235069306616e-05	-0.0002082779888401	0.0007525262723322	5.662957905501966e-07	4.3379720635276833e-08	-0.0014399321869545	-0.0004567939060146	2.086606725720752e-07	2.073404703027569e-06	1.0	0.0	0.0	0.0	0.0
1724.500583632889	6.762868512653768	45.73639051944378	2973902.2629501745	2298.74840955878	1.9962555391703063	5284244.250449021	3.9850361776681305	1736.8607347098944	0.4034149010144574	0.1627435823605044	3016685.211776994	1858.131378414884	1275.0698024452977	1.073138	26.405308	0.1433305806996385	0.0694718862039447	-0.0123995471	0.0366232042	0.1071836676	0.0003708085	-0.0365981038	-0.0739550825	-0.1915742699	0.1344083303	-0.0208568589	0.0266048825	-0.1095037234	-0.102165918	0.0180776812	-0.0143807062	-0.1665935857	0.0849513959	0.0498993881	-0.0231670056	-0.0088632785	0.0334750858	-0.1811905129	-0.058106695	0.0904266746	0.0543836669	0.0555540704	-0.1251275423	-0.0653987837	0.0238992066	0.1081849296	-0.0574232487	0.0190960545	-0.2291324944	-0.0800785812	0.0233483805	-0.0744940575	0.2188025318	-0.0453458096	0.0718171259	0.0947417653	-0.0602698221	0.1176399864	0.0247965443	0.1462166772	0.1085284335	0.167948171	0.0217842648	0.0390311326	-0.0473812048	-0.1797306203	-0.0338647292	-0.1060801732	0.0929727951	0.1078503173	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0022626597094586	-0.0075939624072134	5.766826504217035e-05	5.119628960807277e-06	0.0395524559483106	-0.0423366208346608	0.001564396771543	0.0017923894636978	-0.3070813543400277	0.0417474195957793	0.001742847042906	0.0942989581833056	-0.0086840797716537	-3.582268175019929e-05	1.2832645277760611e-09	7.541324148044498e-05	-0.0008527946655629	-0.0006445166767227	4.154017465738022e-07	7.272587416125384e-07	-0.0010872199881878	0.0003527121987666	1.2440589515884006e-07	1.18204730271508e-06	0.0	0.0	0.0	0.0	0.0
1735.1941981603134	10.693614527424415	114.35339166114252	3010898.905329213	2305.3136371248333	6.565227566053181	5314470.965513728	43.10221299406458	1740.4214952079412	3.560760498046875	12.67901532445103	3029066.980981846	1856.5260796569528	1339.2094379113794	1.286965	31.666677	0.2876906914080874	0.1928585770238916	0.1600651168	-0.0704971075	-0.1527414037	-0.1044850519	-0.076665676	0.2490332745	-0.0302149687	0.0934745913	-0.0809884317	0.0747954871	0.0230593971	0.2374307153	0.0344373281	-0.194142515	-0.1355472164	0.0756445535	0.0191499011	-0.163537788	-0.0913584533	-0.135854095	0.2513075309	-0.1195649835	0.0839553338	0.1113497187	0.142603909	-0.1340532316	0.0141978205	0.0503318584	-0.1528896047	-0.1500520968	0.0989219122	0.0961942399	0.1035898689	-0.1001876595	-0.1734709349	-0.0778148709	0.1617656243	0.0303851028	-0.0179802403	0.1064258497	-0.0072823269	-0.0991182099	0.1354543533	-0.1087175437	-0.0451696762	0.0105632408	-0.0765736438	0.0617732486	0.0786298912	-0.04965159	0.0648707479	0.0148745993	-0.0246167212	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0017919937822341	-0.0040546534916927	1.6440214937695807e-05	3.211241715565675e-06	0.0628667054860585	0.0233142495377478	0.0039522226586708	0.0005435542315083	-0.1096942644637408	0.1973870898762869	0.0389616632498293	0.0120328316562411	-0.0077873924299936	0.00089668734166	8.040481886934564e-07	6.064348085872163e-05	-0.0007869318933659	6.5862772197e-05	4.3379047614739165e-09	6.192618047964402e-07	-0.0007910761319977	0.00029614385619	8.77011835591426e-08	6.258014466164425e-07	0.0	0.0	0.0	0.0	0.0
1735.5264910294325	0.3322928691191009	0.1104185508674039	3012052.201064935	2314.945142889742	9.631505764908525	5358971.014588808	92.76590329946616	1741.6442152093218	1.222720001380594	1.49504420177616	3033324.5723720947	1864.3621884989325	1351.8918645232634	0.721481	17.75255	0.1966431598956854	0.0946804749372256	0.1671587862	-0.0308140985	-0.0355359988	-0.0998038849	-0.024089637	-0.1073464151	0.0888987328	0.0486914768	-0.1471602037	-0.1152146522	0.0001362768	0.0883191171	0.0062050823	0.0795745114	-0.0365842728	0.1687672035	0.0729553525	-0.0764514189	-0.1481492838	0.0984332639	-0.0467288071	0.0180941185	0.0033100894	-0.0330144286	0.1246595031	0.0532214717	0.1321443924	-0.0339648196	-0.0596952848	-0.1388865605	0.0779796247	0.0707188707	0.0014709269	-0.0323098996	-0.1653863911	0.0052878677	0.0775379029	-0.029147027	-0.0077754487	0.0120252486	-0.0133080713	0.0018191025	0.1986608961	-0.0802701337	-0.1185537838	7.18659e-05	-0.0177444525	0.0858013882	0.0284061325	0.0520097284	0.025223917	-0.000927293	-0.1155112332	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0175628254972082	-0.0157708317149741	0.000248719132982	0.0003084528394453	0.0326010536497136	-0.0302656518363448	0.0010628286990715	0.0009160096810788	-0.1772077306346489	-0.0675134661709081	0.0045580681144103	0.0314025797966822	-0.0074400485224322	0.0003473439075614	1.206477901200225e-07	5.5354322016145566e-05	3.4776155296567524e-05	0.0008217080486624	6.752041172366801e-07	1.2093809772109815e-09	-0.001283888379243	-0.0004928122472453	2.428639110349627e-07	1.6483693703552177e-06	0.0	0.0	0.0	0.0	0.0
1723.777072871466	-11.749418157966376	138.04882705074996	2971407.39695732	2314.659685297827	-0.2854575919150193	5357649.458743035	0.0814860367819216	1733.2760391634797	-8.36817604584212	70.02637033420585	3004245.8279382405	1856.6530871639884	1340.826384064821	0.980709	24.13102	0.2115003512202382	0.1054195296727447	0.0726150267	0.0895561981	0.117964964	-0.0814289486	0.1706221068	0.0757205808	0.1435754235	0.0439198249	0.0102693642	-0.1079760957	0.0235009462	-0.1229536263	-0.1333871305	0.0097365765	0.0741781871	-0.1809650407	0.0035142438	-0.0768198258	-0.0084584626	0.0794544376	0.1376785524	0.0798048846	0.0805133994	0.005284289	-0.1892251687	0.1340268734	-0.2113331782	-0.0355530223	-0.001117209	-0.0438675066	0.1578951603	0.0211739479	0.0908167416	-0.0018014506	-0.078023218	-0.1106575473	-0.1585257966	-0.038132561	0.129311595	0.0207748289	0.0367987669	-0.0058192447	0.0670253555	-0.1172903963	-0.0704266424	0.0262681179	0.0800687643	-0.1105315614	0.0392077716	0.0589225902	-0.065714866	-0.0228406769	0.1184336915	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0067208286876763	0.0242836541848845	0.000589695860571	4.516953824909274e-05	0.0214037148590477	-0.0111973387906659	0.0004581190097674	0.0001253803959929	-0.1107510014587944	0.0664567291758545	0.0044164968527528	0.0122657843241258	-0.008262751988101	-0.0008227034656688	6.768409924234552e-07	6.827307041686704e-05	-0.0005838047315551	-0.0006185808868516	3.8264231357819545e-07	3.408279645861224e-07	-0.0005339201503868	0.0007499682288562	5.624523442937055e-07	2.850707269890632e-07	0.0	0.0	0.0	0.0	0.0
1704.4407068004678	-19.336366070998334	373.8950528316557	2905118.122998478	2274.623521431008	-40.0361638668187	5173912.1642472	1602.894417170759	1726.3760476636637	-6.899991499815997	47.609882697533	2980374.2579468125	1848.3370039278489	1229.0781183405663	1.275485	31.384188	0.294035962219472	0.1325100652055271	-0.139273215	-0.0984631207	0.063714591	0.1561189499	0.0452801077	-0.0563699132	0.1590447995	0.0115419046	0.122219311	-0.0832860106	0.0344906466	-0.0939367155	-0.0089901236	0.0198990502	0.0543821543	-0.0097744868	-0.0265690477	-0.0036978429	0.1197731225	0.0592025458	-0.0142523869	0.1383498419	-0.0415054247	0.0377561518	-0.0355394253	0.1091081546	0.0463459407	0.0288855053	0.0298332707	0.1009924938	0.1301755143	-0.1442968993	-0.0602323198	-0.1089048959	-0.0249406318	-0.1080189113	-0.0812261914	-0.1526880617	-0.0189500858	0.0328317682	0.0474157422	-0.0464214568	0.0565228787	0.0070248127	-0.0326144551	-0.0591291523	0.0935918394	0.1518876656	-0.0020058095	-0.1371251382	-0.0165843963	0.0748834453	0.0023031659	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0537787438113355	0.0470579151236592	0.0022144473757855	0.0028921532859252	0.0768291972664769	0.0554254824074292	0.0059027255526112	0.0030719841000962	-0.0832674366086507	0.0274835648501436	0.000755346336872	0.0069334659993756	-0.0098297788515831	-0.001567026863482	2.4555731908745456e-06	9.662455227103036e-05	-0.0001266993928834	0.0004571053386717	2.0894529064216955e-07	1.605273615702215e-08	-0.0017911679449978	-0.001257247794611	1.5806720170542232e-06	3.208282607187642e-06	0.0	0.0	0.0	0.0	0.0
1709.6307926363509	5.19008583588311	26.93699098383448	2922837.4471303974	2279.4758888129613	4.852367381953172	5196010.32767964	23.545469209443084	1727.7116461149683	1.3355984513045769	1.7838232231271842	2984987.532121293	1850.1628502820151	1232.2471575510797	0.855867	21.059214	0.2926873198646462	0.1554777754321388	-0.1299080651	-0.0823117562	-0.0445746432	0.1080092857	0.0205655641	-0.1038121612	0.0241414197	0.17867414	0.1161931948	0.0434149645	-0.0763937467	-0.0384354777	-0.0584881934	-0.1220749039	-0.0628747009	0.1862938406	-0.0478770775	0.0290713015	0.1158999329	0.0083543625	-0.1160775881	-0.0391311188	0.0925356738	0.1420327447	0.0816064855	-0.0271255257	-0.0456124634	-0.0453218988	0.0915314843	0.027746806	0.0608883184	-0.1952078182	-0.1672807311	-0.0936404036	-0.05780658	0.0065496177	0.0702434408	0.0034708226	0.0158368242	-0.0202517249	0.0162118924	-0.0566248293	0.0956908483	0.1698705948	-0.019011369	0.0410797567	0.0713483932	0.0320402172	0.0145059599	-0.2469714158	0.0275550769	0.0274642646	0.0254688622	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0047291750466911	-0.0490495687646444	0.0024058601959975	2.236509662224577e-05	0.0131629787004925	-0.0636662185659844	0.0001732640082696	0.0040533873864916	-0.2161754892009781	-0.1329080525923274	0.0176645504438848	0.0467318421312821	-0.009995966382153	-0.0001661875305699	2.76182953169216e-08	9.991934391313296e-05	-0.0004418563793089	-0.0003151569864255	9.93239260928028e-08	1.9523705993597053e-07	-0.0013312428631594	0.0004599250818384	2.1153108090405906e-07	1.7722075607128367e-06	0.0	0.0	0.0	0.0	0.0
1727.980343288134	18.349550651783147	336.70600912235534	2985916.066790177	2290.1694898749115	10.693601061950176	5244876.292353912	114.35310367214193	1736.6928348241677	8.981188709199387	80.66175063025055	3016102.002529604	1855.004812327983	1348.736882276734	1.205486	29.66181	0.1675321878810096	0.0866094885634978	0.1285734361	-0.0893441804	0.0307764165	0.0025384486	-0.1294430184	0.0611397096	-0.1020607261	0.0164685834	-0.0397058205	0.0738565084	-0.1124832704	0.140713372	-0.110593419	-0.0048303929	0.0214635764	-0.0565113135	-0.0436961874	-0.0469751294	-0.035177425	-0.090315363	0.0133399531	-0.148233578	0.1190394376	-0.0649213022	-0.0537047787	0.0071109637	0.1204243208	0.0662930888	-0.0474644771	-0.1934129418	0.1085162956	-0.0349248269	-0.0810383626	0.0264693788	-0.01319357	0.0399816642	0.0486547687	0.0903847537	0.0730937162	0.0326625176	0.0027248712	-0.0916336206	0.0608090265	-0.0147082379	0.0749662402	-0.0144241505	0.1112485316	-0.0024261407	-0.1183634259	0.0480286997	-0.0797110943	0.1243064153	-0.0666885032	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0262770847839419	0.0215479097372508	0.0004643124140447	0.0006904851847424	0.0244973773235841	0.0113343986230916	0.000600121495734	0.0001284685921471	-0.2572577538275453	-0.0410822646265671	0.0016877524668472	0.0661815519043939	-0.0089510239212644	0.0010449424608886	1.0919047465679232e-06	8.012082923904753e-05	0.0001780360077638	0.0006198923870727	3.842665715506901e-07	3.1696820060471864e-08	-0.0011247254132387	0.0002065174499206	4.26494571217488e-08	1.2650072551849646e-06	0.0	0.0	0.0	0.0	0.0
1732.3280454555093	4.347702167375246	18.90251413619941	3000960.457071705	2309.906197092641	19.736707217729418	5335666.639366986	389.5376117983725	1739.3384380240716	2.645603199903917	6.9992162913418445	3025298.201988017	1859.545482762052	1379.072809874446	0.931289	22.91502	0.1835086493156996	0.1199163400036024	0.2287561341	-0.0761673089	0.0285845274	-0.143994651	-0.0380482773	0.0901929674	0.0267979004	0.0335779548	-0.1115283038	-0.0629795652	-0.0931251707	0.0416770893	-0.0828108715	-0.0608734887	-0.1373784096	-0.0859718697	-0.1212377134	-0.0803931205	-0.1251478907	-0.0135065668	0.1253311093	-0.1090428867	0.1608361518	0.0486415713	0.0204777768	0.0643068138	-0.1383899014	0.0767979105	-0.0352834801	-0.2394889269	0.2023110196	0.1597011438	-0.0423559175	0.0041024608	0.0345399583	-0.0451257264	0.0351638925	0.1289407551	0.1143278729	0.0523727454	-0.0183759053	0.0181847694	0.1212222765	0.0630928483	-0.1081490473	-0.1331874022	0.0571402992	0.1149182918	0.1312960955	0.0937250929	0.0709044985	-0.0660283038	-0.1146331383	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.0202405781530785	-0.0060365066308634	3.64394123044578e-05	0.0004096810039708	0.0165140558782468	-0.0079833214453373	0.0002727140415498	6.373342129958244e-05	-0.134334140953328	0.1229236128742173	0.0151102146020504	0.0180456614256685	-0.0082910770021596	0.0006599469191048	4.355299360359184e-07	6.874195785573982e-05	4.708261739416741e-05	-0.0001309533903696	1.7148790449301384e-08	2.216772860685555e-09	-0.0009843215554075	0.0001404038578312	1.971324329388384e-08	9.6888892443984e-07	0.0	0.0	0.0	0.0	0.0
1719.0123005423663	-13.315744913142908	177.3090625918912	2955003.289415959	2306.736064354978	-3.1701327376626978	5321031.270595894	10.049741574400793	1733.867691439484	-5.470746584587687	29.92906819277784	3006297.171417685	1855.631836130344	1338.8249440636534	1.060396	26.091768	0.0904240924573488	0.0479297779916224	0.0991194868	-0.0623656693	0.0178229508	-0.0790060848	0.1113186849	0.0140337423	0.1036354534	-0.111248912	-0.0256896799	-0.0696220193	-0.0408815995	0.0508063274	-0.002962008	0.0828998014	0.1031972877	0.0616263853	0.0714918224	0.1083295217	-0.044904634	0.0433529811	0.1396017628	-0.0011312088	-0.1070115551	0.0547497236	-0.0745373537	0.1565488179	0.0313476905	-0.1496181665	-0.1517008565	-0.0808928727	0.1366167386	0.0532353229	-0.0116322324	-0.0749092247	0.0019890719	-0.2672473436	-0.0449070692	-0.1308359064	-0.0275426169	0.0120612599	0.1208948647	0.0511825794	-0.0657111307	-0.0183337703	-0.1246971678	0.0194175686	0.1315220047	0.1254594167	0.0898046001	0.1404901437	0.1200036891	-0.0648633142	-0.0475734768	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0202654738127137	2.48956596352011e-05	6.197938686717814e-10	0.0004106894288537	0.0006705278503886	-0.0158435280278582	4.4960759814675686e-07	0.0002510173803695	-0.1186050890102592	0.0157290519430687	0.0002474030750277	0.0140671671391315	-0.0089509264477281	-0.0006598494455685	4.354012908170582e-07	8.01190842726384e-05	0.0003209984901775	0.0002739158727833	7.502990536265484e-08	1.0304003069623456e-07	-0.0012270885735914	-0.0002427670181838	5.893582511790202e-08	1.5057463674385765e-06	0.0	0.0	0.0	0.0	0.0
1697.9790283987822	-21.0332721435841	442.3985370660709	2883132.7808820726	2264.360708572158	-42.37535578282041	5127329.418525404	1795.6707777206109	1719.778357061416	-14.08933437806786	198.50934321700487	2957637.597416864	1843.4365111919	1249.4054396048443	1.279662	31.486969	0.2258643415686057	0.1315464779227025	-0.1256014882	-0.1089134131	0.0935749195	0.1550171019	0.0713506707	-0.1006809905	0.0451590016	0.0430588011	0.1898392593	-0.1316603675	-0.0241906591	-0.0792309933	0.0922970488	-0.0407601301	-0.0539608628	-0.0605494344	-0.1941551646	0.0919206651	0.1836440272	0.1200449433	-0.0356308888	0.0454634163	-0.1003874113	0.0496533673	-0.0922503296	-0.0269504323	-0.0528041591	0.0932674518	0.0864746694	0.0384505739	0.0430965394	-0.1524074695	-0.1828657338	-0.0818059881	-0.0085171492	-0.070657197	-0.0749689692	-0.0105305915	-0.0149729484	-0.1503006057	-0.0427740944	0.0145390768	0.0865055358	0.0360786284	-0.2059333201	-0.0166106751	0.1023932895	0.0716267534	-0.0172226246	0.0064622417	0.029314054	0.1307451109	0.0960410642	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	-0.0199269517226952	-0.0401924255354089	0.0016154310704193	0.0003970834049586	0.0492751771568151	0.0486046493064265	0.0024280430838355	0.0023624119342007	-0.2296809950889695	-0.1110759060787103	0.0123378569112064	0.0527533595050592	-0.0089062128309298	4.471361679829998e-05	1.999307527185214e-09	7.932062698981862e-05	-0.0001490149014684	-0.0004700133916459	2.2091258832648213e-07	2.220544085963696e-08	-0.0012321887781084	-5.100204516999976e-06	2.601208611522696e-11	1.5182891848962717e-06	0.0	0.0	0.0	0.0	0.0
1712.6770727637463	14.698044364964062	216.03250815445185	2933262.7555705947	2265.1675272419225	0.8068186697646524	5130983.9264712855	0.6509563658808033	1726.212075278397	6.433718216980878	41.39273009551162	2979808.12883695	1847.557139030565	1270.0516049205917	0.9832550000000002	24.19368	0.3217063700892519	0.1494939536037702	-0.0541357755	-0.1196885707	0.053447878	0.1303750759	-0.0302886362	-0.1698116234	-0.0878122628	0.1917642894	0.1203204478	0.0817258443	-0.1566644376	-0.0521634656	0.0574820688	-0.0151958622	-0.0458856313	-0.0327137579	0.0728520468	-0.0858577421	0.1283457362	0.0009983051	-0.1896893289	-0.1852206175	0.0134927799	0.0651598802	0.0772994184	0.0317859739	0.0099532967	0.0186346715	0.0107727818	-0.069278105	-0.0241751903	-0.1929804394	-0.2034364074	-0.0233274681	0.0180626791	0.0610272931	0.0757149172	0.1068168737	0.0033985854	-0.035962902	-0.0675178685	0.016783938	-0.026466327	0.1391728272	0.1034521468	0.0597041137	0.007921165	0.1546425944	-0.085512706	-0.0511599746	0.065767625	0.0324736672	-0.1327519449	-0.0509612127	-0.0888661936	0.1211199807	-0.0067565429	0.0219755191647692	0.0419024708874644	0.0017558170664748	0.0004829234425611	-0.0418485725956401	-0.0911237497524552	0.0017513030282925	0.008303537768948	-0.3377789230752768	-0.1080979279863073	0.0116851620349328	0.1140946008738937	-0.0092541476000425	-0.0003479347691127	1.2105860355750786e-07	8.563924780337238e-05	0.0005438551790799	0.0006928700805483	4.800689485190077e-07	2.957784558120301e-07	-0.0018030283577079	-0.0005708395795995	3.258578256373339e-07	3.2509112586988467e-06	0.0	0.0	0.0	0.0	0.0
