global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1633.8451317065342	2.7927666293746825	7.799545446148825	2669449.914401142	2064.6030759162304	0.2192002541110014	4262585.86108276	0.0480487514023275	1677.0020859271526	2.730057304531101	2812335.996204021	7.453212886023621	1761.1199273291054	1304.82776014409	1.00303	10.706244	0.0946761100709178	0.0558641434676553	0.0843162856	-0.0986656753	0.0139416153	-0.0661585388	0.0604696817	0.0082490299	0.1277528147	-0.0475719876	0.1204339785	-0.0013706242	0.0561331303	-0.0060270822	-0.0472633068	0.0636714211	-0.0140055445	-0.1002138532	-0.0269085805	0.0607253576	-0.0858385315	-0.0154509007	0.1603114469	-0.2073374702	-0.1092766046	0.0888702691	0.056445133	0.0148549223	0.066835393	0.0037102337	0.1745464176	-0.0417370728	-0.0452368568	-0.0391017267	0.0001542955	0.0260755229	0.0207009438	0.0140907002	0.0218257305	-0.0587734365	-0.1846916319	-0.0394491376	-0.0014428961	0.0949185586	-0.1005902977	0.1252063259	0.0164053682	-0.1805895153	0.0809336191	0.0555491784	0.1917080613	0.097071839	0.009155929	-0.0426979911	-0.0577803993	0.0466980476	-0.0034342848	0.0571990023	0.1576487207	0.0539407839	-0.0617706307	0.0422511239	0.0894142217	0.1469334529	0.0388898768	-0.0399912224	-0.0084176852	-0.0061050839	-0.1408377373	0.0139241852	0.0358223369	-0.0264410805	-0.0405210628	0.1799705812	0.0645741318	-0.0275695961	-0.1303140014	-0.0489432622	-0.0732435424	0.1286505533	0.0931405187	-0.0405134949	0.1205785427	-0.1285086325	0.0142953486	-0.0755249826	0.0347743149	0.0050273516	0.0397862054	0.0084272397	-0.0641326298	0.0969544812	-0.0136646012	-0.1267601484	0.0403865531	0.1182463722	0.0	-0.0339310398007199	0.0124977678928104	0.001151315461958	0.0001561942023025	0.0826895214501064	0.0430589555164288	0.0018540736501658	0.0068375569576476	-0.0526974246168805	-0.0330926806834384	0.0027770185612518	0.001095125514816	0.0002650211686414	-9.518527912700018e-06	7.023621982805338e-08	9.060237362484936e-11	0.000370984879823	7.014878657299979e-06	1.3762978105728573e-07	4.920852257664275e-11	-0.0001140491669855	0.0001040007129948	1.081614830342676e-08	1.3007212490086464e-08	0.0	0.0
1633.8558945448135	0.0107628382793336	0.000115838687827	2669485.084138833	2069.202557788469	4.599481872238812	4281599.225158343	21.155233493053444	1676.3687835728315	-0.6333023543211311	2810212.2985374546	0.4010718719886875	1760.7348864811977	1323.3670277540289	1.031203	11.006956	0.0917534601358888	0.0569445620788234	0.0572075309	-0.1482005791	0.0408982862	0.1346849337	0.1008923344	-0.0303802915	-0.0155789254	-0.0188040055	0.0754022021	0.1042334369	0.0524289141	0.0075742115	0.037764656	0.1502687276	-0.0214849836	0.0740054378	0.0671195365	-0.147833976	-0.0693413365	0.0453832937	0.0334402964	-0.0374087421	-0.1198728587	-0.0101914658	0.0645455405	-0.0072268615	-0.0102923033	0.2839336234	0.1049229452	0.0933370375	0.0704603221	0.0943652402	0.0376384333	0.0722659565	-0.0882880263	-0.0558982458	0.0344725123	-0.157528211	-0.0208158368	0.0524565625	0.0202441751	-0.0133266995	0.0922949049	0.0550773061	0.0833323206	-0.1190831593	0.1214676049	0.0545256017	-0.0381920535	0.0240097702	0.0761028688	0.0074515597	-0.095941099	-0.0746893055	0.247672842	-0.1056598251	0.1200754324	-0.0570261985	0.0524042368	0.0999071604	0.0328783594	-0.0844749605	0.1317542333	-0.021243239	-0.0899062631	0.1798767463	-0.0976971554	-0.0189193429	-0.0767282926	-0.0149542723	0.0443216721	0.1239820121	0.0132294368	0.0487288536	-0.1676333738	-0.0634822469	-0.1150053259	0.0311260634	0.067429383	-0.0461338361	0.0717335556	-0.0388376462	0.0234138356	0.0512443481	-0.1000584471	-0.0051840079	0.1898183962	0.0043800497	-0.1150094575	-0.1221636762	-0.017062887	-0.125149223	0.0500063424	0.1119858834	0.0	-0.0464920781879101	-0.0125610383871902	0.0021615133342307	0.0001577796853644	0.0310776319542611	-0.0516118894958453	0.0026637871373313	0.0009658192078845	-0.0335684946888221	0.0191289299280583	0.0011268438356734	0.0003659159601925	0.000265011508363	-9.66027839996832e-09	7.023109956483245e-08	9.332097876489447e-17	0.0002019848952143	-0.0001689999846086	4.0797897894731764e-08	2.8560994797740826e-08	-0.0001140267653767	2.2401608800002186e-08	5.018320768283354e-16	1.300210322227299e-08	0.0	0.0
1630.7471861785532	-3.1087083662603163	9.664067706456883	2659336.385229269	2069.486268048511	0.2837102600419712	4282773.413641354	0.0804915116530829	1674.2957245956718	-2.0730589771596897	2803266.173399345	4.297573522782379	1758.8566092886	1306.779243115753	1.058636	11.299769	0.1671311701745568	0.1094058893077659	0.0524396945	-0.0799894843	0.1440210143	0.0694546889	0.1483917202	-0.1253071529	-0.1098401441	-0.0252578372	0.1143323352	0.1977964525	-0.125904699	0.0448608965	-0.1259549819	-0.0450833648	0.0611280366	-0.0248728814	-0.0094116718	-0.1847681955	0.1266186465	0.0041180019	-0.0974944492	-0.023852082	-0.0545564381	0.0589983281	0.0773343344	0.0407452211	-0.0040533434	-0.0206814363	0.1658036884	0.0492832978	0.0519225632	0.0972163033	0.0029340763	0.047661207	0.0243321762	-0.0682141918	-0.2353389516	0.0508314063	-0.0843087768	0.0325142157	-0.0796747047	0.0320313278	0.1255023562	-0.0299090885	0.2321159577	-0.0904038571	-0.0241440917	0.0043108279	-0.1506939783	-0.0205873997	-0.025219304	0.044633818	-0.1008729671	0.041419962	-0.0189538611	-0.1886554944	0.0654397833	-0.0887947976	-0.1397733167	0.1207900107	-0.1154945468	0.0366496464	-0.1654671638	0.0875079964	-0.0200234562	-0.0922581095	-0.0045359336	-0.0810024672	-0.2607513047	0.0008643644	0.0018617867	-0.036813674	-0.1322468087	-0.0560379804	-0.094362297	-0.0645785479	-0.071841013	0.0181627049	-0.0404762187	0.0118209421	-0.008336903	-0.0059363029	0.020316068	0.0875903297	-0.1383013697	0.0431650271	0.1003977612	0.1018861288	-0.0611303799	-0.0154649669	-0.0204492814	-0.1231894842	0.0593126253	0.1044777656	0.0	-0.0443590231929817	0.0021330549949284	0.0019677229386354	4.5499236113890215e-06	-0.0339195819523325	-0.0649972139065936	0.0042246378156194	0.001150538039821	0.0528798390869127	0.0864483337757348	0.0027962773818577	0.0074733144126008	0.0002650269794735	1.5471110499968525e-08	7.023929984884698e-08	2.3935526010223635e-16	0.0004729848524627	0.0002709999572483	2.237146706591621e-07	7.34409768286346e-08	-0.0001140626869638	-3.5921587100004534e-08	1.2903604197832116e-15	1.3010296557401832e-08	0.0	0.0
1633.8568587226937	3.109672544140494	9.670063331781217	2669488.234795188	2068.895477135144	-0.5907909133670728	4280328.495310255	0.3490339033171001	1676.3166247320885	2.020900136416685	2810037.4263531817	4.084037361368977	1760.630631257868	1302.9211170977146	1.401074	14.954921	0.1891931133763272	0.1163197750972794	-0.1045949116	0.0890902449	0.0351914207	-0.1786640787	0.141603625	0.1020235377	0.0819397208	0.083860576	0.0430010637	0.1397858631	-0.0999159264	-0.052522739	0.0930872535	-0.1624181904	0.0100175838	-0.0208455021	0.1796401858	-0.0430560391	-0.0010413289	-0.129833063	0.1113655981	0.0487167842	-0.0702609797	-0.0333515576	-0.035047882	0.112593282	-0.0488094137	-0.0274985194	0.0959570453	0.0050259557	0.1401738756	-0.0672424612	-0.1593661668	-0.1647139835	0.0120935399	0.0392566425	0.0785145755	-0.0098927577	-0.0980705937	0.1124948843	0.00495479	0.1022120045	0.0313864684	-0.0966028494	-0.0432783719	-0.0875730267	0.215490265	-0.1374212827	-0.0708409387	0.0563807113	0.0131622533	-0.0294461286	0.1370641082	0.0505378984	-0.0920016464	-0.1515982091	0.1295448448	0.0943976398	0.0492611088	-0.0706365205	-0.0008979809	0.0724862355	0.0464252901	-0.0484607641	0.0166710187	-0.0023683432	0.0247934323	-0.1044313214	0.0661504108	-0.1295563228	-0.1232666556	-0.1036869192	0.0104594813	-0.0136683201	-0.1166339665	0.0164395858	0.0547699704	0.0530748503	0.0670836226	-0.0227401025	0.1136668572	-0.0679870523	-0.0318959758	0.0473008279	-0.0938057382	0.0787298278	-0.0134609519	0.1849497987	0.0652946151	0.0493825782	-0.0238214243	-0.1208863942	0.0682470576	0.0958056664	0.0	-0.0465455423834129	-0.0021865191904312	0.002166487515766	4.780866170123925e-06	0.03547795487286	0.0693975368251925	0.0048160181174039	0.0012586852819606	-0.0367288267313909	-0.0896086658183036	0.0013490067130645	0.0080297129897364	0.0005810130030786	0.0003159860236051	3.375761097464133e-07	9.984716711376283e-08	0.0002289668837451	-0.0002440179687176	5.2425833851942144e-08	5.9544769057063614e-08	-0.0001140665254891	-3.838525299996792e-09	1.473427647871546e-17	1.30111722371555e-08	0.0	0.0
1630.8087137697175	-3.048144952976145	9.291187654353944	2659537.0609072405	2074.9445529158825	6.049075780738349	4305394.897675292	36.59131780111527	1674.3620643572026	-1.9545603748858864	2803488.322558513	3.8203062590740577	1759.7447522236184	1312.461740059282	1.285154	13.717607	0.0626902940388092	0.0404678573847283	-0.1267524384	0.0593585631	0.1449557373	0.0362747202	-0.2515807363	0.0676633657	-0.1329333592	-0.0245811835	0.0466308692	0.0017405609	-0.0846594456	-0.1564240161	0.0360550421	-0.072292719	0.0683521912	0.013281962	0.1214813285	-0.1588646771	0.0088527385	-0.0121287231	0.030396302	0.0119099858	0.0547242018	0.0984823539	0.0101636053	-0.0273612591	-0.1839625135	0.1100550036	-0.032247136	-0.0908448395	-0.0567883452	-0.0026196028	0.1660412147	-0.1074728642	0.04511308	0.1360171434	-0.1237872283	-0.0612951159	-0.0540784151	0.1020670077	-0.0403549471	-0.0484032249	0.1735981086	-0.0647564808	0.003509421	-0.0004761993	0.045635722	-0.0375602074	0.1177824968	0.0407925464	0.0347085317	0.0219423537	0.0173600443	-0.1455529521	0.0322381438	0.0261307963	0.0405028572	-0.0987154717	0.0423240198	0.1779053622	-0.0031847947	0.1245460164	-0.0718336639	-0.0900553559	0.2551653265	0.0426637964	-0.0181998899	-0.124117899	-0.0280139369	-0.1651072224	-0.0366773201	-0.0414362438	-0.0148365582	0.0390009208	-0.062642508	0.1056226497	-0.1237897937	-0.1561740864	-0.130801901	0.0428134224	0.0551871908	-0.165010004	-0.0008682389	0.0383940232	0.041182385	-0.0001763874	0.1027238996	0.0883397812	-0.0613510499	0.0161510227	-0.0271769657	-0.1182463722	0.0767536265	0.0860662011	0.0	-0.0465250141156303	2.0528267782600477e-05	0.0021645769384595	4.2140977815415256e-10	0.0305351965293994	-0.0049427583434605	2.443086004184936e-05	0.000932398227089	0.0016460013570309	0.0383748280884218	2.709320467347565e-06	0.0014726274308159	0.000805003899545	0.0002239908964664	6.480312782826564e-07	5.017192169982153e-08	6.595409784071471e-05	-0.0001630127859043	4.349943021982569e-09	2.6573168368308964e-08	-0.000114026621077	3.99044120999979e-08	1.5923621050464589e-15	1.3002070314237744e-08	0.0	0.0
1627.6387733109937	-3.169940458723886	10.0485225118546	2649207.9763853163	2070.2318390052355	-4.712713910646926	4285859.867230999	22.20967240360504	1671.6396011754546	-2.722463181748026	2794378.9562180326	7.411805775973584	1756.79483309873	1316.7879554056292	1.020591	10.893683	0.0739355089633387	0.0451503680260636	-0.0860503685	0.0831409728	0.1222320195	0.0770736774	-0.1527035388	-0.0444566155	-0.1305682519	-0.0989723202	0.0187328796	0.0533968817	-0.1700356375	-0.0450323621	-0.2422916133	-0.1057680417	0.2098066908	-0.132386514	0.1407938678	0.0372897928	-0.0822350815	0.0087043784	-0.0719797465	-0.0356536406	0.121533803	-0.0399699392	0.0495344611	-0.0062956738	0.0203096441	-0.0285161039	0.0259653975	-0.0322118222	-0.0110722258	0.0986839818	-0.1281117075	0.101744167	-0.0331606756	0.0734483134	-0.1919606476	-0.0564943641	-0.0121267693	-0.068466707	-0.167152152	0.0804915356	0.2220660149	-0.0329765546	-0.1371430142	-0.0388384476	-0.1698534941	0.0298215028	0.0947445112	-0.0017446751	-0.0385723835	-0.0188252809	-0.0596147238	0.1012390316	-0.0258205932	-0.0622194909	0.1326040054	-0.0806678752	-0.0354851884	-0.0719334852	-0.0589235622	-0.0107467078	-0.0498819719	0.0744351816	0.0761483759	-0.0202895709	-0.0120931086	-0.1233556933	-0.1148530522	-0.1270666987	-0.0916763748	-0.0541366954	0.0545224086	-0.0742335807	-0.0099109824	0.0629617051	-0.0377613282	-0.0503687633	-0.1281393587	0.0526508059	-0.0245053302	-0.0698335156	-0.096386561	0.0508397319	0.1488213802	-0.0103774366	-0.1258142915	0.0496871308	0.032012914	-0.0489013583	-0.0305135671	-0.1152767764	0.0847790013	0.0753678766	0.0	-0.0525337478194671	-0.0060087337038367	0.0027597946599593	3.610488072362427e-05	0.0306571034136453	0.0001219068842459	1.4861288426543312e-08	0.0009398579897149	0.0276988424806177	0.0260528411235868	0.000767225874766	0.0006787505306108	0.0001330130570114	-0.0006719908425336	1.7692473335517945e-08	4.515716924490176e-07	0.000228992412449	0.0001630383146082	5.2437524959212935e-08	2.6581492030310213e-08	-0.0001140152331855	1.1387891500004208e-08	1.2968407281586812e-16	1.299947339834394e-08	0.0	0.0
1631.3890116537884	3.750238342794773	14.064287627768088	2661430.1073447247	2063.145908215907	-7.085930789328359	4256571.0385880405	50.210415151151615	1675.6183280813734	3.978726905918848	2807696.781402217	15.830267791882566	1759.0425743038322	1302.0735990384371	1.369675	14.619776	0.1679728009434916	0.0838311513429579	-0.015075385	0.1004896706	-0.138065343	-0.1627911314	0.1146398371	0.0919627773	0.1673612493	0.0666882701	-0.1137505276	0.107519167	0.0587124289	-0.18178775	0.0301974291	0.1545503629	0.0471683882	-0.0562750439	0.0042238514	0.0385739253	0.0438607832	0.0642400081	-0.0613047516	-0.0079013081	-0.1954805942	-0.194876008	0.0439923561	0.0617971949	0.1112017347	-0.0309914127	0.0319393072	0.0486683067	-0.0361950802	0.0279852427	-0.0190543063	-0.0104109085	0.0613850256	-0.0618874167	-0.0057781005	0.0252609889	0.1434206597	0.110306773	-0.0459255064	0.1301843697	-0.0204431749	-0.0424771414	0.0020251467	0.0102878706	0.0739405314	0.0248549016	-0.171585549	-0.1620805747	0.1288532663	-0.1735912319	0.086670672	0.0808480332	0.023407681	0.060198683	-0.0491263184	0.0127149197	0.0138456739	-0.0208606733	0.0639762004	-0.0987836972	6.97231e-05	0.1046654611	-0.1899626222	0.0054981976	0.0379429276	-0.0824433573	0.0591660621	0.0130961983	-0.0587337261	-0.221940075	-0.0269201893	-0.0829913416	-0.0297703727	-0.0372750815	-0.007194781	-0.0359015246	0.0471914849	-0.0323882395	0.0239696258	0.1604133659	-0.1398522937	0.0716888969	0.0011655528	-0.0305169138	-0.014627759	0.1772874304	-0.1633186376	0.0538024274	-0.033828903	-0.1119858834	0.0922728684	0.0638298824	0.0	-0.0601175431723675	-0.0075837953529004	0.0036141189970814	5.751395195467372e-05	-0.0212527034795471	-0.0519098068931924	0.0026946280516885	0.0004516774051895	-0.0177189171031812	-0.0454177595837989	0.0003139600233094	0.0020627728856117	0.0009940206512816	0.0008610075942702	9.880770551742963e-07	7.413340773909573e-07	0.000102807165436	-0.000126185247013	1.0569313264985072e-08	1.5922716563731825e-08	-0.0003880511741743	-0.0002740359409888	7.509569695361708e-08	1.5058371377805292e-07	0.0	0.0
1632.4600175860785	1.0710059322900634	1.1470537070005078	2664925.70901714	2067.049034877597	3.9031266616898392	4272691.712588405	15.234397737194069	1677.0644889560624	1.4461608746889851	2812545.3001174587	2.0913812754812104	1761.1081294498722	1305.350114328981	1.175386	12.54595	0.1761433041897501	0.1046301633611705	0.0626457895	-0.020247535	-0.0945843407	-0.0347692626	-0.0505242365	0.0566079425	0.0609596425	-0.0246421942	-0.0061736557	0.0212026522	0.1594311046	0.0127339014	-0.107808829	-0.1255961931	-0.0182370388	0.0293790415	0.1948597107	0.0839389196	-0.1159755464	-0.2494319921	-0.0191242407	-0.1351379323	-0.0203282537	-0.077205027	-0.0076381999	-0.0850361958	0.0701821269	-0.0124602552	-0.0623551251	-0.1288055282	0.1764071055	0.0573987424	-0.153707908	0.0692983518	-0.0352020467	-0.0938721133	0.1194112246	0.086686386	0.1421635638	0.0731142853	0.004334034	-0.0034840432	0.0233983686	0.00589758	-0.2149757562	-0.214070457	0.0506115641	-0.1614270201	0.0731149075	-0.0782424916	0.0696619088	0.0104448126	-0.1350125964	0.0216244449	-0.0755370517	-0.0538795674	-0.0364703269	0.0150719639	0.0855675622	-0.1403058599	-0.072872142	-0.1221196548	0.173241117	0.155799735	-0.0387367781	0.0190503644	-0.1568610411	-0.0028257164	0.1136079437	-0.0177464588	-0.173422573	-0.1400048219	0.1057770421	0.0077203954	-0.1766828748	-0.0736198294	-0.0344798508	-0.0683566795	0.0368078105	0.1660142831	-0.050991396	-0.0722912013	-0.0649290002	0.066592375	0.0272188661	-0.0454726531	-0.0013790386	-0.0791410069	0.0357085125	-0.1990074975	-0.0371206631	-0.1083828658	0.0991882461	0.0515807628	0.0	-0.0465467350337007	0.0135708081386667	0.0021665985422975	0.0001841668335365	0.0771304774320498	0.0983831809115969	0.009679250286284	0.0059491105488959	-0.0436590689310776	-0.0259401518278964	0.0019061142999285	0.0006728914768543	0.0007489919796437	-0.0002450286716379	5.609889855705887e-07	6.003904992463385e-08	-0.0001430427619568	-0.0002458499273928	2.0461231748229748e-08	6.044218679904503e-08	-0.0001139465069732	0.0002741046672011	7.513336858142582e-08	1.2983806451393516e-08	0.0	0.0
1635.903746720658	3.4437291345795984	11.85927035235235	2676181.068534687	2070.5053244386045	3.456289561007452	4286992.298528611	11.945937529529084	1679.7987049011022	2.7342159450397503	2821723.68898742	7.475936834109615	1764.9877038630689	1320.8430952860122	1.29565	13.829637	0.152504532269967	0.0733008365859957	0.0454602962	-0.1635809327	0.0086533626	-0.0299014838	0.0739558171	-0.0033082032	0.0262688376	0.0728029472	0.195258737	-0.0432437053	0.0425326372	0.0951225991	0.0743600079	0.0477084273	-0.1150830064	-0.0528006993	-0.06934446	0.0162397906	-0.0817025255	-0.1185649938	0.2339750785	-0.0794379326	0.065852132	0.0792574163	0.1221823946	0.2927495361	-0.0282476252	0.0848508671	-0.1779494455	-0.0165041376	-0.0408533032	-0.097525143	-0.054049636	-0.0103860217	0.0139620323	-0.0498576842	-0.1444670095	0.0776179163	0.1361402136	-0.0842463717	0.0812802541	-0.0257603474	-0.112488719	0.0540120878	0.085711655	-0.1482922662	0.0975190153	-0.0236076777	0.2072556974	0.1214544932	-0.2866790633	-0.1346760169	0.0649096397	-0.1181939438	-0.0567891134	-0.0141876216	0.0285852111	-0.0135115323	0.0948885933	-0.124922955	0.0493734631	-0.0972371942	-0.1993472727	0.0372108728	0.1201377126	-0.1248267542	-0.1296862694	-0.0512136032	-0.0503676771	0.0305799843	-0.0551362201	0.1722320191	-0.0893442279	-0.0095734679	-0.0960992274	0.0058786675	-0.1532444726	-0.0400399117	-0.0453157802	0.0319807453	0.1898223695	0.079602641	-0.0845637598	0.1882303688	0.0614113595	0.0328128914	-0.1586951727	0.1442313108	0.2128975197	0.1640842703	-0.0403865531	-0.1044777656	0.1054817798	0.0387569845	0.0	-0.0109566716847666	0.0355900633489341	0.0001200486544077	0.0012666526091811	0.0375050448723754	-0.0396254325596744	0.0015701749055413	0.0014066283908788	-0.0014749970474241	0.0421840718836535	2.175616289909813e-06	0.0017794959206852	0.0004190130430861	-0.0003299789365576	1.755719302762739e-07	1.0888609857168461e-07	0.0002289761177669	0.0003720188797237	5.243006250760126e-08	1.383980468708768e-07	-0.000114047980246	-1.014732727999966e-07	1.0296825092742532e-14	1.3006941798192006e-08	0.0	0.0
1634.292150295713	-1.6115964249449917	2.597243036895478	2670910.832518185	2073.764475877372	3.2591514387677307	4300499.101410952	10.62206810082177	1677.8409838769307	-1.9577210241714056	2815150.367177107	3.832671608482737	1762.531599716857	1321.2456364429136	1.177911	12.5729	0.0957379566035423	0.0631872761576427	0.0209906413	-0.1162660275	0.0494079598	0.0562408606	0.0740934673	0.1117146517	-0.0763185328	-0.1437430941	-0.0322638763	0.064118363	-0.1019903077	-0.1075569226	0.1767209245	-0.0196223662	-0.026525813	-0.0574690483	0.1759452939	-0.1584799468	-0.3358227679	-0.0828322789	0.0082840253	0.0002878038	-0.0138965629	0.1632136442	-0.033117564	0.0687597903	0.0339470322	0.0813925513	0.1216053279	0.0239485479	-0.1975273208	0.0045965573	0.0395403751	-0.0147556576	-0.0667201417	-0.0333122364	0.1132248886	-0.0479047607	0.0692432751	0.0113596458	0.042368097	0.0202155386	0.2513146137	0.1365064588	-0.1273628894	-0.1534431163	0.0282189582	-0.1749034841	0.0800635381	0.238254972	0.0602726202	-0.0047455752	0.06172776	0.0196243219	0.1186632117	0.181506959	0.0307782857	-0.0064043571	0.0165100545	0.1057564622	0.0497729633	-0.1044112892	-0.0898011331	-0.0086351076	-0.0984953209	0.116972056	-0.1588623097	-0.1280319085	0.011913481	-0.0934063848	-0.083828198	-0.0966363273	-0.1165432068	0.0197716091	-0.1377418809	0.0352127342	-0.0768081398	-0.0524150991	0.1245052379	0.0512667944	-0.0438417651	0.1667593133	-0.0001438943	0.1946138486	0.0619709149	-0.0693298543	-0.034588311	-0.2593344683	0.0487433578	-0.1923614001	-0.0436242971	-0.1002814672	0.1111140131	0.0255014167	0.0	-0.0636460520671136	-0.052689380382347	0.0040508199437297	0.0027761708050756	0.0317372431657076	-0.0057678017066678	3.326753652744003e-05	0.0010072526037592	-0.0008733817902566	0.0006016152571675	7.627957515518236e-07	3.619409176567173e-07	0.0010980094722749	0.0006789964291888	1.2056248012054044e-06	4.610361508511411e-07	0.0001744374093057	-5.45387084612e-05	3.042840976528432e-08	2.974470720615768e-09	-0.0001140960277432	-4.8047497200004e-08	2.308561987184392e-15	1.3017903546777064e-08	0.0	0.0
1629.1700038057063	-5.122146490006799	26.236384665088966	2654194.901300285	2069.4140963729137	-4.350379504458488	4282474.702266923	18.925801832812475	1675.094080449789	-2.7469034271416604	2805940.1783579243	7.545478438042599	1761.9477872473512	1308.941506742971	1.240073	13.236419	0.1208494893294371	0.063522997873694	0.0306173273	-0.0703066105	0.0561820871	0.0469571344	-0.0286074847	-0.0811625065	-0.085921806	-0.035598891	-0.0407251564	0.0227533865	0.1881896253	0.0973583467	0.1683832411	0.0410292478	0.0557512133	0.1134290301	-0.1204284899	0.055774595	-0.1472386354	-0.1561870192	-0.1498877704	0.0187126581	0.0992837846	-0.0142357102	-0.051435836	0.06924098	-0.0251177255	-0.0590984446	-0.0128736631	-0.1464696987	0.0939252456	-0.0796731221	0.0137336174	0.0679660566	0.0530713145	0.040306291	0.1138277702	-0.0837317931	0.0043774445	0.0254906914	-0.0528498615	-0.1865067594	-0.0342324249	0.1651236459	-0.0478704354	-0.0096865353	-0.1378382369	-0.1622530565	0.0808103966	-0.0634754339	-0.1889590794	0.0139562734	0.0876557024	-0.075610278	-0.0405563206	-0.0046709137	-0.0726832173	0.0733315918	-0.0493033474	-0.0184655145	-0.0553474991	0.1042140127	0.1489342687	0.1024396337	-0.09526599	0.0407184847	-0.1792107566	-0.0518047441	0.0823478527	0.0256670379	-0.0778988089	0.0261554045	-0.1606578166	0.0526309824	0.1180172011	0.1389787689	-0.029338111	-0.2435531083	-0.1552040134	-0.0508207211	0.0302270508	0.2480248934	-0.0294726742	0.0063506516	-0.0135916739	0.2155332575	-0.2642676471	-0.0688357091	-0.2148893324	-0.0538002171	-0.0468316386	-0.0958056664	0.1160496357	0.0119617388	0.0	-0.0215976397547734	0.0420484123123402	0.0004664580429769	0.0017680689779885	0.0534101812219773	0.0216729380562697	0.0004697162439909	0.0028526474581644	-0.0007642610886193	0.0001091207016373	5.840950115775575e-07	1.1907327525816648e-08	0.0017499831139444	0.0006519736416695	3.062440899090539e-06	4.250696294317896e-07	-0.0003130995301436	-0.0004875369394493	9.803131577614308e-08	2.376922673275904e-07	-0.0001132262436782	8.697840649999998e-07	7.565243197279239e-13	1.2820182257475126e-08	0.0	0.0
