global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
937.2161691804172	-0.4219175639608465	878374.1477732164	0.178014430778655	1202.451615718373	2.3267953437668893	1445889.8881437257	5.413976571775277	979.3886221456848	-1.0617407881973122	959202.0731884232	1.1272935013218497	1023.1405149290376	763.4697140654257	0.91777	15.643016	0.1801726948084515	0.0787353386261901	-0.0045919725	-0.0133958775	0.0134275293	-0.00814207	0.0294513697	-0.0052285886	0.0328185793	0.0440043633	-0.047377842	-0.0137934072	0.0079460356	-0.0245074819	-0.0572702805	0.0830701597	0.0425748089	-0.0127778258	-0.0047003164	0.1006967204	0.0311481471	0.0588154142	0.1589366088	0.0879328036	-0.0234600078	0.0736263723	-0.0148784916	-0.0132950586	0.0195394587	0.0311465315	-0.0231373328	-0.1071647904	0.0626803598	0.0719077345	-0.0530915261	-0.1326132358	-0.0181305066	0.0380038911	-0.0531828917	0.0125914191	0.0328123104	-0.1002712278	0.0646601157	0.0732588462	-0.0625590164	-0.1024906639	-0.0137258907	-0.0223987722	0.0081698297	0.0836305227	-0.0438486475	0.0285537431	-0.0076290808	-0.0176452923	-0.0684732735	0.1371823536	0.0237286152	0.0433548363	0.0109693411	0.1071943389	-0.0307791264	-0.0849779954	-0.0221095818	-0.0068418353	-0.1289185842	0.0204492814	0.1267601484	0.0	-0.0013558049544428	-0.031415491772904	1.8382070744916428e-06	0.0009869331233333	0.0150080936747798	0.0311221760378117	0.0002252428757509	0.0009685898413285	-0.0643526194303376	-0.0670065740110458	0.0041412596275458	0.0044898809606977	-0.0001292439324848	-0.0006162285598693	1.6703994084135544e-08	3.797376379985915e-07	0.0015244374366554	-0.0001803537540615	3.252747660411206e-08	2.323909498276486e-06	0.0009760993599934	-0.0002159867458029	9.527699605795252e-07	4.6650274362526567e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.5327158725352	0.3165466921179813	878967.5933313317	0.100201808290836	1205.289182428728	2.837566710355077	1452722.0132797116	8.051784835715333	979.8345195181416	0.445897372456784	960075.6856393476	0.198824466763864	1022.4183771605752	751.3300867080688	0.809999	13.806091	0.11136012928922	0.0623984663028846	-0.044228124	-0.0564547632	0.0282554712	0.0400201437	-0.0215592859	0.0171941887	0.0418648705	-0.000800643	0.0365626066	-0.0204859529	-0.0636542272	-0.04371492	0.0001112169	0.140729239	-0.0113479404	0.0953169085	-0.0711955814	-0.0360093335	-0.0343069146	0.0850524095	-0.0999331944	-0.0641885512	0.0360681888	-0.0543495176	-0.0088459506	0.0600832924	0.0505144077	-0.0302554776	0.0230058364	-0.1318566862	-0.0146939767	-0.0424209372	-0.0886229625	-0.0011744268	-0.0490702322	0.0311415944	0.10219098	0.0292092459	0.0203899366	-0.1132486691	-0.0285889133	0.0501330469	0.013341647	-0.1336230837	0.0062960112	0.1011551561	0.0483251075	0.0725674141	-0.0008708079	0.0485819495	0.0532806111	-0.0019590117	-0.0160793358	0.0495286929	0.0475775802	0.0400809782	-0.0382020558	-0.0584590096	0.0002745166	-0.0048096807	-0.0136676947	-0.0102567923	-0.1280177706	0.0305135671	0.1231894842	0.0	-0.0015093267744674	-0.0001535218200246	2.2780673121241656e-06	2.35689492236657e-08	0.0115130190333729	-0.0034950746414069	0.0001325496072628	1.2215546749005576e-05	-0.0116331117960868	0.0527195076342507	0.0001353292900602	0.0027793464851978	1.5911836935054264e-05	0.0001451557694198	2.5318655464775707e-10	2.10701973958699e-08	0.0020710067048064	0.000546569268151	2.9873796488711985e-07	4.289068771353063e-06	0.0005679838936935	-0.0004081154662998	3.226057034952292e-07	1.665582338331848e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.317150035992	0.7844341634568082	880439.0740516663	0.6153369567981825	1210.900569982696	5.611387553967916	1466280.190384418	31.487670280826027	979.9323900875628	0.0978705694211612	960267.4891427234	0.0095786483588223	1023.1532469030138	755.9080196664353	0.843384	14.375126	0.0477778681727257	0.0297583996082775	0.0138204551	-0.1055196671	0.0156523342	0.1613035713	-0.0293034863	0.0879108961	-0.0121565361	0.0383200437	-0.0354483212	0.0027975329	-0.0690998687	-0.1302818771	-0.0033062948	0.0227772389	-0.1204685691	0.0290253416	-0.0744320984	-0.0706383718	-0.0315869917	-0.0039344978	-0.1447333953	-0.0035045301	0.0647262249	-0.0045850484	0.0198662428	0.0575885017	0.114354784	0.0617574489	0.0622608446	-0.0121587694	-0.1280565788	-0.1077998473	-0.0144301368	-0.0055078428	0.0060002362	-0.0496260499	0.0990145836	0.0459272255	0.0853402336	-0.1039549964	-0.0156201739	-0.0156079418	0.0733049163	0.0203073512	0.0206515356	-0.0085224566	0.0553665583	-0.0133795182	0.0142873399	0.1423028374	0.1714266251	-0.0602085751	-0.0210066627	0.005356127	0.0435049974	0.0920978595	-0.1019129117	-0.034309063	0.0081428455	0.0836761454	-0.006392965	-0.0136646012	-0.1267601484	0.0403865531	0.1182463722	0.0	-0.0012237415311915	0.0002855852432758	1.497543335162917e-06	8.155893117695496e-08	0.0097563685910557	-0.0017566504423171	9.51867280845382e-05	3.08582077649321e-06	-0.0211960383857672	-0.0095629265896804	0.0004492720432509	9.14495649596164e-05	0.0004431557439653	0.0004272439070302	1.963870134094385e-07	1.8253735609446925e-07	0.0021491761199838	7.816941517739973e-05	6.110457469176692e-09	4.61895799470862e-06	0.0007860246894349	0.0002180407957413	6.178348124012309e-07	4.7541788607542887e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.445801706072	-1.8713483299200109	876930.7395329279	3.501944571894413	1202.862523664508	-8.03804631818798	1446878.250836549	64.61018861333535	977.3688921422766	-2.5634979452861444	955249.9513274212	6.571521715486284	1022.1274500019384	756.5197065006603	0.996591	16.986483	0.1198115369733897	0.067510183897378	0.0265268337	-0.039443149	-0.0269821045	-0.1166739543	0.0248080518	-0.0140904224	-0.0282569669	-0.0328486469	-0.1443396498	0.0543003456	0.0315419708	0.0024412127	-0.0538457426	-0.0052084708	0.0127161576	0.0151912352	-0.0217152818	0.1834374227	-0.0010490154	0.0170630301	-0.0268822369	0.0229535991	-0.03818871	-0.1574540812	0.0360150368	-0.0630557766	-0.0252198612	0.0557701018	0.0712880854	-0.0253440275	0.0446065912	0.0551513569	-0.1144371495	-0.011317861	0.0455299635	0.0744683699	-0.0722825579	0.0073320706	0.0658144258	-0.1057496261	0.0107717626	0.0645318903	0.0184198407	0.0377704436	-0.0144042901	-0.0741922795	-0.1158436055	-0.1220896082	-0.1060300749	-0.0559404347	0.0758064222	0.0057244454	-0.0922392462	-0.0572127729	0.0824893824	0.1735558361	-0.0023057059	-0.0550164591	-0.1728751648	0.0135926718	-0.0765776568	-0.017062887	-0.125149223	0.0500063424	0.1119858834	0.0	-0.0207552882624355	-0.019531546731244	0.0004307819908567	0.0003814813177147	-0.0159587998179944	-0.0257151684090501	0.0002546832916308	0.0006612698863058	-0.0803165471749878	-0.0591205087892206	0.006450747750112	0.0034952345594963	0.0004238453833007	-1.9310360664599995e-05	1.796449089453173e-07	3.7289002899693077e-10	0.0021497309481546	5.548281707999994e-07	3.078342991132733e-13	4.621343149453675e-06	0.001075045761477	0.000289021072042	1.1557233892696623e-06	8.353318008436472e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.4867412395648	2.0409395334928604	880757.3634824579	4.165434179374055	1196.1173711408649	-6.745152523643128	1430696.7655449335	45.49708256720926	978.145947921036	0.7770557787594043	956769.4954343422	0.6038156833033843	1020.7000430130552	760.2506435741078	0.942538	16.065178	0.1585837310319073	0.0796874063005765	0.042099212	-0.0699708554	0.0215456838	-0.0961857059	-0.0194308399	-0.0443660152	2.42317e-05	-0.1413718787	-0.0605790488	0.0433549286	-0.040883237	-0.0174046177	-0.0809958579	0.1112398668	0.0033693904	0.0495585878	0.1479829593	0.0347616861	0.0841397573	-0.0069955451	-0.0246949727	0.0834570638	-0.0794793875	-0.0731881672	0.0526117175	0.0249774936	0.0308274082	0.0033361259	0.0374183824	-0.1744349761	0.0642991091	0.0647181791	0.0402718852	0.0402770627	-0.0038353858	0.055548046	-0.0176890283	0.0173359054	0.0684201404	-0.0307578504	0.0533064671	0.0520332733	-0.0578269409	-0.0235465124	0.0484626366	-0.008210238	0.090618099	0.1432584017	-0.1285060724	-0.0180887028	-0.0574884626	0.0908806378	0.0962407404	-0.0568833738	0.1081914322	0.0068996059	0.0760605364	0.0111295214	-0.087879194	-0.0373184064	-0.1608373603	-0.0204492814	-0.1231894842	0.0593126253	0.1044777656	0.0	0.044021193774796	0.0647764820372314	0.0019378655013581	0.0041959926251197	-0.046134811580714	-0.0301760117627196	0.0021284208395879	0.0009105916859037	-0.058155126515615	0.0221614206593728	0.0033820187400471	0.0004911285656416	8.227787753830674e-06	-0.0004156175955468	6.7696491322086e-11	1.7273798572816105e-07	0.0020620053370048	-8.772561114979991e-05	7.695782851605898e-09	4.251866009836279e-06	0.000748992636722	-0.0003260531247549	5.609899698637739e-07	1.0631064016249957e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939.3700345795836	0.8832933400187812	882416.0618660481	0.7802071245215343	1207.8967049581963	11.779333817331462	1459014.449848868	138.7527051801286	980.5741273201552	2.4281793991191307	961525.619169684	5.896055194306543	1023.4978699711183	765.8566825551435	0.988425	16.847294	0.1119841928617278	0.0682530341380216	0.0686520509	-0.0227568682	0.0682454711	0.083888602	0.0193664866	0.0826472699	-0.0126013807	-0.0007856487	-0.0844126215	-0.0221005354	-0.0783157511	-0.1488610774	-0.064298909	-0.0191781289	0.0115602435	0.0089539068	0.0412142254	0.0245332738	0.0999541988	-0.035763985	-0.0371707213	-0.0813927072	0.0820783086	-0.0068417897	-0.0081657118	0.0437603095	0.1316435837	0.1088312374	-0.0058785212	-0.0003595911	-0.0348125728	-0.0413611393	0.0621749987	0.0027829893	0.0395212332	0.1071581176	0.0046059558	0.0003063459	0.0742365643	-0.0679923149	0.0519649895	0.031852933	-0.0072214447	-0.0173171962	0.05855187	0.1292168559	0.0322157611	-0.0290332328	0.0350979944	0.0994043894	0.0058061561	-0.0720754048	-0.003997596	0.0055764931	0.1078749601	0.0281130598	0.0651752862	-0.1028096243	0.003380146	0.0297069153	0.1023563567	-0.0238214243	-0.1208863942	0.0682470576	0.0958056664	0.0	0.0175561572057034	-0.0264650365690925	0.0003082186558313	0.0007003981606034	0.01103097314693	0.057165784727644	0.0001216823685682	0.0032679269435273	-0.0635144559187494	-0.0053593294031343	0.0040340861106547	2.872241165130089e-05	6.303693403886826e-05	5.480914628503759e-05	3.9736550530206285e-09	3.0040425164946492e-09	0.0021490167382567	8.701140125189988e-05	7.570983947819125e-09	4.618272941307465e-06	0.0004309323410218	-0.0003180602957001	1.8570268253852893e-07	1.0116235170089865e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.4000737347812	-2.9699608448023582	876845.0980905037	8.820667419659138	1203.8521078009355	-4.044597157260796	1449259.8974567554	16.358766164522113	978.9402657528052	-1.6338615673499817	958324.0439121728	2.6695036212633387	1023.27921596592	759.098578492472	0.959126	16.347912	0.1340459749855533	0.0574782380257497	0.0363010711	-0.0314723294	-0.030015845	-0.0365814074	0.0269678902	-0.0041239838	-0.0303691823	0.0455782186	-0.0702425859	0.0207245991	-0.0235362502	-0.0680766634	-0.0634025002	-0.1623260812	-0.0439210256	0.0995757102	0.0706307401	0.1252852331	-0.068169817	0.0155773647	-0.0026205265	-0.173356669	-0.0390643479	-0.0261082492	0.0175394485	-0.0483868441	0.0174364227	0.1371922323	0.1098113064	0.0520222146	0.0660235844	0.1039889871	-0.0550821033	0.0958611719	0.0370049783	-0.0030539252	0.058780091	0.0041474767	0.0868062354	-0.0784705374	0.1132388271	0.0753887967	-0.0707337969	-0.0069232133	0.0164272296	-0.0358158418	-0.1430940564	-0.1341361471	-0.0098344891	-0.0273949074	-0.0673545475	-0.0288174158	-0.0228950633	-0.0248131679	0.0253444204	0.0737392863	0.0560752049	-0.0021136714	-0.0091643017	-0.0634877972	0.0296651781	-0.0271769657	-0.1182463722	0.0767536265	0.0860662011	0.0	0.0072816089002571	-0.0102745483054463	5.302182817630341e-05	0.0001055663428809	-0.0213961697599245	-0.0324271429068545	0.0004577960803955	0.0010515195971015	-0.0862510305109935	-0.0227365745922441	0.0074392402642083	0.0005169518241886	-0.0002042717597517	-0.0002673086937905	4.1726951832056255e-08	7.145393777601979e-08	0.0015859018039545	-0.0005631149343021	3.170984292341708e-07	2.5150845317861374e-06	0.0009726628965492	0.0005417305555273	9.460731103234798e-07	2.9347199479202533e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.748732553572	0.3486588187907955	877498.1879407236	0.1215629719205927	1197.733981082314	-6.118126718621625	1434566.6894392886	37.43147454511181	977.8710863766254	-1.069179376179818	956231.8615714016	1.1431445384482648	1019.8950322805596	753.7352389627251	0.8788	14.978776	0.1503320574327062	0.0694377840067433	0.0222236582	-0.0640039119	-0.0529255935	-0.1743620392	-0.0203691222	-0.043137553	0.0592331998	-0.0842858348	0.0810820267	0.0880858714	-0.021541676	-0.1172017837	-0.0156862644	0.013917673	-0.0053590674	-0.0487976189	-0.0944811353	0.0760203412	-0.0732356343	0.086720545	0.1721452593	-0.0525945096	-0.0019449703	-0.0226339429	0.0961544885	0.0154359754	0.0893372477	0.008687809	0.0344500822	-0.054760517	-0.0149979884	0.0882903653	-0.1161707188	-0.0513208479	-0.0686267369	-0.0623117895	-0.1466700924	0.0224691811	0.0774927763	-0.0333576037	0.0972472848	0.0345101075	-0.061674343	-0.0759102884	0.0134919696	0.0544720383	-0.0462848244	-0.0110403081	-0.0581549989	-0.1129937839	-0.1088807813	0.0396324307	0.0970150352	-0.1036328697	0.0655210515	-0.1560069756	0.0337911086	-0.0270049826	0.0593414265	0.0827568565	-0.0389957325	-0.0305135671	-0.1152767764	0.0847790013	0.0753678766	0.0	0.0527212728248258	0.0454396639245687	0.0027795326082697	0.0020647630575777	-0.0141687473513485	0.007227422408576	0.0002007534015063	5.223563467198653e-05	-0.041354108797492	0.0448969217135015	0.0017101623144348	0.0020157335793482	-0.0005580710870199	-0.0003537993272681	3.114433381675728e-07	1.2517396397543086e-07	0.0019118349884745	0.00032593318452	1.0623244077134837e-07	3.655113023155292e-06	0.0005970344206162	-0.0003756284759329	3.564500994005217e-07	1.4109675193174834e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.1702231571026	-0.5785093964694852	876414.6867260193	0.334673121803488	1201.9496243125514	4.215643230237447	1444682.8993850832	17.771647844646814	977.374012377438	-0.4970739991873643	955259.9600707724	0.2470825606681198	1020.6293372458908	757.4479123643607	0.825373	14.068138	0.1115024412153316	0.0652930888713294	0.0212237674	-0.0954529573	-0.0340194089	-0.0967600016	-0.0214005339	-0.0083784591	0.0862541002	-0.0036831936	0.048249035	0.1012034144	-0.0832345561	-0.1109675481	-0.1093147943	0.0522481825	-0.0322116179	-0.1031596497	-0.0061555384	0.0634105663	-0.010595689	0.0081250511	0.1465346949	0.0488601793	0.0893584006	0.083623672	0.1055385718	0.0246297747	0.081073567	0.117035877	0.0169204149	-0.1034617315	-0.0363780864	0.084758933	-0.0151239345	-0.1172547185	-0.0154543405	-0.0217589865	-0.0668338103	0.0307669191	0.1236399074	-0.0681029954	0.1492386385	0.0013801994	0.0230324585	-0.0896147077	0.0383611275	0.06936589	-0.0017019975	0.0798013405	0.0147623157	-0.0573298367	0.0199162805	-0.2226974614	0.0670344975	-0.0176679002	0.0039395967	-0.0988869021	0.0710962009	0.0122053779	0.0890672394	-0.0931789286	-0.0145213118	-0.033828903	-0.1119858834	0.0922728684	0.0638298824	0.0	0.033708929267064	-0.0190123435577617	0.0011362919123319	0.0003614692075583	0.0359686612365521	0.0501374085879006	0.0012937445911498	0.00251375973991	-0.034797426696457	0.0065566821010349	0.0012108609046952	4.299008017403266e-05	9.974022799584537e-06	0.0005680451098194	9.948113080663216e-11	3.2267524678983026e-07	0.0017650029292561	-0.0001468320592184	2.1559653614315755e-08	3.115235340282613e-06	0.0005959914502814	-1.0429703348000668e-06	3.552058088085265e-07	1.0877871192729634e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.3741753149455	-2.7960478421570087	871187.3511448547	7.817883535630865	1203.5777436641224	1.6281193515710584	1448599.38504362	2.650772622960164	975.5143724275116	-1.859639949926418	951628.2908126418	3.4582607433623305	1020.1423474259548	751.3324961890859	0.958263	16.3332	0.0958826669858842	0.0444928236560865	0.0232464511	-0.1138402548	-0.0815875593	0.1783870276	0.0259374053	-0.0472737003	0.0825982252	0.1246126709	-0.1397769514	0.1363642713	-0.0164232062	-0.0137128672	-0.1033723183	-0.0211626347	0.0670854031	-0.1394493974	-0.0877132937	0.0616110154	0.065151185	-0.0403980071	0.0062702631	-0.0078437074	0.0759265201	-0.0868950852	0.1219379566	-0.0410280119	-0.0118112339	0.1364994192	-0.1183943217	0.0184565859	-0.0740128415	-0.0086693125	-0.0578977437	-0.1389080999	-0.0063748922	0.0938521113	-0.0320416918	0.0227249765	0.1173379033	-0.0738901465	0.1140756153	-0.0253756495	0.0105533152	-0.1477208181	-0.074942138	-0.0364957629	-0.0309027179	0.0510635477	0.1179837629	0.1938113678	0.0162760503	-0.1892272515	0.0036503303	-0.0718133269	-0.0225555097	-0.0453878344	0.1211859433	-0.0633505792	0.0579779886	-0.0161092004	0.0630098768	-0.0371206631	-0.1083828658	0.0991882461	0.0515807628	0.0	0.0008911962895581	-0.0328177329775059	7.942308265221247e-07	0.0010770035977828	0.0307711857512913	-0.0051974754852608	0.0009468658725404	2.7013751419887027e-05	-0.0512715754100838	-0.0164741487136267	0.0026287744450319	0.0002713975758386	0.0001348709579103	0.0001248969351107	1.819017528764192e-08	1.559924440005027e-08	0.0018290849909328	6.408206167670002e-05	4.106510628736385e-09	3.345551904055641e-06	0.0012348786496838	0.0006388871994024	1.5249252794448851e-06	4.081768535602421e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.976877089342	0.6027017743964507	872312.8069375599	0.3632494288606301	1193.5337747941935	-10.043968869928904	1424522.8715744766	100.8813106601009	976.7127718317428	1.198399404231168	953967.838659246	1.436161132061618	1019.6613061973412	745.196513404531	1.052973	17.947493	0.2100028352926317	0.1118272689412886	0.0110473237	-0.1802007625	-0.0739552333	-0.0900194796	-0.0680152599	-0.1070110056	0.0603320157	-0.1069887549	-0.099827912	0.1385913763	-0.0832156338	-0.0700313561	-0.0219343078	-0.1184492826	-0.0653391718	0.1085745351	-0.0332455646	-0.0003498124	-0.0721210784	0.0301099503	-0.1696132354	-0.0278799414	0.0892035922	0.0139328035	0.1433138586	0.0261337028	0.0233356078	0.0781574464	0.1588313956	0.0127961429	0.0178620513	0.0316499598	-0.0903910891	0.0674841766	-0.049116588	-0.0527707874	0.0271097612	0.0586013969	0.1555807941	-0.1186555045	0.067680011	0.0987510167	-0.0252359735	-0.1160131055	-0.0761903795	-0.0683531654	-0.0953108276	-0.1047349691	-0.0035499748	0.0424272858	-0.135454512	0.0479987883	0.1147893089	-0.1881050494	0.0545972188	0.0056547947	0.1079002117	0.0879005413	0.0686766969	-0.0785357963	0.0169545534	-0.0403865531	-0.1044777656	0.1054817798	0.0387569845	0.0	-0.0350137971439465	-0.0359049934335045	0.0012259659904374	0.00128916855346	0.0017490586824777	-0.0290221270688136	3.0592062747506274e-06	0.0008422838595983	-0.0174584780020552	0.0338130974080286	0.0003047984541482	0.0011433255563248	-0.0011351445271464	-0.0012700154850566	1.2885530975104238e-06	1.6129393322838047e-06	0.0021481631079933	0.0003190781170604	1.0181084478687413e-07	4.614604738543433e-06	0.0005987199041553	-0.0006361587455285	3.584655236317317e-07	4.046979495123949e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.4191471436102	1.4422700542681923	875008.980842879	2.0801429094387744	1198.0991694132488	4.565394619055269	1435441.6197487165	20.842828027698804	977.2461912423972	0.5334194106544601	955010.118297772	0.2845362676629515	1019.6024957956124	747.1287772754007	1.018614	17.361853	0.1542269756944972	0.0922065646800823	0.0369108892	-0.1274277461	-0.0755468387	-0.1155767128	-0.0420579874	-0.0095664261	-0.0173069295	-0.1395507006	-0.0293755174	0.1214212677	-0.0531017428	-0.1641653211	-0.0322679015	0.0255520818	0.0641972858	-0.0930397922	-0.0473397663	0.0897434714	0.0351641313	-0.0009041983	0.1263961519	0.0484803088	0.0378505846	-0.0135667711	0.123257374	0.0223738312	0.1280769332	0.0568449948	0.0512797934	-0.075277371	0.0397866666	0.067811882	-0.0368352315	-0.1692462933	0.017064738	0.033685103	-0.2152229349	0.0271762099	0.1425000981	-0.0645243875	0.0992580263	-0.0045583296	0.1124575455	-0.0710546435	-0.0209590487	0.0639944117	-0.0132218992	0.0901083491	-0.0776089013	-0.0578794258	0.0384815411	-0.122455957	0.0800513564	-0.1457764788	0.1039157017	-0.1661586107	0.0534054174	-0.0826885446	0.0695350531	-0.0117471401	-0.0138920814	-0.0436242971	-0.1002814672	0.1111140131	0.0255014167	0.0	0.0088732753101794	0.0438870724541259	7.873501473023932e-05	0.0019260751285936	0.0166044644359004	0.0148554057534226	0.000275708239203	0.0002206830800988	-0.0442443931874407	-0.0267859151853855	0.0019575663285248	0.0007174852523186	4.191773158366332e-05	0.00117706225873	1.7570962211200451e-09	1.3854755609267182e-06	0.0019540139666092	-0.000194149141384	3.7693889100183246e-08	3.818170581703819e-06	0.0005959596582382	-2.760245917100032e-06	3.5516791424739215e-07	7.618957522867396e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.341576611381	0.9224294677708258	876735.5480910867	0.8508761230119689	1202.1155074270148	4.016338013766017	1445081.6931965093	16.130971040821954	976.1800419135382	-1.066149328859069	952927.4742303172	1.1366743914266435	1020.0693181403868	762.89322529312	1.009742	17.210636	0.1922170592013546	0.1081570943305072	0.1267086206	-0.1434718856	-0.083258845	0.1160559219	0.0431632784	0.000362795	-0.0042298823	-0.0001073987	-0.171065486	0.1599367455	0.0014044627	-0.1287984067	-0.0295163012	-0.1391346438	-0.068795475	-0.0719852122	0.051741694	-0.0055811566	0.086474219	0.09076401	-0.0083367134	-0.2499396671	0.0234967193	0.0034036111	0.1550787576	-0.0567359545	0.0937842639	0.1268023585	0.038107685	0.0944402214	-0.0551696254	0.0392357016	0.0939953422	-0.0290122291	-0.0870214337	0.0595440786	-0.013782231	0.0136175692	0.1919240241	0.0300703807	0.1538374825	-0.0409616361	0.0936289525	0.1834811898	-0.0685263305	-0.2538364017	0.1057295542	-0.0054884236	-0.0186974403	0.1897302792	0.1718568674	-0.1224777505	0.0533564975	0.0045884606	-0.0549341492	-0.1214289247	-0.215487498	0.0710272087	-0.0211893697	-0.0309766512	-0.0540853461	-0.0468316386	-0.0958056664	0.1160496357	0.0119617388	0.0	0.0657339645510006	0.0568606892408212	0.0043209540955922	0.0032331379809412	0.0013562840587582	-0.0152481803771421	1.8395064480416169e-06	0.0002325070048138	-0.1269707164583593	-0.0827263232709186	0.016121562837949	0.0068436445619245	3.105196217112211e-07	-4.1607211961952096e-05	9.642243546767986e-14	1.7311600872468094e-09	0.0021490031617414	0.0001949891951321	3.802078621830313e-08	4.618214589174533e-06	0.0011070005773935	0.0005110409191552	1.225450278349542e-06	2.611628210510937e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
