global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	t_comp_cor_10	t_comp_cor_11	t_comp_cor_12	t_comp_cor_13	t_comp_cor_14	t_comp_cor_15	t_comp_cor_16	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
1522.6688846270922	-1.4936429960334865	2318520.5322115133	2.230969399599889	1985.5861514820767	-28.33780140596332	803.0309885238166	3942552.364957405	1613.5030945295532	-11.641401607557782	135.52223138844892	2603392.236056444	1709.4803701392354	1574.0295801569405	1.712475	65.768387	0.1495145644661779	0.0842470652352367	0.1633112294	-0.0811409323	-0.2662251133	0.1727848285	-0.0142597398	-0.3237063326	-0.0925396476	0.2485624016	0.0261727236	0.0903512806	0.0528756363	0.0833025843	-0.0274550713	-0.0762317691	-0.1259349862	0.0165048585	-0.1935935674	0.0401932852	0.0521600146	-0.0328860994	0.0608888593	0.2136272276	-0.261314627	-0.0008725755	0.0266296493	-0.3284881502	-0.0093226446	0.0549149526	-0.2213668367	-0.2520639639	-0.0039653957	0.0179093716	-0.0059257893	0.0746710709	0.0700886904	0.0137744998	-0.0037814034	-0.1700993281	0.0946471042	0.1531470703	-0.1859652428	0.3272933984	-0.2282232533	-0.1711395507	0.0189566186	0.4676371238	-0.0457135476	-0.0120044446	0.0566161355	-0.2283087436	0.0976206555	0.0154704358	0.0127893856	-0.1042790246	0.1246324078	-0.0341326444	0.0661532915	-0.2094381505	-0.121932519	0.0491023644	-0.0039381216	0.519004337	-0.1959744597	-0.1465442678	-0.0871700133	-0.2083392408	-0.0161031855	-0.0167073654	-0.2443519983	0.2378065532	-0.1879501451	0.0225340787	-0.076796891	0.1664126095	0.0856407231	-0.105761337	-0.0446362492	0.0481222789	0.058641418	0.177133458	0.2222352207	-0.1490142732	-0.2895789703	0.0283137536	0.468468395	0.2321745848	0.1628061264	0.1035554511	-0.0664322467	-0.1013093467	0.0012039004	-0.0274107377	0.1458596152	0.1826629852	0.116560874	-0.1745406602	-0.1855229229	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	-0.024689230624773	-0.0120989591548124	0.0001463848126298	0.0006095581088432	-0.0185672561573966	-0.0246458721945969	0.0006074190162324	0.0003447430012143	0.2487731214515918	0.0815057112880169	0.0066431809725655	0.0618880659567684	8.938304671801475e-05	0.0002924235213334	8.551151582903407e-08	7.989329040594807e-09	0.0007380141989079	-0.0001119762010798	1.2538669608286194e-08	5.446649577896693e-07	0.0003169670244876	0.0002208807141617	4.8788289888591225e-08	1.0046809461252284e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1517.9157577453443	-4.753126881747903	2304068.247611623	22.592215153994545	1994.2410441679112	8.654892685834511	74.90716740331172	3976997.342243921	1615.080530350733	1.5774358211797337	2.48830376994098	2608485.119518005	1711.0282092997682	1569.6335642475055	1.667298	64.033356	0.5649789151530565	0.3883828204303524	0.1001681741	0.0957586319	0.0608759423	-0.127170588	0.2003083782	-0.1169492139	0.0620518017	0.0031185006	-0.0487688611	0.0406441766	-0.2163868623	0.0756877225	0.0257583784	0.1170927176	-0.1520652621	0.1594556282	-0.1382809805	-0.0008140951	0.114705397	-0.0695839098	-0.0926803322	0.1158847352	0.0628629515	0.0284082528	0.1985802572	0.1548405233	-0.0150765257	-0.1060363944	-0.1457296371	0.0231542399	-0.013158931	0.1693282945	0.1750279446	0.1036655098	-0.1229439039	-0.1522357557	0.2445438248	-0.0664933682	0.2138939122	-0.0171211427	-0.2418214573	0.0103074443	0.1046972229	0.0197245038	-0.2111394815	-0.1616410276	-0.0685209275	-0.0302580445	0.1273049116	-0.0612904324	-0.1595143453	0.1265340023	0.0265591006	-0.3100239573	-0.1262279738	-0.0055962905	0.1336855555	-0.0038282328	0.2282582346	-0.0035022129	-0.0445377637	0.0645137181	0.1710089454	0.1568871711	0.0268874453	0.0423498163	0.0079746707	0.1634967019	0.0779549843	-0.0547116454	-0.1462098193	-0.0284429304	-0.1296413086	-0.0870205877	0.1427095523	0.1825429845	0.0130970407	0.0429278667	0.3226110546	-0.0057411826	-0.2411891497	0.0214423328	0.2818093754	0.0782088308	0.3404454513	0.0090475781	0.0929522336	-0.0569142068	0.1785157249	-0.0522017526	-0.1957361563	-0.1344217616	0.0789427334	0.085694984	-0.2280117377	0.1806747022	-0.0061083531	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	-0.0043221411103075	0.0203670895144655	0.0004148183352902	1.868090377741015e-05	-0.0937107382441695	-0.0751434820867729	0.0056465429001251	0.0087817024622672	-0.1081908495527699	-0.3569639710043617	0.1274232765952028	0.01170525992695	0.0013999328622657	0.0013105498155476	1.7175408190320717e-06	1.9598120188514354e-06	0.0014545670012366	0.0007165528023287	5.13447918525113e-07	2.115765161086435e-06	9.398219141485786e-05	-0.0002229848330727	4.972223578047868e-08	8.832652303138984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1509.2983860426252	-8.617371702719083	2277981.6181108733	74.25909506282359	1991.673989150104	-2.5670550178072062	6.589771464449156	3966765.279057089	1608.6686533335094	-6.41187701722356	41.1121668839997	2587814.8362178467	1705.2083929456803	1554.884565178519	1.35677	52.10738	0.306106846571291	0.1657019374321383	-0.0626770648	-0.1266616817	-0.0202478708	-0.0705274313	-0.0525028267	0.0862181087	-0.1366859961	0.0053703873	0.056898864	0.1239575684	0.0056383909	0.0378565683	0.0717559909	-0.1002630574	0.0421746831	0.0002157219	0.0263664654	-0.0050768415	0.0207056752	-0.0389914159	-0.0141669265	-0.0035533105	0.0974791742	0.0505000688	0.0473824286	0.0125557815	0.0175524997	-0.0057751443	-0.021786012	0.0650262172	-0.055798244	-0.0166891199	-0.0013926443	0.0594935111	-0.005421691	-0.061898053	0.0906664233	-0.0015116262	0.0056461587	-0.0271568462	0.0569132369	0.0090793514	-0.0125919204	0.0072092072	0.0041094813	0.0227322949	0.0636699169	-0.0798130936	0.0386270771	0.0435416274	0.0428839973	0.0086882342	0.0341082118	-0.104762849	-0.0515908022	-0.0477900782	0.01123119	-0.0292891814	0.0102234493	-0.0016563626	-0.0654507877	-0.0445261284	0.0067815384	-0.0086824366	0.029151671	-0.0206575625	0.0227982058	-0.001932776	-0.0218974584	-0.0883797705	0.0041534829	0.0061409098	0.0554321293	-0.1281051886	-0.0914831117	0.0376773214	0.0256000403	0.0151140093	-0.0586010855	-0.0421426591	-0.0172780366	0.0662668549	-0.0077242055	-0.0003525956	0.0074402129	0.0116970919	0.0431168509	-0.0354092501	0.0345222209	-0.0215813142	0.0046050848	0.0049053581	-0.0435781142	-0.0654997678	0.0057133537	-0.0366832037	0.0125629447	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.0107274978939813	-0.0064053567836737	4.102859552615597e-05	0.0001150792110653	0.0464520023086549	0.1401627405528244	0.0196455938392783	0.0021577885184832	-0.1477552491337519	-0.039564399580982	0.0015653417142036	0.021831613646577	0.0003359941791387	-0.001063938683127	1.1319655214540148e-06	1.1289208841508884e-07	0.0001210161247251	-0.0013335508765114	1.7783579402445895e-06	1.4644902443480956e-08	9.597962485257497e-05	1.997433437717102e-06	3.989740338110361e-12	9.212088386841026e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1514.8220150145107	5.5236289718855005	2294685.7371726227	30.51047701905287	1995.7590264713065	4.085037321202435	16.687529915616768	3983054.091741697	1616.7870919363838	8.118438602874448	65.90904534864202	2614000.500652109	1713.982701692287	1563.4505360812775	1.025884	39.399529	0.1689430245706198	0.1234818911423191	-0.0967942613	0.0193912462	0.0535887666	0.0483511881	0.0500277759	-0.0270607811	-0.0426019629	-0.0090577565	-0.1214566734	-0.0001835169	0.1040778018	-0.0486557023	-0.0081942281	-0.0510896055	-0.1232694361	0.2045970521	0.1842990936	0.0297335949	0.0568937879	-0.0997433713	0.0347010528	-0.0248962549	0.0181264836	0.1023466247	-0.0320641768	-0.0429723268	0.0549204349	0.0151395937	-0.0211046541	0.0528719188	0.111487973	-0.0139242547	-0.0018270205	-0.0496742185	-0.0399128513	-0.0127914888	-0.0096792743	-0.0629964065	-0.0340363938	-0.0617170274	0.0100466493	0.1000857227	0.0379971844	-0.019218703	-0.0433459932	-0.0333176518	-0.0661028922	-0.0245110078	-0.0348061528	0.0344605726	-0.0431448143	0.0004162304	0.0126588448	0.0073844478	-0.0125597587	-0.0514815154	0.0412062534	0.0081095215	-0.0081233141	-0.0792565697	0.0035974155	0.0579054088	0.0636696049	-0.0338079839	0.0264331692	0.0415437816	0.0249705445	-0.0702457618	-0.0194383043	0.0483280613	-0.0538384349	-0.085597286	0.0290905228	-0.1769228501	-0.0286437624	-0.0607249224	0.0004940479	0.0544980662	-0.0539202937	-0.0988162821	0.0851453771	0.1070672842	0.0568517677	0.0215952191	0.0200400234	0.0021893895	0.0302211537	0.0563583947	0.0055722979	0.019202025	0.0507862564	-0.0653866594	-0.0161752107	0.0144450417	0.0286047694	-0.0170705044	0.0545228746	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0291935612746243	-0.018466063380643	0.0003409954967779	0.0008522640198952	0.0462775803487716	-0.0001744219598832	3.042302008953111e-08	0.002141614442937	-0.260100410155843	-0.1123451610220911	0.0126214352050795	0.0676522233632377	0.0008529823051218	0.0005169881259831	2.672767224075176e-07	7.275788128508995e-07	0.0003630411257193	0.0002420250009942	5.857610110624253e-08	1.317988589635366e-07	9.584518766982485e-05	-1.3443718275012086e-07	1.8073356105789397e-14	9.186299999463944e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1517.735343333023	2.913328318512185	2303520.572402209	8.487481891445038	2013.382166963465	17.623140492158427	310.575080806354	4053707.750246498	1612.33210288972	-4.454989046663741	19.846927405893904	2599614.810008787	1708.3197350859116	1589.3235596939444	1.266875	48.654926	0.1100662904582583	0.0703887137234384	0.0769339663	-0.1356534092	0.0972578698	-0.1035835822	0.0744616491	0.0722214933	0.0799235185	0.0347764884	-0.1106799684	-0.0362594922	-0.0346150332	-0.058500088	-0.1043078023	0.0944704769	0.0729203453	0.1858839871	0.2503567536	0.1250509262	-0.0002180972	0.1432025088	0.1978232797	-0.0567862275	-0.0075682279	-0.0885698372	0.1420262048	0.2867132923	-0.0556777217	-0.0886950239	0.074991837	-0.0812504489	0.0866557956	0.3304309217	-0.0237270504	-0.0526922336	0.1422240968	-0.0582159289	-0.0768485787	-0.0468460307	-0.009680126	0.0165304565	0.2192442296	0.1017457835	-0.0846613218	-0.1986584738	0.0222011596	-0.1938595466	0.0014997484	0.030183046	0.1774594882	-0.0039584483	0.1380339578	-0.0123565455	0.0727310397	0.1056468545	0.0632034338	-0.0510470446	-0.0672022569	-0.1049989768	0.0300265858	-0.0150885841	-0.0739081756	-0.0743845115	0.2912056161	-0.2273145054	-0.1520625638	-0.0427837067	0.2625835939	0.0364612483	-0.1526518274	-0.0298476204	0.1470986088	0.2397711482	0.0410464614	-0.1516673809	0.0742537624	-0.0217046014	0.0092076269	0.0068384094	-0.0451870526	-0.1045801539	0.1415896123	0.2224402411	-0.1173980442	-0.0082888254	-0.1987101469	0.2216142858	0.2357950883	-0.0310078614	-0.1826985681	0.1594038204	0.0024612962	0.2804705384	0.0721940152	0.1254240053	-0.2038066558	-0.1949829366	-0.0792974756	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0218371717142673	0.0073563895603569	5.411646736372943e-05	0.0004768620684783	0.1124479240269806	0.066170343678209	0.0043785143824922	0.0126445356179776	-0.2442157332041006	0.0158846769517424	0.0002523229618612	0.0596413243444164	0.0005929898678787	-0.000259992437243	6.759606742360726e-08	3.516369834067981e-07	0.0002100284592283	-0.000153012666491	2.341287610668601e-08	4.411195368581367e-08	9.59376892947222e-05	9.2501624897353e-08	8.556550608650593e-15	9.204040227210654e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1518.8744148206813	1.1390714876583845	2306979.487996867	1.2974838539962847	2008.7939386704388	-4.588228293026077	21.05183886892499	4035253.088039095	1614.6404758291355	2.308372939415449	5.32858562742552	2607063.8661857373	1713.6828406581794	1564.5173561567944	1.535464	58.970192	0.5262033920908968	0.4253846187077121	-0.0643340609	-0.0416736689	-0.1599685318	-0.0856236999	-0.0064015574	0.0250423597	0.0598380815	0.134786408	-0.0313116856	-0.0901176058	0.2820175971	0.0968805694	0.1482566755	-0.0027357638	-0.1663024092	0.0556258163	0.1612218755	-0.062154283	0.0318979402	-0.0072427986	-0.1280876195	0.0503354792	0.0412030868	-0.0720322644	0.0607367947	0.0639050062	-0.1549518331	0.3163443424	0.145662619	-0.0064606496	-0.0756193256	-0.011093167	-0.069065503	-0.1713515523	0.0726810268	-0.1911029205	-0.2890465192	0.1224005411	-0.0799185772	0.008284254	-0.1388628069	-0.2903019906	0.1020279684	0.1170670441	0.1215025453	0.0823787022	0.15542392	-0.0095826611	0.0303619898	-0.3528134397	-0.0690447275	-0.063718189	0.0748352659	0.1908129519	-0.1239007609	-0.2631104931	-0.2139611673	0.0924517949	0.0700519913	0.2239992795	0.1650790591	-0.1406593598	-0.2216939348	0.2206901727	0.0711748625	-0.2310787493	-0.0665598375	-0.1138357561	0.0356275426	0.1311122802	-0.0798972794	0.1270324203	0.0588199664	0.1387909756	0.0317501781	-0.0978739242	0.0018593355	-0.0923603976	0.0130466135	0.1882568417	0.2317929778	0.0276402744	0.1688418977	-0.1086402008	-0.0371931621	0.0629066768	-0.1101754807	0.0671592075	0.1259673212	-0.0439674181	0.1142048832	-0.0967454924	0.1000297503	-0.1904542129	-0.2098644795	-0.1506676497	0.1270241868	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0273847481927589	-0.0055475764784915	3.077560478471325e-05	0.0007499244335808	0.0956108648043994	-0.0168370592225812	0.0002834865632647	0.0091414374686451	0.1679379474695963	0.4121536806736969	0.1698706564928757	0.0282031542003008	-3.0272811208964827e-05	-0.0006232626790876	3.884563671435335e-07	9.164430984936263e-10	0.0009279908830259	0.0007179624237976	5.154700419853247e-07	8.611670789791896e-07	0.000588014100732	0.0004920764114372	2.421391946929892e-07	3.457605826596627e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1517.92888094139	-0.9455338792913608	2304108.08759598	0.8940343168877697	1988.10914441277	-20.684794257668727	427.8607134820852	3952577.970097677	1615.74343895636	1.1029631272244842	1.2165276600168138	2610626.8605305245	1709.9721462400998	1555.5446343493106	1.292085	49.623123	0.2185591905768565	0.1590367912540158	0.0562540306	0.0972930346	0.1835173237	-0.1021598532	-0.0359717838	0.0439151912	0.128054888	-0.0150371424	0.0169602505	0.0893811907	0.2328818249	-0.0258903367	0.0811002019	-0.2451581985	0.0359139064	-0.0754108869	-0.16231186	-0.0275253902	0.0277211237	-0.0472276424	0.1048833801	0.1486473091	0.0360135278	0.1064575086	-0.0733102592	-0.0025591649	-0.092859466	0.0157890883	-0.0136256782	-0.0420509667	-0.1073845798	-0.0578820516	0.0093877137	-0.0226047332	-0.0730096786	0.0070709276	0.0474321917	-0.0161795536	0.034995621	-0.0455020008	-0.0352388222	0.0037412069	0.0662098541	0.0146779124	-0.0120659813	0.0396982441	0.0300112281	0.0565319051	-0.0538119462	-0.0441378997	0.0229253447	-0.001970105	-0.0419750287	-0.0191465324	-0.05446916	-0.0186850244	0.0490664418	0.0165587061	0.0213968036	-0.0592241801	-0.0245230364	-0.0181335102	-0.0370029093	0.0821064164	-0.0128959356	0.011995883	-0.093993436	-0.0356142054	0.0225281127	0.0042788308	0.0140403508	-0.0921071084	0.102820316	0.0546843877	-0.0690207344	-0.0507802065	0.0008254238	0.0744382997	-0.067167674	-0.0117595846	0.0286913062	0.0496738787	0.0802242264	0.0587524778	-0.082958995	-0.0309245007	-0.0502358215	0.0069101782	0.0702964504	-0.0443503793	0.100093288	-0.1525811587	0.052238051	0.0155398808	0.0758534848	-0.0304288552	0.0166975868	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0332976516632754	-0.0059129034705164	3.496242745164605e-05	0.0011087336062888	-0.0592591522256356	-0.154870017030035	0.0239847221748833	0.003511647122501	0.134229273077409	-0.0337086743921873	0.0011362747292785	0.0180174977508896	-6.863132208802025e-05	-3.8358510879055424e-05	1.471375356858613e-09	4.710258371549576e-09	0.0006949871943806	-0.0002330036886452	5.4290718922315875e-08	4.83007200353018e-07	0.000378024386574	-0.000209989714158	4.4095680052158546e-08	1.4290243684464898e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1516.4292454603587	-1.4996354810311914	2299557.656487473	2.2489065759676525	2000.4368350758275	12.32769066305741	151.97195708403285	4001747.531128193	1611.3167521944376	-4.426686761922383	19.595555688178877	2596341.675902431	1709.2985511813397	1555.6979664881856	1.309567	50.294537	0.124036997125738	0.0573453054609578	0.0443266163	-0.0408606328	-0.1037077118	-0.0024512321	-0.0310353518	0.046476639	0.0046899036	0.0407335347	0.0928986372	0.0705255687	0.0461508403	0.0075573523	0.1128806441	0.0379533	0.0750146047	-0.0481464233	0.0045108591	-0.0498343613	-0.0013334979	-0.1015700998	0.0469311028	-0.0838364884	0.0552858484	0.1226943263	-0.0232462788	-0.0785184997	0.0610674882	0.0760977609	0.0720354559	0.0249886506	-0.039085514	0.0592098686	-0.0553130207	-0.0106090873	0.0650701932	-0.0244133731	-0.0422947447	-0.0161312192	0.2357017548	-0.0329197787	0.2162638894	-0.1236560336	-0.0796749287	-0.1129132703	-0.0432641449	-0.1278986858	-0.065742564	-0.0700206465	0.0001662961	0.1261311655	0.0510238917	-0.0277132163	-0.0591304774	0.0037682481	0.0605581673	0.0527949944	-0.0848978629	-0.1378000908	0.1115659599	-0.1010484145	-0.1607120297	-0.0528254924	-0.0257908119	-0.013629789	-0.0606959101	-0.0249912878	0.2358852671	-0.0749349194	-0.0088446271	-0.0799958412	0.1633516604	-0.1019443444	-0.0013323864	0.0584195409	-0.0809164898	-0.049206186	0.0453035489	-0.0313156531	0.0635090889	-0.03726269	0.1032798562	0.1246634365	-0.1926446395	-0.0505893855	0.0198870523	-4.41173e-05	-0.0275147939	0.0235249544	-0.0141882511	0.0417235025	-0.1654081728	0.1007772237	0.0728567503	-0.1826051489	-0.0888377967	0.2013512403	-0.0321425174	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0158905983342805	0.0491882499975559	0.002419483937822	0.0002525111154214	-0.0383545849924615	0.0209045672331741	0.0004370009312062	0.0014710741899439	0.11090232475172	-0.023326948325689	0.0005441465181893	0.0122993256353359	-0.0002170467073299	-0.0001484153852418	2.2027126576495583e-08	4.710927316275127e-08	0.0008859882782035	0.0001910010838229	3.648141402152247e-08	7.849752291140026e-07	0.0001050962242524	-0.0002729281623216	7.448978178824563e-08	1.1045216352110747e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1516.9601033047522	0.5308578443934948	2301167.9550183644	0.2818100509541079	2003.6208677404068	3.184032664579263	10.13806400910772	4014496.581644821	1613.7011405326225	2.3843883381848627	5.685307747271971	2604031.370956287	1713.907407382511	1560.8897746722582	1.208679	46.419857	0.1795676652432698	0.0978221989390192	0.0278266029	0.1050839437	0.0663701145	-0.0239069572	0.0189980769	0.1306076792	-0.0076171948	0.0539180662	0.0239541577	-0.0696789482	-0.0321055548	0.170376574	-0.0610992184	0.0059944882	0.0493716497	-0.1196734463	-0.0165622259	0.0488580021	0.0429843416	-0.0185384302	-0.0140985554	0.046242218	-0.0216009726	-0.0236720179	0.0508341492	0.0151947649	-0.0260771624	0.0031920631	-8.69715e-05	0.0419069959	0.1690921277	0.0151825644	0.004460023	0.0442920823	-0.0189855647	-0.0530843545	0.0553939813	0.0336659717	-0.0032881502	-0.0299212844	0.0694748261	-0.0736865579	-0.0201562754	-0.0318850449	-0.0352188983	0.0191654619	0.07615922	-0.0596024123	-0.0045291544	-0.003320687	0.0330429887	0.0086897546	0.0262855841	-0.0582996065	-0.0255332854	-0.0349126908	-0.0035706997	0.0100033944	-0.0209481715	-0.0298686009	-0.0406946331	-0.0696777876	-0.0822602648	0.0150517108	-0.0224173127	0.0369447445	0.0618209356	-0.0557529618	0.0114659935	-0.0193176301	-0.0300200968	0.0347396124	0.0245019893	0.0296438646	-0.0778645378	-0.0099494942	0.0756546122	0.005935237	0.0496875964	-0.0154103261	-0.0036544811	0.0973086916	0.0657786093	0.0381363331	-0.0351839256	0.0095903172	-0.0209452861	0.1183330662	0.0295766049	-0.0179558123	-0.0018801792	-0.0441805179	-0.0569552915	-0.035888413	-0.0441164442	0.0286652548	-0.0518424443	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0142141282786525	-0.030104726612933	0.0009062945644394	0.0002020414427219	-0.107307091704655	-0.0689525067121935	0.004754448181895	0.0115148119301112	0.0664590141067549	-0.0444433106449651	0.0019752078610848	0.0044168005560418	0.0004469770203442	0.0006640237276741	4.409275109142074e-07	1.9978845671577937e-07	0.0008900118336248	4.023555421299907e-06	1.6188998228271875e-11	7.921210639921786e-07	5.180108188423567e-05	-5.329514236816433e-05	2.840372200042905e-09	2.683352084377288e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1517.6573195408046	0.6972162360523271	2303283.73955578	0.4861104798149743	1998.5254563275505	-5.095411412856265	25.96321746626588	3994103.999589244	1613.0300714794732	-0.6710690531492673	0.4503336740946542	2601866.0114970747	1708.9288083383165	1560.7327809242297	0.981309	37.687607	0.1775258905630245	0.0934929913793723	0.1079662772	-0.045157172	-0.0331168913	-0.1035372119	0.1254595439	0.068685997	0.0401133201	-0.0216835491	0.0790624036	-0.0044907668	0.0618460652	-0.1185774911	0.0202165992	-0.0261166907	-0.0929291083	0.0361213254	-0.0133716612	0.034549121	0.0480007929	-0.0798765455	0.006163052	0.0390407763	0.0467642051	-0.0439371684	-0.001345258	0.0314734903	-0.0573747217	-0.0408848683	0.1369147591	-0.0241368887	0.0359661103	0.0469455245	0.0252078193	-0.0094847444	-0.009174023	-0.051627663	0.0014549824	0.1008185122	-0.0287606266	-0.0388041102	-0.0320073753	-0.0018869241	0.0770880707	-0.063561653	-0.016119579	0.0200502952	-0.0409333578	0.0095611859	-0.0266423138	0.0065927114	0.0281705116	0.0280934603	0.0612337969	-0.0319318976	-0.010107847	-0.048408085	-0.0268598067	0.0477448302	0.0018396153	-0.0329480917	0.0162319372	-0.0247360182	-0.0239162678	0.05231828	-0.0236414544	0.103927461	0.032326049	-0.0662796151	-0.095144096	0.0506431629	0.0328117508	-0.0769017444	0.0277588553	0.0046386056	-0.1420514962	-0.0147840889	0.0557624276	0.03042706	-0.0423490746	-0.0303254355	-0.0504492441	0.0395073273	-0.002855821	0.0711028971	-0.0225488165	0.0125102092	0.0047976564	-0.0452372803	-0.0019140745	-0.0679902446	0.07484612	0.0282782382	0.0310892575	-0.017537675	0.0360273881	0.0373177896	-0.0678374002	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0197417464694353	0.0339558747480878	0.0011530014299078	0.0003897365536634	-0.0271474469777075	0.0801596447269474	0.0064255686427504	0.0007369838774074	0.0814818762953564	0.0150228621886015	0.0002256863883377	0.0066392961646117	-1.4965282323619022e-05	-0.0004619423026678	2.133906909940469e-07	2.2395967502562398e-10	0.0005600008573092	-0.0003300109763155	1.0890724448877545e-07	3.13600960187039e-07	-0.0001239958171201	-0.0001757968990043	3.090454969954059e-08	1.5374962663281284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
