global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
1714.0002782500617	5.782443361800688	33.436651232432844	2937796.953841289	1943.731383804203	5.640472648679861	3778091.692385402	31.814931700505607	1780.1560650651395	2.5632357480415067	3168955.615988201	6.570177500037902	1817.294363129888	959.0109517600802	1.045431	21.571291	0.202281898267077	0.0962901970147735	0.1831453707	-0.1663034053	-0.0226595688	-0.0958834191	0.0943633289	-0.2088852093	-0.0493287645	-0.0031553246	-0.0503085886	0.0704239091	-0.0140886199	-0.0480966163	-0.0096907178	0.1068573468	0.0877016312	0.0108854953	0.0127816413	0.0488629487	-0.2074485328	-0.0436479332	-0.0162454578	-0.0381176627	-0.0097396687	-0.1005226738	0.0547696786	0.0102969632	-0.0190245647	0.0218460749	0.0292217819	-0.0604610363	-0.1563385817	-0.0730791122	0.1758607276	0.0457993858	-0.1364287451	0.0943878206	0.11883629	-0.0456121178	0.226815051	-0.0057887141	0.1343723395	0.058772013	0.0508380987	-0.2058074699	0.0577435177	0.0653595378	0.0062410412	-0.0179159519	-0.0161759216	-0.023626666	-0.0458863887	0.0233955098	0.1059349855	-0.0976116866	0.2546391194	-0.0946796782	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0830482520948407	-0.0006558432806541	4.301304087792605e-07	0.0068970121760082	0.1884505041784621	0.0588770228785194	0.0034665038230376	0.0355135925251165	-0.0184439904528943	-0.0650645609588735	0.0042333970927709	0.0003401807838264	-0.0002539933494468	-0.0004178616296659	6.451262156320427e-08	1.7460834154704177e-07	0.0116484567134014	-0.0004757806420997	2.26367219396897e-07	0.0001356865438039	-0.0014620710652449	-0.0006600471512149	4.356622418269052e-07	2.137651799826357e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1713.4787472283565	-0.5215310217051865	0.2719946066008557	2936009.417203258	1946.5477668703063	2.816383066103299	3789048.208707776	7.932013575033419	1779.1502015324315	-1.0058635327079628	3165375.4396128915	1.011761446431743	1816.2558055685183	956.3731951713562	1.166415	24.067656	0.2149704531886806	0.1068365219990799	0.2270440077	-0.1747993837	-0.0063393219	-0.0541050373	-0.0335163364	-0.1916162412	-0.0824141612	0.0754284976	0.039964109	-0.022391544	-0.1343030386	-0.0611340103	0.0769283643	-0.0363890255	0.0452392573	0.0545634389	-0.0014200353	0.1397373406	-0.1959393444	-0.0811546911	0.0502253576	0.0125695584	-0.0030679317	0.1111851788	0.1348918848	0.0342893819	0.0962745226	0.0456784107	-0.0157711633	0.0605869415	-0.1079946534	0.046180326	0.2370372083	0.0276227168	-0.033549178	-0.0390655611	0.1349554537	-0.0006523192	-0.0132752179	-0.0969475356	0.1688472968	-0.0465205446	-0.1483157972	-0.0744160541	-0.0121833891	0.1804955938	-0.1037781866	-0.0224751585	-0.0261053376	0.0396586043	-0.0867068623	0.0480428964	0.0838226064	-0.060143249	-0.0895642028	0.0632806646	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0725632949520047	0.0104849571428359	0.0001099343262871	0.0052654317742916	0.2532168209009882	0.064766316722526	0.0041946757818025	0.0641187583872031	0.0197884581454843	0.0382324485983786	0.0014617201258276	0.0003915830757755	0.0013480387373704	0.0016020320868172	1.8172084374511824e-06	2.566506807191872e-06	0.0117215319094794	7.30751960779999e-05	5.3399842818381314e-09	0.0001373943103049	-0.0011074437336413	0.0003546273316036	1.257605443202898e-07	1.2264316231813824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1712.348290050999	-1.1304571773575844	1.277933429839277	2932136.66644058	1938.3831711406856	-8.164595729620714	3757329.318161421	66.66062342814081	1777.6074386721411	-1.542762860290395	3159888.20602253	2.380117243091401	1814.2374271978188	965.070002188506	0.925391	19.094412	0.2960598206272681	0.1479710638712666	0.1921162462	-0.1395125179	0.0729854574	-0.102456745	-0.0265776169	-0.176823739	-0.0751944874	0.0239859644	-0.0213115211	0.0973131971	0.029312857	-0.075293095	0.0260851509	0.0399741629	0.0301453033	0.0207297946	-0.1172588303	0.0128383069	-0.1804203322	-0.0813587759	0.013242244	-0.0078295697	-0.0703774155	-0.0908190471	0.0077232676	-0.0694741234	-0.0118083892	0.0572509005	0.0694096873	0.0002412282	-0.0254466892	0.0770159291	0.2009411677	0.0081901412	-0.0477022404	-0.0342181821	0.0360519158	0.023679331	0.0085044517	0.0128539451	0.1462755111	-0.0749575355	0.099832154	-0.0714865548	0.0014135258	0.0294920305	0.0656794112	0.0858523408	-0.0673099029	-0.0238694844	-0.032241159	0.0280342939	0.0829030822	0.0014271617	0.0539714733	0.0751746448	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0238329010883973	0.0487303938636074	0.0023746512861023	0.0005680071742893	0.1426080735488426	-0.1106087473521455	0.0122342949908107	0.0203370626413121	0.0728330345671395	0.0530445764216552	0.0028137270877528	0.0053046509242581	0.0009948374690277	-0.0003532012683426	9.897015897814402e-07	1.247511359588919e-07	0.0107033059580319	-0.0010182259514475	1.0367840882011666e-06	0.0001145607584312	-0.0008053488936343	0.0003020948400069	9.126129235885485e-08	6.485868404779911e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1709.6618831597866	-2.6864068912123003	7.216781985152935	2922943.754729468	1933.7797638649165	-4.603407275769087	3739504.175133452	21.19135854660376	1777.351522419693	-0.2559162524480598	3158978.434247601	0.065493128267059	1814.715765940296	962.1200470535844	0.98563	20.33737	0.2055930933735181	0.1337249709798972	0.2054078744	-0.0944628708	0.1112288284	-0.0262196121	0.1866547274	-0.1710218585	-0.0542773094	-0.0234282653	0.0776900282	0.0695654879	0.0079352935	-0.1355538438	-0.0679151027	0.1133795892	0.0433394721	0.028497356	0.1222500041	0.0149107938	-0.1759629815	-0.0514457458	-0.0353033448	0.0999744535	0.0139362955	-0.1354324456	0.03344251	-0.06580708	0.0700799712	0.0813372036	-0.1149203391	-0.0469426669	-0.0367767616	-0.0315890947	0.2075796278	0.0209420265	0.03128599	-0.098031211	-0.0668018908	0.0149405362	-0.1313870655	-0.018009712	0.068867912	0.0099669101	-0.0197900047	-0.0118214209	0.1040370472	-0.0013011333	-0.0436971445	0.0615956164	0.0313828196	-0.064363015	0.0825282902	0.0057494087	-0.182616025	0.0463153623	-0.1489610886	-0.0501455692	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0479992041566674	-0.02416630306827	0.0005840102039874	0.0023039235996734	0.0222061372795252	-0.1204019362693174	0.0144966262574007	0.0004931125328771	0.0783228247613152	0.0054897901941756	3.0137796376067643e-05	0.0061344648785916	0.0010036598211764	8.822352148699867e-06	1.0073330366438431e-06	7.783389743566915e-11	0.0104483706778235	-0.0002549352802083	6.499199709493514e-08	0.0001091684498212	-0.0016522925381123	-0.000846943644478	7.173135369216769e-07	2.7300706315015864e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1704.207136942285	-5.454746217501679	29.754256297348874	2904321.96560502	1923.241742274558	-10.53802159035854	3698858.799227277	111.04989903886272	1773.8390145366784	-3.5125078830146776	3146504.8494924544	12.337711628240251	1809.366708018876	959.5823175359656	1.000724	20.648819	0.2520689588076697	0.1363289941629006	0.171737424	-0.0636804761	0.0434503581	-0.1056995885	-0.0806916068	-0.1236879871	-0.0863777166	-0.0006409288	0.0773944015	0.0359917481	-0.1047143714	-0.0677542185	0.0107191236	-0.1440760271	-0.0434670362	0.0158254559	0.0734834045	-0.0331201471	-0.1193027431	-0.1012637081	-0.0133805908	0.0531354086	-0.0481860373	0.0863151528	0.0988380044	-0.038501558	0.1388730005	0.0361500711	-0.0636186679	0.0943952081	0.1458022292	-0.0253183388	0.1699771621	-0.0182884192	0.0623126716	-0.0992943704	-0.0228835609	0.0911269988	-0.0603226489	0.1343004974	0.1209796626	-0.0001900719	-0.1207996355	-0.0573899689	-0.0564679778	0.0070303782	0.0700472966	0.0018865004	-0.0143934725	-0.0208633349	0.0459259389	-0.0153493614	-0.1657067983	0.0456018121	-0.1443980237	0.0074886577	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0271264505438466	0.0208727536128208	0.0004356718433815	0.0007358443191077	0.0675885390383399	0.0453824017588147	0.0020595623893984	0.0045682106093371	0.1570738345432687	0.0787510097819535	0.0062017215416773	0.0246721894981261	2.9347816387284044e-05	-0.0009743120047891	8.612943267017379e-10	9.492838826761862e-07	0.0105051890927521	5.681841492859857e-05	3.228332274998393e-09	0.0001103589978744	-0.0005421670847484	0.0011101254533639	1.2323785222064046e-06	2.939451477845788e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700.915827014789	-3.2913099274958317	10.832721038832617	2893114.650589404	1914.6297503330911	-8.61199194146684	3665807.0808605542	74.1664051998898	1773.851593932274	0.0125793955955941	3146549.4772960693	0.0001582411935504	1809.718905950796	944.6673700685856	0.86378	17.823126	0.2677557760921727	0.1572939640788763	0.176804246	-0.0364534853	0.0415785054	-0.1663110703	0.1338754146	-0.0939557533	-0.0856511625	0.0668977569	0.046870663	0.070710447	-0.0874869605	-0.0609450828	-0.0008339517	0.012070101	0.114446546	0.0496106454	0.1179679803	0.0233040066	-0.0991768158	-0.0982041621	0.0353710658	0.0708087637	-0.0307233804	-0.0875762811	0.1391611007	-0.0008376736	0.0375666005	0.087113203	-0.1285317746	0.078277913	-0.0366214773	-0.0030749955	0.1694561359	-0.0304499982	0.1069293725	-0.0854451998	0.0803415804	0.1487166425	-0.0653336745	0.0189995033	0.1794247285	0.0774952907	0.043791182	0.0432012474	0.0255120298	0.0068230397	0.1015748038	-0.0392609185	0.058372921	-0.0331693329	-0.0712780637	-0.0418315648	-0.1741341512	-0.0128732515	-0.2100269261	0.0254328775	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.022394317082913	0.0047321334609336	2.2393087092087408e-05	0.00050150543761	0.1515888951323205	0.0840003560939805	0.0070560598239155	0.0229791931274376	0.1965182082313532	0.0394443736880844	0.0015558586156452	0.0386194061664614	-0.0020523736689577	-0.0020817214853449	4.212237677030892e-06	4.333564342546927e-06	0.0099904333386751	-0.0005147557540769	2.6497348635538005e-07	9.98087582945109e-05	-0.0007372681023099	-0.0001951010175615	3.806440705353274e-08	5.435642546836412e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1702.4328626892875	1.517035674498402	2.3013972377008214	2898277.6519644423	1920.1557508365129	5.526000503421756	3686998.107470533	30.536681563817496	1771.435129607406	-2.4164643248680022	3137982.418407208	5.83929983335977	1808.302273248423	956.7436114699752	0.958455	19.776638	0.4875741811669727	0.3024422289197242	0.1467396055	-0.0612570989	-0.0169081254	-0.0686997496	-0.0332876322	-0.0754824008	-0.1373729696	0.0424995701	-0.0805980576	-0.0725543827	0.1585642347	0.0426560429	0.0611449041	-0.0696271614	-0.0042180255	-0.0904481567	0.0687004615	0.0284516441	-0.0814553376	-0.1264660241	0.0375857709	-0.082129128	0.0989473129	0.1259341942	-0.078726877	-0.1226575451	0.0408199358	-0.1367104305	-0.0855324414	-0.0010211049	-0.0729491364	-0.0459625697	0.1368448234	-0.0163911857	0.0145835883	-0.1050894802	-0.0811305821	0.0276265132	-0.0657318351	-0.0447335184	-0.0086679878	-0.0328951546	-0.1071790017	-0.077484954	-0.0186756199	0.0027346597	-0.094346195	-0.0621776466	-0.1113644091	-0.003238295	0.0579283909	0.073726659	0.0072037466	-0.0656869834	-0.0594094328	-0.0420503983	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0153776863710675	0.0070166307118455	4.923310654641349e-05	0.0002364732381269	0.0264159282939857	-0.1251729668383348	0.0156682716271108	0.0006978012676329	0.0384936307426357	-0.1580245774887174	0.0249717670904876	0.0014817596077503	0.0012689396583865	0.0033213133273442	1.610207856626047e-06	1.1031122218394202e-05	0.0101560032478325	0.0001655699091573	2.741339481838952e-08	0.0001031444019699	-0.00027695121625	0.0004603168860599	2.11891635591883e-07	7.670197618235428e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1709.7553360310058	7.322473341718251	53.61861584017444	2923263.3090864974	1932.5010612546928	12.345310418179906	3734560.351750514	152.40668932122134	1777.2170504951996	5.781920887793604	3158500.4445708566	33.43060915270397	1814.3998661375192	968.6199099364104	0.964723	19.905972	0.20813055209945	0.1102835798414507	0.1190267981	-0.0940078367	0.0537208857	-0.0667639375	-0.0485642584	-0.1062410667	0.0215468384	0.1057512398	-0.0089268866	0.0246876247	0.1041554793	-0.0768373318	0.0101554531	-0.0088412932	0.0028070522	0.0611658573	-0.0248367387	-0.1522830756	-0.1146115791	0.0150454147	0.1029548986	0.0101505994	-0.0152087774	-0.0653485732	-0.0626588433	-0.143211538	-0.0439520238	0.0838269632	0.054869847	0.0508655736	0.144150465	-0.001911765	0.1198504599	-0.0175151782	0.0287857912	-0.1588550042	-0.0309955201	-0.079564436	-0.1072755481	-0.1780283256	-0.0429890574	0.0218112112	0.0062411348	-0.021719731	-0.1252179667	-0.1181919131	-0.0648460127	-0.0072019266	-0.0746847248	0.0466035022	0.0793228147	0.0761812174	-0.0149210604	-0.0472627186	-0.0275778059	-0.0091207614	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0587887793884789	-0.0434110930174114	0.0018845229969663	0.0034561205819872	0.0636737953685155	0.0372578670745298	0.0013881486589433	0.0040543522166315	-0.0114742374989731	-0.0499678682416088	0.0024967878566107	0.0001316581261828	0.0011303278915016	-0.0001386117668849	1.2776411423064527e-06	1.9213221918953875e-08	0.0103363382086469	0.0001803349608144	3.252069809193155e-08	0.0001068398875635	-0.0015078789638687	-0.0012309277476187	1.5151831198576458e-06	2.273698969677744e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1708.016532412296	-1.7388036187096532	3.0234380244377848	2917320.474993724	1931.4654824900072	-1.0355787646856245	3730558.910050356	1.0724233778678036	1772.9476577800367	-4.269392715162894	3143343.397227718	18.227714156285987	1810.23783370076	996.1981721984016	0.938664	19.368271	0.1817355771361415	0.0921623573127294	0.102903093	-0.0802765931	0.0882842146	-0.0151315274	-0.1482157578	-0.0969447112	-0.093354089	0.0657417006	-0.0305312985	-0.0653726	0.035359965	0.045499116	0.0223138082	-0.073076155	-0.1897418649	-0.0880321334	0.1519083973	-0.0611640731	-0.0987133056	-0.0834520294	0.0738160065	-0.0255315276	0.0447433214	0.1483780181	-0.0474526044	-0.0454909611	0.1193306443	-0.0917690876	-0.1547463377	-0.0553064072	0.0990220159	-0.0512656445	0.1129176054	-0.0253920884	0.0156131633	-0.1034944897	0.0176911123	-0.0480002677	-0.0885822302	-0.0415725511	-0.0353156292	-0.0281849613	-0.1778907669	-0.0340729376	-0.014582193	-0.1083503635	0.0065032112	-0.1443662123	-0.0536559111	0.0314601809	0.1307027921	0.1532420296	-0.0218315013	0.015659542	0.0942485898	0.1509704405	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0326795446551244	0.0261092347333545	0.0006816921383614	0.0010679526388662	0.1258240958854344	0.0621503005169188	0.0038626598543433	0.0158317031053869	0.02322777821783	0.0347020157168031	0.0012042298948092	0.0005395296809366	0.000477874000344	-0.0006524538911576	2.283635602047773e-07	4.256960800866933e-07	0.0098223073323855	-0.0005140308762614	2.642277417500634e-07	9.647772133183396e-05	-0.0014988832079064	8.99575596230006e-06	8.092362533325708e-11	2.24665087094378e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1706.3869642089903	-1.62956820330578	2.6554925292252283	2911756.471622374	1924.358866373698	-7.106616116309169	3703157.046591064	50.50399262458522	1771.8724391843707	-1.0752185956660014	3139531.940741172	1.1560950284659683	1809.372590399918	974.4929128858778	0.937774	19.349916	0.2251489672109339	0.146347183064968	0.1055833082	-0.0699188842	0.0874373214	0.036852976	0.1162189932	-0.071967911	-0.0498425622	0.0045006657	-0.0198712817	0.0371876317	0.1734155483	0.0061610627	-0.0835614931	0.0191176914	0.051518039	0.0449101955	0.0669690118	-0.0509364673	-0.0757885608	-0.0415370408	0.0054424805	0.0266867435	0.0494219364	-0.1456379021	-0.1312191881	-0.0792003483	0.0090708366	-0.0287198	-0.1212945294	0.0085679036	-0.0197030823	-0.0154243168	0.1021570249	-0.0236145902	0.0561132192	-0.1663825326	-0.0802091963	-0.0463371542	-0.1842709412	-0.0927982751	-0.0855998588	-0.0329086136	0.0685232948	0.0152715677	0.0083139449	-0.1134327166	0.0096729768	-0.0017030315	0.1093438005	-0.0490985701	0.0822848135	0.1078056631	0.0269629168	0.0731067068	-0.1109519816	-0.0595083064	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.0216143357672393	0.011065208887885	0.0001224388477325	0.0004671795106589	-0.0143082561389036	-0.140132352024338	0.0196370760838729	0.0002047261937364	0.0573324382903308	0.0341046600725008	0.0011631278386608	0.0032870084803145	0.0007792365952449	0.0003013625949009	6.072096713688641e-07	9.081941360540399e-08	0.009369037327255	-0.0004532700051305	2.0545369755100406e-07	8.77788604394975e-05	-0.0015411855323992	-4.230232449280017e-05	1.7894866574941612e-09	2.3752528452766057e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1703.4671823964864	-2.9197818125039703	8.52512583262897	2901800.441501824	1919.69984660777	-4.659019765927951	3685247.501065896	21.70646517930734	1771.0783551707254	-0.7940840136452607	3136718.5401542424	0.6305694207269666	1808.0950385269496	975.499638557434	0.8085759999999999	16.684048	0.1043803133421057	0.051482442255877	0.0801853804	-0.045267779	0.0847887416	0.0102154871	-0.069695484	-0.0481704312	-0.031946891	0.0244959585	-0.0837759783	0.0104352423	0.1267169211	-0.0675140183	-0.0967853429	-0.0210892477	-0.0887724911	0.1416080609	0.0683153784	-0.0370539388	-0.052949911	-0.029126787	0.0372491303	-0.0533554791	0.0243435555	-0.0606464429	-0.1665492003	-0.0878345512	0.0489159821	0.0974694937	-0.0798790078	0.0732012902	0.1137092149	0.0176690628	0.072304038	-0.0348500338	0.0436086038	-0.1328900939	-0.0964761133	-0.0286698873	-0.1484580017	-0.0290046466	-0.1522863074	-0.0030271333	0.017478329	-0.0341617175	-0.0505334832	-0.0661061625	0.002767483	0.0251416653	-0.0262990886	0.0824811195	0.0238608159	-0.0578720299	0.1131241099	-0.0515107197	0.0487990194	-0.0041605043	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0302956863349095	-0.0086813505676702	7.536584767878777e-05	0.0009178286105032	0.0066719655971922	0.0209802217360958	0.0004401697040957	4.451512493011628e-05	0.055527819068331	-0.0018046192219998	3.2566505364111665e-06	0.0030833386904853	0.0009547214755495	0.0001754848803046	9.114930958754146e-07	3.0794943215519795e-08	0.0087842138729581	-0.0005848234542968	3.420184726957568e-07	7.716241336586956e-05	-0.0008432114306739	0.0006979741017253	4.871678466792394e-07	7.110055168191254e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1705.1174843873807	1.650301990894377	2.7234966611499445	2907425.6355635496	1917.5696217145107	-2.13022489325931	3677073.254122332	4.53785809586164	1773.539426881546	2.4610717108205336	3145442.0987033225	6.056873965801108	1810.236183991516	976.7127960893844	0.876679	18.089289	0.1257937962228553	0.0657715990370871	0.0591173811	-0.0455129433	0.1533528373	0.0009692934	0.0586131423	-0.0470656953	0.0468580186	0.0712828543	0.0804312641	0.0362035779	-0.0278477606	-0.117557031	-0.1752935586	0.0527860678	0.0941037189	0.092189379	0.1109052418	-0.1003523989	-0.0560222546	0.0357429883	0.0732750018	0.0973506041	0.0004941058	-0.1118359921	-0.0391382995	0.0125031987	0.0326335776	0.1713002013	0.0306214074	-0.0104217946	0.1238179631	-0.2007548383	0.0562261986	-0.0281693883	0.0511890987	-0.0971129438	-0.0464862685	-0.048227377	-0.1560331636	-0.0570591159	-0.1926831381	-0.0192762134	0.1679105077	0.0323558203	-0.0021169652	-0.134328366	0.0138060729	-0.1041973436	0.0943555464	0.0060861636	-0.2871489771	-0.1855285451	-0.0216257167	-0.0129553054	0.3309667374	0.2632774026	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	-0.0406518408459533	-0.0103561545110438	0.0001072499362566	0.0016525721641647	0.0541892747862959	0.0475173091891037	0.0022578946725728	0.0029364775018646	0.0366995296664782	-0.0188282894018528	0.0003545044817999	0.0013468554777407	0.0006169511933786	-0.0003377702821708	3.806287750112788e-07	1.1408876351780938e-07	0.008766164706141	-1.8049166817100948e-05	3.2577242279153794e-10	7.684564365519212e-05	-0.001469232844103	-0.000626021413429	3.9190281007176803e-07	2.1586451501909903e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1699.1210734984588	-5.9964108889219006	35.95694354878114	2887012.422406555	1904.2189302666245	-13.35069144788622	3626049.734385768	178.24096213666226	1769.7729122983012	-3.7665145832447706	3132096.1611048104	14.186632105795528	1804.6286247088408	986.0097528740212	1.02252	21.098557	0.3195144167366489	0.1773499624095755	0.0432417137	0.010681255	0.0225394208	-0.0477712232	-0.1405352332	0.0221966147	-0.0003753135	0.086751907	-0.0259087885	0.1224944657	0.1104557159	0.0690405332	0.0217505273	0.0603373992	-0.0135388551	0.1055271374	0.0841734949	-0.079491699	0.0239737027	-0.017989204	0.0957884095	-0.0235884892	-0.126162826	0.0186519465	-0.0816758502	-0.0938049926	-0.052191509	0.0448655508	-0.0825137674	0.0534272806	-0.0233360339	-0.100952654	0.0292055372	-0.0933787009	0.1262708528	-0.0698194	0.0904470758	-0.0235376625	-0.0492583147	0.0743425473	-0.1497405047	0.1437257216	-0.0753631865	0.0780737199	-0.0403940924	0.0691656119	0.1140784475	0.0183846318	0.1305735912	-0.0314887181	0.0394891048	-0.1670299824	0.0396106454	-0.002335858	0.0895667207	-0.0934464148	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	-0.0158847411327798	0.0247670997131735	0.0006134092282022	0.0002523250008554	0.173832928672752	0.119643653886456	0.0143146039153021	0.030217887090946	0.0484153354243375	0.0117158057578592	0.0001372601045558	0.0023440447042511	-0.0014280131753899	-0.0020449643687685	2.039221629087145e-06	4.18187926953275e-06	0.0076462053354886	-0.0011199593706523	1.254308991912119e-06	5.8464456032454334e-05	-0.0015720662522653	-0.0001028334081623	1.05747098342742e-08	2.4713923015114657e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1693.8661730508625	-5.254900447596356	27.61397871414838	2869182.6122059743	1889.0918517593263	-15.127078507298164	3568668.0243834807	228.8285041659621	1766.257441965046	-3.51547033325528	3119665.351296908	12.358531663997988	1800.833215369746	970.6756027080396	0.8957279999999999	18.482342	0.2148468864431161	0.1017337506218617	0.0320895648	0.0422913386	-0.016252236	-0.0407289118	0.0210292783	0.0715110073	-0.0314408968	0.1073316848	0.0431331588	0.0170158275	-0.1443554393	-0.0052661369	0.0105136895	0.0543682246	0.0233476042	0.0993527409	0.0876880463	0.0190718542	0.0701188252	-0.0466349496	0.0851410525	0.059756763	-0.0120004128	-0.0242939204	0.1426863969	0.0471632601	-0.0407108556	0.1307749559	-0.0802972947	0.0207187818	0.031659154	-0.025978062	0.0203407278	-0.0902413515	0.1165996945	-0.0370060014	0.146795794	0.0695459526	-0.0479232685	0.0087620301	-0.1946373872	0.0441605582	0.0975837511	0.1785425865	0.0902458861	0.0946102203	0.0805432417	-0.0524579287	0.1289278631	0.0216647246	-0.1701369869	-0.0157596378	0.099018357	0.0240623362	-0.0070405035	-0.1604146693	-0.0509612127	-0.0888661936	0.1211199807	-0.0067565429	0.002123812775892	0.0180085539086717	0.0003243080138815	4.510580707042083e-06	0.2530786162140828	0.0792456875413308	0.0062798789938982	0.064048785984835	0.093113713160406	0.0446983777360684	0.0019979449722362	0.0086701635785183	-0.0003924356813185	0.0010355774940713	1.540057639719153e-07	1.0724207462272005e-06	0.0072618691018819	-0.0003843362336066	1.4771434046298377e-07	5.273474285286704e-05	-0.0015340946348025	3.79716174628e-05	1.4418437327412175e-09	2.353446348529816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
