global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
1586.4042487440072	-1.250340091927228	2516678.440433038	1.563350345480589	1899.254904243384	-0.8196589437759485	3607169.191292546	0.6718407841119035	1664.2586389621256	-0.4136816066493338	0.1711324716799741	2769756.817360067	1705.712695783695	1389.0619035904094	1.311565	15.425349	0.0147949544753193	0.0086478435381724	0.0449189757	-0.1265203969	0.0058870976	-0.0784038526	0.079938653	0.0183666879	0.0786322423	0.0528621138	0.0300131497	0.1038575341	-0.1179911745	0.1169037353	-0.1045683065	-0.0912195078	-0.1249252249	0.0539229299	0.0549931576	-0.0161058495	0.0764487668	0.02268495	-0.0271957326	0.0841342254	0.1166139412	0.0955653153	-0.0352909611	-0.0916778212	-0.0147233964	0.0615690542	-0.0958299539	-0.0138570736	0.0852516278	0.0085626036	0.0063142043	0.0713959248	-0.0422297343	0.1498762014	-0.022919526	-0.0111324042	0.0553636416	0.2218969528	-0.1278680241	-0.0575627205	-0.069822424	-0.0104420952	-0.0148240707	-0.036447088	0.0276884487	-0.0213751119	-0.0538805218	-0.0535110552	-0.1360351894	-0.0210528213	0.0563874883	0.0250603832	-0.0383788788	0.057023974	0.0028311126	0.071836075	0.028733211	0.0023611378	-0.048647006	-0.137791596	0.002905561	-0.021919655	-0.0814593974	0.0213358568	-0.0337695183	-0.0099624907	-0.1107903249	0.1020662185	0.0032641695	-0.0676989083	-0.0223564638	-0.0845392886	0.0959707131	0.1305123015	0.0122923934	-0.0145244811	0.1040839017	-0.1899953376	-0.0745852994	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.011704854292418	-5.779724432993655e-07	0.0001370036140067	3.3405214521343826e-13	-0.0783398896973892	5.4627139533608426e-05	0.0061371383177991	2.9841243736243246e-09	0.0813302688146535	0.0072393309477546	0.0066146126254637	5.2407912571118907e-05	-0.0007629970058485	-1.999978387110001e-05	3.9999135489071214e-10	5.821644309337759e-07	-0.0001300183775072	-7.397976320161313e-05	1.6904778489604774e-08	5.473005363366753e-09	4.795042969245864e-05	-5.602882123904136e-05	2.299243707691419e-09	3.1392288094364526e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1585.1819018060448	-1.2223469379623566	2512801.661813429	1.4941320367459492	1892.5582182809208	-6.696685962463334	3581776.6095826533	44.84560287985347	1664.3918851393591	0.1332461772335591	0.017754543747357	2770200.3473177496	1705.8186433029723	1380.0766130885197	1.275204	14.997701	0.1129270206845098	0.0820016832146705	-0.1250235336	0.0067163926	0.0370428998	0.1155495624	0.0146544155	0.0831395965	-0.0122357906	0.0047900049	-0.0167371608	0.1606855682	0.0111724412	0.0670255446	-0.0615406403	-0.1100215194	0.0083088171	0.0550487166	0.1048010405	-0.0245807768	0.0052601317	0.1047257132	-0.0400891447	0.0873072297	0.0272361379	-0.0170571959	0.1634353143	-0.0178257111	0.0895224191	-0.0486117378	-0.0685046899	0.1224003468	0.1537623034	0.0951854346	-0.0935327883	0.1509782724	-0.0481989962	-0.0045683	0.0164863198	-0.1182467411	0.1079264876	0.1437616725	-0.0089881987	-0.0260847128	0.0513294978	0.0172264056	0.0210914814	0.0303878722	-0.1183384717	-0.0684002999	-0.0478074657	0.010938625	-0.1166892431	-0.1732582363	-0.0259865786	0.1032934286	0.005518446	-0.0533569306	0.1343390435	0.0095588774	0.0512045973	0.086228083	-0.0812388775	0.0012130191	0.0115209274	0.0463780149	-0.0785283266	-0.0616244557	-0.0555036306	0.1292972331	0.0104386635	-0.1318402891	3.0884e-05	-0.0204060898	-0.0302983969	-0.1037365279	0.0191270724	-0.0154184633	0.0946554555	-0.0161675956	0.1182490894	-0.0770488865	-0.0252473356	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0117762727999632	7.141850754520049e-05	0.0001386806010591	5.1006032199838595e-09	-0.0451797209945681	0.0331601687028211	0.002041207189147	0.0010995967883995	0.006384980272557	-0.0749452885420964	4.076797308094206e-05	0.005616796274658	-0.0007679916128302	-4.994606981699955e-06	2.4946098901645936e-11	5.898111173775318e-07	-0.0001640400222777	-3.4021644770500004e-05	2.6909128908868315e-08	1.1574723128900902e-09	0.0001039370765812	5.598664688874137e-05	1.0802915888246234e-08	3.134504629844613e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1585.0520997486535	-0.1298020573913163	2512390.158917616	0.0168485741030185	1892.0394542565507	-0.5187640243700571	3579813.296463426	0.2691161129806171	1664.2436283179827	-0.1482568213764352	0.0219800850846442	2769706.854397004	1704.744832466863	1381.7633407090482	1.301944	15.312199	0.0865488187579204	0.0425067556244827	0.0252079414	0.133648163	-0.0040889842	0.0322172136	-0.1406168393	-0.0390253626	0.0670834945	0.0516200857	-0.0059628819	0.1419203862	-0.0348356304	0.0274057575	0.0864537576	0.0481616679	-0.0836836937	0.2082382816	-0.0233686867	0.028078565	-0.0455533668	-0.0424262493	-0.0198614941	-0.0769179582	0.1635297793	0.0958695017	0.0891788329	-0.1072006026	-0.0593946624	-0.0120593693	0.0127813636	0.1808214762	-0.1056760027	0.0097001534	0.0609292555	0.1787265936	-0.0328082762	-0.0176920314	-0.1178860411	0.069141284	-0.0930486892	0.0611573986	0.0729158162	0.0144620366	-0.0513616715	0.0648533313	-0.0238581925	-0.0101844811	-0.0063437255	0.069000851	-0.0774052343	-0.2109356488	0.0364838449	-0.1882233457	-0.0905419178	-0.0380662995	-0.0517333345	0.0598119208	-0.0652116897	-0.0003932791	0.1093683131	-0.0856564849	-0.0458332849	0.042869447	0.1049001873	-0.0417320133	-0.0307623703	-0.0351393195	-0.0658939642	0.0583798004	-0.0393337215	0.0139117976	-0.0123658769	-0.1473566514	0.0465618735	-0.0768451952	-0.0072176209	0.0883457067	0.0964758336	0.1253311226	0.0859228849	-0.1291540529	0.0055605189	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0019232616574953	-0.0098530111424679	3.698935403191569e-06	9.70818285735966e-05	-0.073059869793937	-0.0278801487993688	0.005337744574307	0.0007773026970749	0.0246424297345271	0.0182574494619701	0.0006072493432211	0.0003333344608563	-0.0008750114181806	-0.0001070198053504	1.1453238737237516e-08	7.656449819464249e-07	-7.28647976220298e-05	9.11752246556702e-05	5.309278732499359e-09	8.312921591011933e-09	-0.000309032080495	-0.0004129691570762	9.550082677506817e-08	1.7054352469622716e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1587.085330061384	2.0332303127304385	2518839.844896052	4.1340255046059164	1899.7479859255675	7.708531669016793	3609042.41002825	59.42146049223482	1666.6135884885996	2.369960170616878	5.61671121031038	2777600.8533348474	1707.9814820282731	1387.0263644588376	1.40732	16.551527	0.1108850498884481	0.0553219472867791	0.1118764838	-0.0909267511	-0.0751303001	-0.1028684528	0.0027156107	-0.0388967393	0.0846338769	0.0474033897	-0.1393945621	-0.0779276597	-0.0662110709	0.0540573768	-0.0611355272	0.2079165784	0.0563488973	0.0385778119	0.0846220415	0.0344060048	-0.0484321195	0.0557988569	-0.0184667367	0.1468798117	0.0625318825	-0.0562624937	0.0731543623	0.0303888613	-0.0273360078	-0.0083767839	0.1264725117	0.1473482431	0.0485891004	-0.0990004506	0.0420194964	-0.0778793246	-0.0027352204	0.1050737418	-0.0586784909	-0.0419599879	-0.2143576929	0.0619720119	0.0418165002	-0.0045864251	0.0267342443	-0.0419268789	-0.0568160205	0.1172577227	0.0597263572	-0.0996150113	0.0855601241	0.0315085262	0.0384692224	-0.1293222952	0.0111115696	0.0253038046	-0.0473536774	-0.0876678076	-0.0076908993	-0.0782541642	0.0656187236	-0.0807444224	-0.0277491705	-0.1842253353	0.0511031177	-0.0189389473	-0.0493219135	-0.0089758402	-0.1020804494	-0.0209277315	0.1166537515	0.0179275853	0.0159266147	-0.0929018464	-0.0314221692	-0.054456406	-0.034450873	0.0928934366	0.1294540097	-0.0056107894	0.1101913797	-0.0769151981	0.0294723668	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0118695868471405	0.0099463251896452	0.0001408870919218	9.892938477817062e-05	-0.0323048456318559	0.0407550241620811	0.001043603051298	0.0016609719944518	0.0026053049311798	-0.0220371248033473	6.787613784429783e-06	0.0004856348695983	-0.0007580230279917	0.0001169883901889	1.3686283438990316e-08	5.745989109657057e-07	-0.0005009657251493	-0.0004281009275272	2.50966657774364e-07	1.8327040414970906e-07	-9.118988354367842e-05	0.0002178421969513	8.315594860709632e-09	4.7455222772578376e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1586.813083270693	-0.2722467906910424	2517975.761239043	0.0741183150415722	1896.931127141031	-2.8168587845364077	3598347.701116543	7.934693412019926	1667.2613367645688	0.6477482759692066	0.4195778290210794	2779760.365069977	1708.0730271332536	1379.453720846926	1.528669	17.978716	0.1530610376778338	0.0826437527613032	-0.1370098527	-0.0397290048	-0.0158927824	0.106684863	0.1027525038	0.0381558068	0.0351629655	-0.0475435232	-0.1222512933	-0.0404463785	0.0772053972	-0.0672279631	-0.0121140962	0.1643918446	0.1725220148	-0.0518099452	0.1161401916	0.1069845013	0.022250432	0.1231486885	0.0691043017	-0.0977049457	0.0109552635	0.1143498011	-0.0248790566	0.0267905947	-0.0598174877	-0.0249388685	0.0781527315	0.0868537892	0.0839371559	0.2418470234	0.0592489973	0.0248208245	0.0955533908	-0.0238820163	0.0791603603	-0.2179104157	-0.1472018075	-0.0668441802	0.0842110998	0.088855662	0.0670936376	-0.0681636636	-0.075497726	0.0576357797	0.0347504195	0.1863082775	-0.0254755523	0.1224884237	0.0251458854	-0.1089053146	0.0093895513	0.1994144884	0.0210482911	0.0167167047	-0.1032889095	-0.1319909865	0.0290219978	0.1017619604	-0.1344761861	-0.072018259	0.0578291971	0.0229375728	0.07519512	-0.0727638785	-0.079320424	0.0762964623	0.1225323054	-0.0072334087	-0.0846037555	-0.0823703782	-0.0137347538	-0.2239266601	-0.1607764164	-0.0776712042	0.028614606	-0.0838208317	0.1320154988	0.0971159636	-0.0129317988	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0117236775523394	-0.000145909294801	0.0001374446153512	2.1289522309354254e-08	-0.0586325275912429	-0.026327681959387	0.0034377732917378	0.0006931468373546	-0.0461958116166698	-0.0488011165478496	0.0021340530109228	0.0023815489763168	0.0002219779003213	0.000980000928313	9.60401819494342e-07	4.9274188231053e-08	-0.0001430343027786	0.0003579314223707	2.0458811771360216e-08	1.2811490312031245e-07	-0.0003089841303759	-0.0002177942468322	9.547119282415119e-08	4.7434333953214665e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1586.7952183038271	-0.0178649668657726	2517919.0648318906	0.0003191570411151	1898.727655303612	1.7965281625808984	3605166.709014752	3.227513438946299	1666.2214122491612	-1.0399245154076198	1.081442997745773	2776293.794637589	1707.1094792353642	1385.6572013393416	1.468588	17.2721	0.2111635748587795	0.1249753911915301	0.0430866076	0.1211340095	-0.0597813107	0.0105375002	-0.1128317693	-0.0701898595	0.0249269497	-0.1490405425	-0.036064769	-0.0946237854	-0.0315716083	0.1743400416	-0.0246545464	0.1241810967	-0.0083188741	0.0532402233	-0.1886744253	0.008022849	0.0524272737	0.1098679755	-0.0740896998	-0.1014986008	0.0665343979	0.0960163693	-0.0758200489	-0.1735865572	0.0527574392	-0.1212675539	0.0045018843	-0.1021802096	-0.0018200855	-0.0217514198	-0.1493852949	-0.0929141501	-0.1006536457	-0.0160796913	-0.1547665736	-0.0059496932	-0.0909064186	0.049113638	0.0274311349	-0.0119184981	-0.1154825852	-0.1855583388	-0.0360596871	-0.0625459273	-0.0208762381	0.0943349457	-0.1313885002	-0.1706931919	-0.0528894956	0.0142145196	0.1331602694	-0.0059255127	0.0728470051	0.032217394	-0.0037961143	-0.1263224527	0.0560831848	-0.1048988835	-0.0005503645	0.0728889671	0.0073413067	-0.0535882798	-0.220716089	-0.0361769353	-0.1042421753	-0.134589987	0.0977593539	0.0574927202	-0.0758619515	-0.138325127	0.0336983016	-0.0369630409	-0.1065408833	-0.0541882945	0.0524809467	0.0036274302	-0.0412602014	0.0524778984	0.1062721312	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0117482198323983	2.4542280058900343e-05	0.0001380206692303	6.023235104894973e-10	0.043946944866704	0.1025794724579469	0.0019313339631171	0.0105225481697506	0.0162629982178117	0.0624588098344815	0.0002644851110325	0.0039011029259399	-0.0002659965931957	-0.000487974493517	2.381191063231727e-07	7.07541875917187e-08	7.401223546144031e-05	0.00021704653824	5.477810997999682e-09	4.710919976198528e-08	-9.199015640709603e-05	0.0002169939739688	8.462188875801991e-09	4.7086384738773976e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1586.1753083388464	-0.6199099649807067	2515952.1087838346	0.384288364682381	1897.4598265229984	-1.2678287806136268	3600353.793268687	1.6073898169522358	1665.1385424028097	-1.0828698463515138	1.1726071041373511	2772686.3653953536	1706.4220268392633	1391.6843685204449	1.356643	15.955506	0.1459713338995203	0.0871064121700899	0.049405858	-0.1141912539	-0.061736687	-0.0866040754	0.042948111	0.1085806627	-0.013113173	-0.1001464536	0.0033373324	0.0272393818	0.131669471	-0.0547527497	-0.0627437191	-0.0320761341	-0.0214803653	-0.0705128408	-0.1541247937	-0.0069719911	-0.0139078908	0.0767561187	-0.0351533319	0.0345342635	0.0779071227	0.0262932957	0.0762179804	0.0261957111	0.0648219157	0.0512886091	-0.1163552596	-0.0030659125	0.0224523314	-0.1112628334	0.1140781041	-0.0429726227	-0.0891977093	-0.0002657069	0.1737269501	0.0282076056	0.056045995	-0.0614273993	-0.0153781646	0.0061025452	-0.136054894	-0.0299134086	-0.0795315957	0.0032121027	-0.0937006288	-0.0187857349	-0.065695336	-0.0167522591	-0.1211756056	-0.0587440299	-0.0332708363	-0.1882223709	0.0021441572	-0.1338491674	-0.1184588473	-0.0349116021	0.0378342442	0.0601486902	-0.0045533811	-0.0959964676	-0.0399925594	-0.0994969054	-0.0470098647	0.0289291819	-0.0482230931	-0.1814334119	-0.0032395349	0.1111337997	0.0116992927	-0.0836370521	-0.0891497396	0.047548898	-0.063304759	0.0176782224	0.0656964607	-0.0294537711	-0.0359910988	-0.0114204736	0.0978441736	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0117637814717141	1.556163931579896e-05	0.0001383865545142	2.421646181950198e-10	-0.03825567012872	-0.082202614995424	0.0014634962969974	0.0067572699120859	0.0415169219797491	0.0252539237619374	0.0017236548106725	0.0006377606653737	0.0002550163646744	0.0005210129578701	2.714545022685506e-07	6.503334625174656e-08	0.0001059606016469	3.1948366185459694e-05	1.1227649101373028e-08	1.0206981019202243e-09	-0.0003090135024084	-0.0002170233460013	9.548934467070625e-08	4.70991327096017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1588.5171037534265	2.3417954145800195	2523386.5889171744	5.484005763748005	1898.602644673894	1.142818150895664	3604692.002362705	1.3060333260165848	1666.408575645735	1.270033242925365	1.612984438135519	2776917.540985648	1707.577560006454	1391.6535206723468	1.362604	16.025616	0.1019301985458447	0.0537842986897629	-0.081807916	0.09140542	-0.0637345162	0.1279991997	-0.0417828361	-0.0484259164	-0.1756139066	-0.0467752032	-0.0336078016	-0.0042647332	0.0746940958	-0.0058107829	0.1476333609	0.0323884007	0.0728837479	-0.017658342	-0.1350915077	-0.118136146	0.0035468115	0.1809925514	-0.0746917817	-0.0663780132	-0.0082960471	-0.08607313	0.2170671849	0.0396857178	0.1261082076	0.1269450897	0.1423320159	0.0735295554	-0.1319497283	0.0427277974	-0.0577392967	0.0418184332	0.0010093951	-0.144831704	-0.0288721967	0.0219030117	-0.0300742635	-0.1244150362	0.0722006007	-0.1470748568	-0.0102916914	-0.0745207735	-0.0272879746	-0.0146338878	-0.2580143358	-0.0660803607	-0.0058492052	0.1353315759	0.0936140903	-0.1790523781	0.0765366756	-0.0955128642	0.1359353362	0.0255133273	-0.0721589764	-0.0953903964	0.0462887781	0.0693720082	-0.0442940064	0.1327418609	-0.0330955651	-0.0743675568	-0.0513099677	-0.0190333467	-0.0385997419	-0.120009778	0.0740739663	0.016955299	0.079050948	-0.0229832039	-0.1410834505	-0.06145121	-0.0325240368	-0.0968908108	-0.0662671038	-0.1496284378	-0.1246251956	-0.0099868632	0.04300462	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0047766525145789	-0.0069871289571352	2.2816409245032925e-05	4.881997106363722e-05	-0.0166522940788667	0.0216033760498533	0.000277298898089	0.0004667058567513	0.0071720476374679	-0.0343448743422812	5.143826731410888e-05	0.001179570393587	0.0007750216894096	0.0005200053247352	2.7040553775296084e-07	6.006586190553106e-07	0.00023792997932	0.0001319693776731	5.6610675059215625e-08	1.7415916643425303e-08	-0.0001810918208852	0.0001279216815232	3.2794247591517364e-08	1.636395660372301e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1587.8323570899936	-0.6847466634328612	2521211.594221965	0.468877993082436	1900.7422744236635	2.139629749769483	3612821.193781241	4.578015466098621	1666.0462028852278	-0.3623727605072417	0.1313140175576388	2775709.9501482854	1707.1577683265764	1404.9341705023603	1.352086	15.901917	0.1314444352044799	0.0634616497998158	0.101683639	-0.0131377251	0.0416944822	-0.1003693535	-0.0170783906	-0.0066072743	-0.1486786014	0.0800310627	-0.0536043177	-0.0012655667	0.2003834701	0.0519410226	-0.119578334	0.0701009595	-0.0506365499	0.0698344968	-0.1124689143	0.0212559927	0.1089223007	0.1098365294	-0.0538225381	0.1643693302	-0.0890150971	-0.1982021467	-0.0975461939	0.0719983369	0.0957140403	0.0112735633	0.0820073866	0.047127823	0.1222205301	-0.0326809816	-0.0756126706	-0.0523343938	-0.1567406103	-0.0922417332	0.1216329371	0.0472681668	-0.0742140532	0.1409448945	0.0315196013	0.0321918649	-0.0631434542	-0.1821559436	-0.0324082292	0.0486188053	-0.0475766825	-0.1651476623	0.0809587246	0.1315515441	0.0619069474	0.1167282789	0.0388624653	0.07383379	-0.0212708093	-0.1018288736	0.1347357631	4.02041e-05	0.1384352699	0.0196098841	0.093830097	-0.0326355379	-0.1431196953	-0.0693222081	-0.0338957212	-0.0736018202	-0.1527385218	-0.0413545118	0.1131741997	-0.028719702	-0.018808785	0.1689953827	0.0224792219	-0.0079212962	-0.0434995752	0.0800747817	-0.0395776396	-0.1132329884	-0.0995919658	0.0692084412	0.088952844	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0323030706338727	0.0275264181192938	0.0010434883723769	0.0007577036944781	-0.0333732146728209	-0.0167209205939542	0.0011137714575981	0.0002795891855093	-0.0018638779526156	-0.0090359255900835	3.474041022246521e-06	8.164795126952584e-05	-0.0001389851915936	-0.0009140068810032	8.354085785211979e-07	1.93168834823097e-08	0.0007460028788228	0.0005080728995028	5.565202952119052e-07	2.581380712091823e-07	-3.994818336823177e-05	0.0001411436375169	1.5958573544218692e-09	1.992152641152132e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1587.9346776029	0.1023205129063171	2521536.5403338256	0.0104694873614118	1894.729043853417	-6.013230570246606	3589998.149621684	36.15894189094832	1664.6947523841327	-1.351450501095087	1.8264184569101616	2771208.6186152687	1705.9132685365444	1390.5714179748318	1.278438	15.03574	0.1100944165185208	0.0606338782790513	-0.0933664691	-0.0461289781	0.0859760146	0.0910689645	0.0361499003	0.0225700244	-0.0859402493	0.0603945257	0.1032793708	0.0202740398	0.0839746038	0.1022446767	-0.013506394	-0.0105687357	-0.0961207521	0.0433072786	0.1161019646	0.089941668	0.1132500432	0.0604176674	-0.1022760066	0.124411019	-0.0073758014	0.0391536069	0.0074950148	-0.0283619836	0.1616015426	0.0409680468	-0.0906245583	-0.2675070557	-0.116801063	0.1053661677	-0.0894745772	0.0614293895	-0.0123320608	-0.0854872435	0.0382024093	-0.1104032022	-0.049850741	0.1644398114	-0.1196187448	-0.0064895619	0.0025604845	-0.0754085599	-0.0180994734	0.0115206358	0.0083263285	-0.1285501378	0.0407261893	0.0170337614	-0.1690533079	0.1415900219	0.0801707888	-0.0709820357	0.1866099996	0.2376255582	-0.0089661071	0.0754055231	0.039306807	0.1244087815	-0.0028099188	0.0179180414	-0.0852389636	-0.0393221419	-0.0780278916	-0.0790019364	-0.0610004468	-0.0043399184	0.0818807525	-0.0934294506	0.0414895628	0.0731423149	0.0999581742	-0.0529161055	0.0133238136	0.0975835187	-0.0729746216	0.0695140028	-0.11229349	0.0733314863	-0.0005607889	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.0319704668818587	-0.000332603752014	0.001022110752644	1.1062525585379073e-07	-0.0617625333750595	-0.0283893187022385	0.0038146105289053	0.0008059534163772	0.0473068135708842	0.0491706915234997	0.0022379346102303	0.0024177569048991	-0.0001149819136587	2.400327793490001e-05	5.761573516200576e-10	1.322084046861674e-08	0.0002380082412425	-0.0005079946375803	5.664792289934807e-08	2.580585518103404e-07	-0.0001519863186684	-0.0001120381353001	2.3099841062372436e-08	1.25525437615388e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1590.6764031644727	2.741725561572821	2530251.419584264	7.5170590549818	1905.964592065704	11.235548212287084	3632701.0262081856	126.23754363062751	1666.2602158047807	1.5654634206480296	2.4506757213870296	2776423.1067737946	1708.6829922058191	1401.352703535684	1.444005	16.982979	0.0418239559945949	0.0261381778675062	0.1216078665	0.0589197524	0.1119700015	-0.0983167447	-0.0014890222	-0.0955126621	-0.1081448215	0.0666831309	-0.0271608071	-0.0421520131	0.1012055572	-0.0310174094	-0.1667591552	-0.154689257	0.0830004958	-0.0531057843	0.0546019388	0.0695942253	0.0151008257	0.1097297602	0.1301317982	0.006015219	-0.2360672548	0.0553662885	0.0674406223	0.0207611693	-0.0904095656	0.057963706	0.1822869215	-0.1664969163	0.0385407281	0.0166209252	-0.1378009751	-0.0848122866	-0.0345214173	-0.0545759762	0.1048964511	0.0591467645	0.1093029901	0.1058082459	0.1165881215	0.0548601459	0.1938754864	-0.0342700516	0.0932171348	0.039506946	0.0593571295	0.0557608399	0.143449356	0.2167269838	-0.1156048754	0.0215179584	0.1791080728	0.0461053045	0.0006081783	0.0137050025	-0.0407876338	0.1081038367	0.1378039045	-0.0292846614	0.1088473324	0.0408424417	-0.0758693226	-0.0777650685	-0.1017927898	-0.0424876098	-0.044551287	-0.0375150761	0.1407253981	-0.1126042322	0.0552496864	0.1603154711	0.0670950027	-0.0283897132	-0.0025229963	-0.0696649373	-0.0879243167	-0.0041981361	-0.2683619721	0.032770663	-0.005790551	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0276336366489005	-0.0043368302329582	0.0007636178744434	1.880809646950029e-05	-0.0438550520042611	0.0179074813707984	0.0019232655862964	0.0003206778890454	0.0473871616901675	8.034811928329944e-05	0.00224554309305	6.455820272363315e-09	-0.0004919803602521	-0.0003769984465934	1.4212782873383665e-07	2.420446748737861e-07	0.0002380405859974	3.234475490001827e-08	5.6663320581985597e-08	1.046183169542256e-15	-0.0001649414527512	-1.29551340828e-05	2.7205682835676343e-08	1.6783549910332616e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
