global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
974.0195011696176	-3.774324518331469	948713.9886587106	14.24552556967807	1288.8013039446892	-4.2771516353525385	1661008.801049531	18.294026111798896	1044.8456141956483	-2.385582127949874	1091702.3575038814	5.69100208919385	1092.1750597487444	776.4504158739242	1.874985	30.861441	1.2163026252160078	0.8285223572022005	-0.2880636	0.322237251	0.1841863745	0.0388580238	0.3331626168	0.1798918465	0.1416032237	0.2039686443	0.2220604653	-0.2890848895	-0.1047534487	-0.0065470319	0.0097948491	-0.0055659813	-0.0099062826	-0.1218252032	0.2290310394	0.2375782554	0.2314278469	0.0140755259	0.1271928842	0.162605311	0.0731989348	-0.1814104944	-0.0271523862	-0.2043889529	0.0366929057	0.1581288481	-0.3244251597	0.0232697717	0.1051476846	0.0406772251	0.1664665738	0.0330824778	0.3637246414	-0.0201233695	-0.0077200085	0.0910319697	-0.0181514287	0.065801436	-0.1256396657	-0.1514508636	-0.2524773308	0.1080934721	0.1397065537	-0.032714889	0.4080557995	0.1968728912	-0.0679897909	0.1722048469	-0.0271122751	0.0231461932	0.2615252909	-0.1663591499	-0.1214834956	0.1004197225	0.030634095	0.1075687486	0.1184560592	-0.0275767353	-0.0695374804	-0.0258155177	0.0067961976	0.1157177138	-0.1318343153	0.1115924548	0.1061500571	-0.0348297771	-0.407109014	-0.106234537	-0.0051977774	-0.1297738696	0.0155601911	0.1285313919	0.0	0.0	0.016556305686052	0.0049812404708973	2.4812756628905155e-05	0.0002741112579699	0.1168168139958822	0.1487977944187831	0.0136461680321485	0.0221407836238944	-0.554208978863727	-0.6809102635109525	0.307147592253175	0.4636387869545548	0.0056629106333457	0.0054203501239581	2.938019546629259e-05	3.2068556841259794e-05	0.0003409509610581	-0.0019141022351883	3.6637873667528472e-06	1.1624755784644201e-07	0.0006880405623567	0.000297814177161	4.733998154481239e-07	8.869328411814304e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
976.8218121179073	2.802310948289687	954180.852629312	7.852946650904245	1276.569020372756	-12.232283571933069	1629628.463775458	149.62876138418358	1044.1977443425258	-0.6478698531225291	1090348.9292900187	0.4197353465850074	1090.79482460745	811.9281307156998	2.040705	33.58913	1.0889036549894084	0.736883505579578	-0.0370164629	-0.1394749008	-0.0658784992	-0.1747384287	0.0518246483	-0.1699828637	0.0565958027	0.1404126648	-0.0903271904	-0.1178745693	-0.1725160595	0.0957802513	0.1280103072	0.0142611035	0.1338826371	-0.1194100588	-0.1372972534	-0.1269479417	-0.0352947527	-0.0215773835	-0.0998847254	0.0779980449	0.077651466	-0.1542870248	-0.1092105376	-0.030373031	-0.105327953	-0.0325170209	-0.1107608714	-0.1478254283	0.1525902666	0.1417059015	-0.0782855156	-0.0719865717	-0.0986177059	0.0978710128	0.008639074	-0.1720160877	-0.0541076701	0.0058788997	0.1779314262	-0.0577167555	-0.3031352313	0.0871511758	0.0183338665	0.0283237744	0.0127000261	-0.0813499792	-0.3036072576	-0.0655429126	0.0561790583	-0.1428469112	-0.0041150653	-0.0733227392	-0.0545188246	0.0466143537	-0.206374782	-0.0017766125	0.0004496037	-0.09278148	0.0114297415	0.0479925523	0.0373227007	0.1097232448	0.0335933298	0.0311151228	0.0104399985	-0.0090360575	-0.1347952184	0.0474062366	-0.0086588688	-0.1290371077	0.0258233934	0.1256020782	0.0	0.0	0.0132938367978994	-0.0032624688881526	1.064370324616367e-05	0.0001767260968091	0.0866072041232115	-0.0302096098726706	0.0075008078060396	0.0009126205286589	-0.050135230778352	0.504073748085375	0.0025135413651986	0.2540903435088381	-0.0015041001043931	-0.0071670107377388	5.136604291486326e-05	2.2623171240353346e-06	0.0040521061277705	0.0037111551667124	1.377267267141614e-05	1.6419564070715233e-05	0.0005390499039437	-0.0001489906584129	2.9057479894171225e-07	2.2198216294339222e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
976.439314295592	-0.3824978223152584	953433.734502046	0.146304584075915	1286.5727747044664	10.003754331710295	1655269.5046107497	100.07510072921254	1047.6052700370649	3.407525694539117	1097476.8018094315	11.611231358944297	1093.191915261917	788.8479108122933	1.658665	27.300911	0.4312029471324597	0.2857569027994968	0.2495987218	0.1817816756	0.114778975	0.0806211688	-0.1886172792	0.0047602519	0.222460721	0.250872472	0.1938927461	0.0434271474	0.1723101591	0.0401887776	0.2195950185	-0.0947905617	0.0899268045	-0.0890156089	0.0729145726	-0.0544085674	0.0934068789	0.0480873211	-0.1842043553	0.1199606348	0.0304245186	0.0300972898	-0.0428751961	-0.0126945625	0.1209901729	-0.0904755312	0.1771139033	0.0999108361	0.1369059186	0.2051834691	0.0279733373	-0.1586999766	0.0729667636	-0.0116638907	0.1123821551	-0.0178835651	0.0218101499	0.1320364741	0.0815138027	0.0879086701	-0.0791867352	-0.1325585667	0.000400951	-0.1909545058	-0.1379850084	0.2936852555	-0.1369468479	0.0817394807	-0.0231111744	-0.0236618361	0.0371804748	0.0460591945	0.108481418	-0.0139019815	-0.0385373018	-0.053230669	0.0248274255	-0.0751419671	-0.2113554025	0.0899822573	0.0240444865	-0.0326717066	-0.2083068542	-0.1810225004	0.0908281675	0.0206429316	-0.0644072071	-0.0694753221	-0.012113823	-0.127934576	0.035921946	0.1212496427	0.0	0.0	0.0127821577254394	-0.0005116790724599	2.61815473193525e-07	0.000163383556118	0.1263028827040244	0.0396956785808128	0.0159524181793465	0.0015757468979912	0.1865070438905149	0.2366422746688669	0.0347848774207784	0.0559995661604554	-0.0032800894615344	-0.0017759893571413	3.154138196679168e-06	1.075898687566903e-05	0.0028798546755048	-0.0011722514522656	1.3741734673390422e-06	8.293562952026856e-06	0.0004002244171443	-0.0001388254867994	1.6017958407849464e-07	1.9272515785090405e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.0660574595868	-4.3732568360052255	944912.4200650246	19.125375353666435	1272.8832168173285	-13.68955788713788	1620231.68365523	187.40399514529892	1044.7407385957902	-2.864531441274721	1091483.2108816772	8.205540378051431	1091.717488483374	789.1062963771291	1.432112	23.571951	0.4566819248117816	0.2680565668944989	-0.0100212067	0.0508892376	0.0244526914	-0.0540693661	0.0598065841	-0.0672992493	-0.1350730387	-0.0131430968	0.0551453401	-0.0304773065	0.0262717246	-0.1639144666	0.0896793647	-0.0630777525	-0.0101986893	-0.062939862	-0.0051706219	-0.0472887974	0.0229678754	-0.1064125749	-0.15734825	-0.0174925077	0.0769291037	-0.1734192198	0.0455354266	0.1108709968	0.1467872626	-0.0603733945	-0.0559811693	0.0367452822	-0.1015767445	0.0992245585	0.0316203145	-0.0638295179	0.012104487	0.0308367638	-0.0246489263	-0.1192981223	0.1465117366	0.0581393969	0.0619917966	0.0273840446	0.0940907123	-0.1029944897	-0.0053825179	-0.2927458656	0.0040007327	0.0251644009	-0.0286948614	0.0344508629	-0.1096373917	-0.0145985561	-0.0323615505	-0.0045217112	0.034881535	-0.0217146675	-0.0460424709	-0.1028616254	-0.1369098155	0.053455338	0.029990001	-0.1338327639	-0.07713426	0.0674026253	-0.0136713564	-0.1183836755	0.0309254498	0.0579384053	0.0031867863	-0.0112639189	-0.0155601911	-0.1264693999	0.0457914608	0.1155234003	0.0	0.0	-0.0043754786674696	-0.017157636392909	0.0002943844865912	1.9144813569481547e-05	0.0610816483830092	-0.0652212343210152	0.0037309677691855	0.0042538094063567	-0.0177509756247076	-0.2042580195152225	0.0003150971356289	0.041721338536281	-0.0013288749241552	0.0019512145373792	3.8072381708799257e-06	1.7659085640484882e-06	0.0040540679270957	0.0011742132515909	1.378776760211675e-06	1.643546675750603e-05	0.0006756973198269	0.0002754729026826	4.565668680212561e-07	7.588532011237725e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.4594351942044	0.3933777346176157	945677.353098231	0.1547460420928873	1277.581760081839	4.69854326451059	1632215.15369381	22.076308808477837	1045.0262220712689	0.2854834754787134	1092079.804816549	0.0815008147714051	1092.162381372459	785.6682766510687	0.784184	12.907331	0.1101552074195337	0.0540763083577855	0.0274599394	0.0368961628	0.1836283382	-0.0688731966	0.0085922609	-0.0293483108	-0.122783628	0.1580289902	-0.0037656296	-0.0265745669	0.0328998886	-0.1039711285	0.0816327964	-0.0801420482	0.1060238988	0.0431688523	0.0958556252	-0.0555409906	-0.1713100904	0.0628055714	-0.0085650826	0.0861723817	0.1329693884	-0.0607988206	0.0113039421	0.0487812416	-0.0309919374	-0.0653476078	-0.0347593022	0.051620792	-0.0661595744	0.1040297954	0.0957677943	-0.0926134205	-0.0097963816	-0.0315732321	0.0149590967	-0.0205992569	-0.1848951291	-0.1811354087	0.0625016038	0.0113313922	-0.0196997335	-0.025939611	-0.1031894915	-0.0640391232	-0.0107180899	0.0384752374	-0.111535204	0.0671497448	-0.1485425207	0.0629900831	0.013218079	0.072032868	0.0222956353	0.0641421836	-0.063706727	0.0123997284	0.0810923548	-0.0745279015	-0.0071725569	-0.1994669028	0.0094263935	0.0396556511	0.0840795745	-0.0080926196	-0.0372269186	0.0259734255	-0.0611833243	-0.0482665419	-0.0189955306	-0.1246457325	0.0553690099	0.1084882316	0.0	0.0	0.0034733889044673	0.0078488675719369	6.160472216180264e-05	1.206443048167655e-05	0.0515664799586943	-0.0095151684243149	0.0026591018553304	9.05384301430793e-05	-0.0413390258566295	-0.0235880502319218	0.001708915058775	0.0005563961137436	-0.0022969255124204	-0.0009680505882652	9.371219414405998e-07	5.275866809607717e-06	0.0037231384655211	-0.0003309294615746	1.0951430853805489e-07	1.3861760033442811e-05	0.0007607796938143	8.508237398739996e-05	5.787857425201801e-07	7.239010363331794e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.7369670292644	3.2775318350600173	952062.6288274678	10.742214929831883	1277.2078496243091	-0.3739104575299734	1631259.8911419518	0.139809030250274	1046.2108762655996	1.184654194330733	1094557.1976164335	1.403405560145398	1092.8068986014944	793.9421050411936	0.79247	13.04371	0.0582950591914487	0.0313585645791385	-0.0043870237	-0.0365072492	0.0562028276	0.019644734	0.0050683148	-0.09033158	0.0088495595	0.0213689832	0.0255218718	-0.0545036293	0.036668	-0.0600514089	0.0539665582	-0.0487374383	0.0067250141	-0.0360236518	-0.1223293158	0.0477644606	-0.0504950279	-0.0386772262	-0.036266197	-0.1154617501	0.0997126502	0.0590984505	0.0004881436	0.025881648	0.1139698918	0.04160973	-0.0312442797	0.0468229233	-0.0139605051	0.0587402673	-0.0061053252	-0.0730850266	-0.0455857576	0.1094652187	-0.0026998547	-0.0069186333	0.0438616305	-0.0374964586	-0.0150682731	-0.0574731228	0.1295910234	-0.1437438374	-0.0268829128	-0.0143008336	0.0043199619	-0.0095854853	-0.0952517833	0.0381927592	-0.1007216439	-0.0224791641	-0.0441066113	0.0313009932	-0.0201206179	0.0806972122	-0.034082648	-0.0419961869	-0.1028951005	-0.0025019238	-0.0383790746	-0.033787504	0.0134712986	-0.0395197377	-0.0504981746	-0.0572323765	-0.0146638703	0.1225080725	0.0134143337	0.0710214145	-0.0224174065	-0.1224687433	0.064593527	0.1002238479	0.0	0.0	0.0134064604779382	0.0099330715734709	9.866591088369564e-05	0.0001797331825465	0.0342413985674028	-0.0173250813912915	0.0011724733758517	0.0003001584452148	-0.0414300642444658	-9.103838783629942e-05	0.0017164502233005	8.287988059832469e-09	-0.0018915547332511	0.0004053707791693	1.6432546860432538e-07	3.57797930888464e-06	0.0039057661104129	0.0001826276448918	3.33528566787254e-08	1.5255008909249912e-05	0.0007916986265302	3.091893271589996e-05	6.26786715249805e-07	9.55980400290349e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.95565387371	0.2186868444456422	952489.4383280608	0.0478239359335925	1284.1156706302725	6.907821005963342	1648953.0555582345	47.7179910504284	1045.6748776773115	-0.5359985882880665	1093435.9498054604	0.2872944866468002	1093.283578498152	795.4929569582843	0.666441	10.969326	0.031848737467882	0.0137562933403927	-0.0062351773	0.0227251435	0.0580023706	-0.1457453063	-0.0097463648	0.0435181517	-0.0788106713	0.0893441939	-0.077767135	-0.0561651713	-0.0002227569	-0.0601096285	0.0248165097	-0.0113697352	-0.0272983103	0.0227957276	-0.0554169468	-0.0384972664	-0.1150673503	0.075886638	-0.2090299294	-0.0816803842	-0.0245135249	-0.1733604712	0.1204764424	0.1623809216	-0.1148586247	-0.121858217	-0.044477618	0.0458154937	-0.0490113554	0.0478432351	0.0218070225	0.007934618	-0.0735000567	0.0704893527	-0.1068995559	-0.0119410506	-0.0891591342	-0.0095437681	0.2361126479	0.0384426398	0.003356246	-0.044518409	-0.1013276879	0.0431851527	0.0030382883	-0.0074791547	-0.0811506283	0.035780611	-0.0719876471	0.0067968213	-0.0411110959	0.0116551748	-0.010098847	0.0228985654	-0.0992101405	-0.0390523479	0.0644238631	-0.0120282574	0.050995001	-0.0909465709	-0.0808293334	0.0345423259	0.0662874395	0.0032181969	-0.0929633076	0.0225535542	-0.0236341134	0.0802379782	-0.0258233934	-0.1199446031	0.0734061966	0.090823888	0.0	0.0	0.006236580713633	-0.0071698797643051	5.140717583459318e-05	3.88949389976591e-05	0.0276952079308614	-0.0065461906365413	0.0007670245423336	4.285261184994225e-05	-0.0320092089582004	0.0094208552862653	0.0010245894581297	8.875251432475471e-05	-0.0017706235718456	0.0001209311614054	1.4624345798883088e-08	3.1351078331752704e-06	0.0039287872578412	2.302114742830028e-05	5.299732289155363e-10	1.5435369317375378e-05	0.0008219825533118	3.028392678160001e-05	6.756553179489861e-07	9.171162213133104e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.9379747686344	2.982320894924328	958319.5584441154	8.894237920302245	1281.936296665922	-2.1793739643503613	1643360.668709539	4.74967087648821	1046.6618299017275	0.9869522244159724	1095500.9861732328	0.974074693279636	1093.9511080634152	800.2849609829802	0.709743	11.682068	0.0594299360086772	0.0284218479324848	-0.0019154827	-0.0487364417	0.0208589451	0.0401609302	0.0125672783	-0.0325303991	-0.0092717065	0.002201962	0.045190665	-0.064439455	0.0450729085	0.0364380968	0.0023800479	-0.0662987181	-0.0524447162	0.0266824558	-0.0636290367	-0.1577083702	-0.0222936322	0.147104962	0.0446210746	0.0227351028	0.0399612508	-0.0473178106	0.1376341256	-0.0181880026	-0.1287107845	0.0843977584	-0.0293722758	0.0656928011	0.0383985185	-0.0039920013	0.0190631845	0.0075533651	-0.0874728561	0.088158018	0.0602409289	0.151301711	0.0060717621	-0.1522428214	0.1285363235	0.0493990387	-0.0198529208	0.015140522	-0.0485926383	0.0507605243	0.0010862354	-0.0172123952	-0.1132316854	0.028033947	-0.0485002585	-0.0106564492	-0.0233269599	0.0313849659	-0.100213885	0.0138945529	-0.0219915763	-0.0519721106	-0.029486926	-0.0493234257	-0.0281219244	0.0021632979	0.0571902265	-0.0700999393	-0.0469066117	-0.0042381478	-0.0340470429	0.0994054537	0.0202736167	0.0908292925	-0.0292110772	-0.1170804669	0.0817508294	0.0803948571	0.0	0.0	0.013194316476131	0.006957735762498	4.8410086940743625e-05	0.0001740899872723	0.0240102387272855	-0.0036849692035759	0.0005764915637412	1.357899803130282e-05	-0.0548415447510137	-0.0228323357928133	0.0030075950306774	0.0005213155577557	-0.0019540505488369	-0.0001834269769913	3.3645455888166956e-08	3.818313547409791e-06	0.0036221766416701	-0.0003066106161711	9.401006994882185e-08	1.3120163623460482e-05	0.0008510428651452	2.906031183340005e-05	7.242739583145512e-07	8.445017238544511e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.9533315527922	-0.9846432158421976	956392.7186952056	0.9695222625040646	1287.407607504662	5.47131083874001	1657418.347860878	29.93524229411391	1045.978625541413	-0.6832043603144484	1094071.2850895035	0.4667681979526746	1093.1754174915743	797.0249156881392	0.909553	14.970859	0.1040965118906971	0.0468308867297822	0.030387612	0.0956735658	-0.0886474709	-0.0179414019	-0.0198359938	0.0921496864	-0.0162237854	-0.0360133073	-0.0420521852	0.0103915439	0.05153938	-0.0213928818	-0.0318253497	-0.0590802087	0.0241373723	-0.015958408	0.0649920419	-0.0456633059	-0.1128985029	0.0522836708	0.0168598191	-0.053972358	0.0814363705	-0.1187606641	-0.1240716225	-0.0421773398	-0.0168663098	-0.0963322784	0.0348704131	0.0593195981	-0.0173512905	-0.0348381378	0.0714595445	0.0145220814	0.0072000939	0.0011733884	-0.0017833362	-0.017212425	-0.1396442914	-0.0116652299	0.1534084907	-0.1492879571	0.0440914573	0.0013203474	0.0493343926	-0.0364775313	-0.01608754	0.0296397311	0.0132962648	0.0114117307	-0.0418800244	0.0874442569	-0.0625393248	0.0380825339	-0.1214813484	-0.0656269868	-0.0719059396	-0.0512650467	0.0168901106	0.0754363917	0.0432274552	-0.1213983844	-0.1959820227	0.0526901629	-0.0191678928	-0.0108115608	0.0219454323	-0.1141613357	-0.025777661	-0.0557139004	-0.0325780569	-0.1138844533	0.08957422	0.0690549204	0.0	0.0	-0.0111627909245868	-0.0243571074007178	0.0005932686809301	0.000124607901226	0.0347665322708934	0.0107562935436079	0.001208711766143	0.0001156978507962	-0.0231373781842023	0.0317041665668114	0.0005353382692388	0.0010051541776961	-0.0017051723509807	0.0002488781978562	6.194035736814987e-08	2.907612746549048e-06	0.0040828192706314	0.0004606426289612	2.121916316163779e-07	1.6669413196639114e-05	0.0008149848043715	-3.605806077370004e-05	6.642002313564521e-07	1.3001837467598454e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
976.6733089206097	-1.280022632182522	953890.7523579326	1.6384579388994722	1287.0638485360653	-0.3437589685968305	1656533.3502084676	0.1181702284907567	1044.9316948194369	-1.046930721976196	1091882.2468382209	1.0960639366175986	1092.811946472677	802.0592487638406	0.919639	15.136865	0.0734346477885896	0.0460003441583801	0.0269959294	0.0047220084	0.1065857893	0.0221382106	-0.0070534404	0.1111959958	-0.1361796058	0.0178670588	-0.0174282597	-0.0014110636	-0.0108563684	-0.0561685224	0.1016423575	-0.0210528153	-0.0057835423	-0.161953035	0.0118351078	-0.0689338391	-0.1073441962	0.0394622864	0.0836705652	-0.1385876096	0.00156332	0.0744649167	0.1011918037	0.028775187	-0.0597637957	-0.0070122475	-0.0221162635	0.0199867284	-0.0741861041	0.0837640255	0.047115294	0.0413060345	0.011686052	0.085664021	0.1110050659	-0.1253187705	-0.0584668015	-0.0556674973	0.0077172663	-0.0622254211	0.0363275422	-0.0671824312	0.031839718	0.21757831	-0.0109892593	0.0239081566	-0.0601864003	0.0448207355	-0.0449239343	0.0331743155	-0.037826796	-0.0015338157	-0.0638202208	-0.0805880839	0.0500383837	-0.0223770897	0.0335883618	-0.0532017466	-0.0200067354	-0.2170845978	0.0723608839	-0.0110203949	0.1326457323	0.0056496194	-0.0660518458	-0.0092823642	0.0659312566	-0.0580190702	-0.035921946	-0.110365622	0.0968264867	0.0569325638	0.0	0.0	-0.014018695473581	-0.0028559045489942	8.156190792965766e-06	0.000196523822781	-0.0074094993706239	-0.0421760316415173	5.490068092327596e-05	0.0017788176450262	-0.0218184720863092	0.001318906097893	0.000476045724181	1.7395132950595984e-06	-0.0018113280118902	-0.0001061556609095	1.1269024343132748e-08	3.280909166658105e-06	0.0037593757323624	-0.0003234435382689	1.0461572244796993e-07	1.4132905897075332e-05	0.0007029078935463	-0.0001120769108252	4.940795068096966e-07	1.2561233940119832e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.7198140139036	-0.9534949067060552	952029.1554593268	0.9091525371143888	1277.0246776012664	-10.039170934798904	1630792.0272026183	100.78495305811109	1044.0224442009828	-0.9092506184540524	1089982.8639953942	0.826736687159077	1090.8054794299956	798.7907806333023	0.934505	15.381555	0.0669259270336734	0.0326406654318107	0.0206563339	8.4521e-05	-0.0329087131	0.1190414016	-0.0234481384	-0.1117268034	0.026773405	0.0419450969	0.0424728042	0.0371020992	-0.0990634358	0.0100637774	0.0731183242	-0.0854673375	0.0130449168	-0.1743541854	-0.0356007803	-0.0870613948	0.199581204	-0.0451452224	0.1527420921	-0.1355794837	0.0435510853	-0.066989997	0.1722984199	-0.0814876838	-0.0711761424	-0.0217462494	-0.0016050379	-0.1162049483	0.0063989453	0.0547960507	0.0326084535	-0.0393327391	0.0863540028	0.0915137988	0.0711584331	-0.0309368459	0.2218162027	-0.0723367479	0.009205932	-0.180126179	-0.0102153884	0.0143786627	0.0536498732	0.1228912885	-0.0091105235	0.0095563494	-0.045595927	0.0210554176	-0.0479216475	0.03231802	-0.0557047211	0.1014017639	-0.2009839716	0.0267167574	-0.0323891347	0.0154122986	-0.0373371518	0.0062142685	0.0412867301	0.0560662842	0.0205925528	0.0246036208	0.0290004203	0.0132513499	0.1034983005	-0.0788393231	0.0544917626	-0.0812948568	-0.0392403744	-0.1065339472	0.103461389	0.0441651385	0.0	0.0	-0.0028719250126698	0.0111467704609112	0.0001242504917082	8.247953278398431e-06	0.0002296582224943	0.0076391575931181	5.27428991592414e-08	5.835672873249544e-05	-0.0424468853347832	-0.0206284132484739	0.0018017380746242	0.0004255314331498	-0.0015852271474267	0.0002261008644635	5.1121600911142017e-08	2.5129451089385924e-06	0.0039053151696346	0.0001459394372722	2.1298319351326425e-08	1.5251486574178124e-05	0.000881099306434	0.0001781914128877	7.763359877984759e-07	3.1752179626914786e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.492331026254	2.772517012350363	957447.2418771922	7.686850583772183	1280.9433109608103	3.9186333595439455	1640815.7658952433	15.355687406530675	1045.3793584680402	1.356914267057391	1092818.0031110514	1.841216328143897	1091.146447679868	796.5172990210175	0.771368	12.696385	0.0418212336878366	0.0210338686869101	-0.002794772	0.0137921861	0.0248136798	0.0199595995	0.0409857276	-0.0458777795	0.0858922777	-0.0174906998	-0.1069498068	0.0077330487	-0.0424968015	0.0798906813	-0.0174637135	0.0238652324	0.0485214639	0.0188922601	-0.0994371949	-0.0234119168	0.0464605928	0.1272548081	-0.0424520582	-0.0224365427	-0.0086103514	0.1006634896	0.0457762952	0.0114431703	-0.0507416609	-0.1531929698	0.0272355601	-0.0731701863	0.1150682054	-0.0348940856	-0.0264097088	-0.0955126857	-0.0708966026	0.0179560495	0.0389155932	0.052790042	-0.0078892741	0.0872049869	-0.0512332101	0.0888872684	-0.0105679862	-0.0342837698	-0.0939143659	0.138677072	0.0181044708	-0.0181739294	0.001166891	0.0138347794	-0.0716837735	-0.0101886387	-0.0788200518	0.0348926332	-0.1102758916	-0.0053117262	-0.0317038267	-0.0409117223	0.1050311127	0.0504871163	-0.0853047809	0.0373128506	-0.0850245629	-0.0262729555	0.1721108164	-0.0166524783	0.0202854256	-0.0696148234	0.0641887572	-0.1079264498	-0.0425309901	-0.1024002905	0.109436623	0.0308973046	0.0	0.0	0.0047991007744485	0.0076710257871183	5.884463662663393e-05	2.303136824331219e-05	0.0058061675522509	0.0055765093297566	3.37115816448112e-05	3.10974563048624e-05	-0.0580361641179649	-0.0155892787831817	0.0033681963455273	0.0002430256129797	-0.0015163864068686	6.88407405581e-05	4.739047560587634e-09	2.299427734935864e-06	0.0038182673265658	-8.704784306879992e-05	7.577326982930419e-09	1.4579165377119944e-05	0.0009848991185627	0.0001037998121287	9.700262737455835e-07	1.0774400997953421e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
