global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
1633.4821187308007	-4.868918391212901	2668263.832213266	23.706366300291226	2153.608654135078	-9.823908156897232	96.50917147515196	4638030.235165501	1685.849522305649	4.749468362390871	22.557449725351827	2842088.6118581854	1783.92578546902	1147.4456052799817	2.4926	49.481956	1.998082286355766	1.4303171514276265	-0.0559455893	0.0398292575	-0.1583630061	0.1613431406	0.0714716871	-0.1903898023	0.0896150776	-0.0306134809	-0.1398534153	-0.0252831232	-0.0048371353	-0.0368373382	-0.055013397	0.0312598702	0.1591011167	0.0152020463	-0.0389676534	0.0318809783	0.1070135826	0.0597039907	0.0908666776	-0.0592313924	0.1175728816	-0.0031776639	0.0765006344	0.2422740218	-0.1297617509	-0.287807153	-0.0167193841	0.2729027394	-0.0505802771	0.1146088992	0.2121805626	-0.0466863088	0.1318718652	0.0429850773	-0.2588566779	0.0237595059	0.0788424739	-0.0560711162	-0.0266053498	-0.0545201103	-0.0621877644	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0139134945196701	0.0390072940245715	0.0015215689871193	0.0001935853297488	0.0420904349931703	-0.3481433691461575	0.0017716047179142	0.1212038054804377	0.2388203381194102	1.297837322082657	0.0570351538994694	1.684381714590682	0.0016653709505272	-0.0023907111080742	2.773460402859869e-06	5.715499602269369e-06	-0.0005583884525486	-0.0017822142299927	3.117976639396201e-07	3.176287561588473e-06	-0.0004660354255726	0.0020889606839807	4.363756739217114e-06	2.171890178886344e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1618.0175302303353	-15.464588500465425	2617980.728132674	239.15349748872745	2136.8007379114274	-16.80791622365041	282.50604778125063	4565917.393538821	1681.9859240600383	-3.863598245610774	14.92739140348665	2829076.648736101	1778.128757881129	1067.2406743787	1.396245	27.717621	0.1402954524144337	0.0691199243689656	-0.1907918642	0.0682311268	-0.2211878565	0.0789853229	-0.0848408751	-0.0323066841	0.12930779	-0.0005578885	-0.1573980914	-0.0986431159	-0.0322136798	-0.1121597398	-0.104793107	0.0076583954	0.1639358909	0.0232935475	-0.0661110395	0.1133892459	0.0253176338	0.0417627204	0.0591175595	-0.0196190321	0.0299001432	0.0435976681	0.2804143628	-0.0945663873	0.0666630481	-0.0072315508	0.0103018544	0.0361331179	0.0085908109	-0.0091301666	0.2870803918	-0.1338097533	-0.0149667681	-0.0855552762	-0.0092211959	-0.101554497	0.0384493835	0.0208586721	0.0664392672	-0.0130521351	-0.036983187	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0163480326069844	-0.0024345380873142	5.926975698583961e-06	0.000267258170119	-0.0032183072607097	-0.04530874225388	1.0357501624336774e-05	0.0020528821246285	0.2164004239770207	-0.0224199141423895	0.0468291434974343	0.0005026525501521	0.0007848568680818	-0.0008805140824453	6.16000303375172e-07	7.753050493846645e-07	-0.0009241213781172	-0.0003657329255685	8.540003214932329e-07	1.337605728449671e-07	-0.0003096372749696	0.000156398150603	2.4460381512038667e-08	9.587524205059969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1623.227111011859	5.209580781523755	2634866.253923906	27.139731919221656	2146.449368268075	9.648630356647573	93.09606775922109	4607244.890538418	1680.433745064202	-1.552178995836357	2.409259635115561	2823857.571550499	1779.2676001693796	1059.3376050418185	0.878418	17.43795	0.344994608930009	0.2479463164856328	-0.2134079543	-0.0073277123	-0.1607638917	0.0339936806	-0.0364536102	0.0321466905	0.1134940157	-0.0441697589	-0.0657267048	-0.1358154208	0.0611731119	-0.1584090468	-0.1151896399	0.0389071298	0.0653541701	0.0873816393	-0.0048629382	0.1852555289	-0.0060936711	-0.0448374572	0.0417250696	0.0001184386	0.0797638572	-0.0428030631	0.2236794837	0.002749658	-0.0754425175	-0.0443020626	0.0795183488	0.0887790219	0.0126159578	0.0012120024	0.1715869613	-0.0200771736	0.0271560273	-0.0362782577	-0.0349490803	-0.0270231958	-0.0256637262	-0.074814068	-0.0529987575	-0.0391207723	0.0541681844	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0027902620559103	0.0191382946628946	0.0003662743226037	7.785562340652775e-06	0.031849850835357	0.0350681580960667	0.0010144129982344	0.0012297757122507	0.0076170104689481	-0.2087834135080725	5.801884848406496e-05	0.0435905137560828	0.0017682244326213	0.0009833675645395	3.1266176441189182e-06	9.670117669883476e-07	-0.0015198290925229	-0.0005957077144057	2.3098804704789817e-06	3.548676810024631e-07	-0.0003706568492839	-6.10195743143e-05	3.7233884494983797e-09	1.373864999210678e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1634.0224983398448	10.795387327985736	2670029.525080788	116.540387561235	2159.8103446283285	13.360976360253517	178.51568929925332	4664780.724763539	1685.462870042193	5.029124977990932	25.292098044252292	2840785.086290866	1782.408172712897	1104.7593407456409	0.944147	18.742769	0.2642425134718897	0.1187783806983557	-0.1530111534	0.0268666825	-0.0547102235	0.0445199525	-0.0374199419	0.0342308863	0.0547975039	0.0052775788	0.0395365608	-0.0528144619	0.1696563542	-0.1316574945	-0.051609047	-0.0100981119	0.0088338833	0.069951868	0.1089856838	0.1366975663	-0.1172160398	-0.0527609646	0.023249108	0.0263250068	-0.0211690428	0.0260413288	0.1969467366	-0.0188283406	-0.0014004219	0.165668755	0.0333951896	0.0228905659	0.1203301557	-0.1041259883	0.1444738456	-0.0164192963	-0.139891238	-0.0512053122	0.1152305658	0.0475719611	-0.0461551055	-0.0965258651	0.0464986612	0.0032286134	0.0165613547	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0060601594597642	-0.0088504215156745	7.832996100511412e-05	3.672553267776951e-05	0.0421811237402778	0.0103312729049208	0.0017792471999926	0.0001067351998359	-0.1031336499344064	-0.1107506604033544	0.0106365497487926	0.0122657087797791	-0.0002751074412426	-0.0020433318738639	7.568410422705062e-08	4.175205146748156e-06	-0.0010419712577829	0.0004778578347399	1.0857041020456789e-06	2.283481102224011e-07	-0.000205643384929	0.0001650134643549	2.722944341840585e-08	4.2289201765056864e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1647.7141636703727	13.69166533052794	2714961.965159956	187.4616995231808	2170.7908144617927	10.980469833464213	120.5707177636176	4712332.760151694	1690.8828244726726	5.41995443047972	29.375906028476745	2859084.726096683	1788.807872156943	1173.507274195091	1.010384	20.057671	0.2254611303743022	0.1764011046915776	-0.039962284	0.0031551813	-0.0096494001	0.0114451179	-0.0861359337	0.0434210441	-0.0246859515	0.0214379068	0.0324394884	-0.0012201145	0.1236167024	-0.1002566092	0.0162082186	-0.0306669044	-0.0168817737	0.0298408427	0.1076723886	0.1224178043	-0.0167868632	0.0077467854	0.0751184383	0.0541119195	0.0132576645	-0.0226171397	0.081287653	0.0932241672	-0.0701380138	0.0546085845	0.0485889045	0.0220586329	0.0167193062	0.0279413295	-0.02569124	-0.0030375254	-0.0137257078	0.057306262	0.0637338911	-0.0392807471	0.0116379924	-0.1070082021	0.1094501803	0.027091827	-0.1091322064	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0003344981375335	0.0063946575972977	4.089164578667719e-05	1.1188900401338029e-07	0.0302313085860816	-0.0119498151541962	0.0009139320188268	0.0001427980822194	0.0426717660562019	0.1458054159906082	0.0018208796183552	0.0212592193321943	-0.0010778903743997	-0.0008027829331571	1.1618476592235257e-06	6.444604377683169e-07	-0.0010361144529886	5.856804794300043e-06	1.073533159691866e-06	3.4302162398535956e-11	0.0002119417097636	0.0004175850946926	1.7437731130942774e-07	4.4919288337518065e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1650.7025185668	2.9883548964273814	2724818.804802777	8.930264987001506	2185.076821231278	14.286006769485084	204.08998941777364	4774560.714682185	1693.2947654150962	2.4119409424235982	5.817459109739235	2867247.1625821656	1792.24758742372	1195.6338519381493	0.825306	16.383595	0.306243448316977	0.1766284200666648	0.0236623677	-0.0310024755	0.057551538	-0.0251526394	-0.0987203216	0.0383862076	-0.0693516995	0.0628950465	0.0560706825	-0.0450212728	-0.0023070622	-0.0462216039	0.0549116344	-0.0752586057	-0.0681974838	0.0397639254	-0.012563801	0.0831053671	0.0017431483	-0.0433427177	0.0403824799	0.0625834419	-0.0709253923	0.0466982992	0.042864196	-0.0121275743	-0.0369533581	0.0765371468	-0.0538452101	-0.0425970274	-0.0019660729	-0.0592820655	-0.0210185974	-0.1300894506	-0.0295922117	0.1826379965	0.1406084423	-0.0665209415	-0.0441288021	-0.0959600441	0.0148188634	0.0401280636	-0.0291541312	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.016106188038421	-0.0164406861759545	0.0002702961619362	0.0002594092931289	0.1560317625393565	0.1258004539532748	0.0243459109211381	0.01582575421485	-0.0382651843749357	-0.0809369504311376	0.0014642243352478	0.0065507899450924	-0.0002742986577507	0.000803591716649	7.523975364383565e-08	6.457596470668867e-07	-0.0018930307931603	-0.0008569163401716	3.5835655838531147e-06	7.343056140532605e-07	0.0002127408080751	7.990983115000036e-07	6.385581114421567e-13	4.5258651420446535e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1651.1796614039313	0.4771428371311685	2726394.274234001	0.2276652870255808	2183.477433966462	-1.5993872648159595	2.558039622855476	4767573.704640765	1691.152406058845	-2.1423593562512906	4.589703611317444	2859996.4605186204	1789.276971948861	1205.5649748576056	0.642145	12.747572	0.1429355426918191	0.0983336656795301	0.0326156464	-0.0180403966	0.0693753267	-0.0422854869	-0.0788165072	0.0569564834	-0.0512902302	0.0522478923	0.077284584	-0.0749586394	0.0448847628	-0.1187257702	0.0451358582	-0.0647678778	-0.0593076493	0.0568097777	0.006255798	0.1104808266	-0.0598236749	-0.0475875914	0.043501226	0.0729908522	-0.0502597095	0.0610735117	0.0064713351	0.0236260283	-0.0699301297	0.0209386609	-0.0378968163	0.072734718	-0.0370303058	-0.0449404239	-0.0320204269	-0.1443376318	0.0111510213	0.1036263463	0.0517350631	-0.0367892281	0.0298416678	-0.0054982613	-0.0728676883	-0.0519241426	0.0098368318	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0160429007797091	6.32872587118978e-05	4.005277115266684e-09	0.0002573746654275	0.156425205676058	0.0003934431367015	0.024468844970797	1.547975018175188e-07	-0.0572166027840665	-0.0189514184091307	0.0032737396341496	0.0003591562597179	0.0009299932196065	0.0012042918773572	8.648873885140638e-07	1.4503189258685294e-06	-0.0015118136113856	0.0003812171817747	2.28558039557077e-06	1.4532653968024465e-07	-0.0006722980105385	-0.0008850388186136	7.832937104529567e-07	4.51984614974025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1650.3891675477175	-0.7904938562137431	2723784.404358848	0.624880536711674	2183.421052650587	-0.0563813158746597	0.0031788527797581	4767327.493157798	1692.841355057909	1.688948999063996	2.8525487214392737	2865711.8533942974	1790.9643203102498	1199.0876684916389	0.709703	14.088701	0.2875263989667107	0.156134351254532	0.0238246246	-0.0135886082	0.0706241253	0.0272910985	-0.0260249318	0.0082459062	-0.0561279099	0.0400782639	0.0257580385	-0.011448746	0.096031683	-0.1342337674	0.0553304844	-0.0471823791	-0.0189543709	0.0367195196	0.0792286323	0.1025361003	-0.0417529149	0.0062399937	0.0540264638	0.1002625928	-0.0838950583	0.0065187694	0.0367874677	-0.009346506	-0.052562295	0.0499729536	-0.016959697	0.0119802111	0.095047228	-0.0134502697	0.1036543415	-0.0980929368	0.0254096809	0.0153066152	0.1000711082	-0.1456785486	0.0832869364	0.0140311373	-0.0520028069	-0.1074377672	0.0693691166	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0237981204723922	0.0398410212521013	0.0015873069744103	0.0005663505380184	0.0519995604338845	-0.1044256452421735	0.0027039542853172	0.0109047153842442	0.0121593543817795	0.0693759571658459	0.0001478498989817	0.0048130234326772	0.00016601209014	-0.0007639811294665	2.756001407265149e-08	5.83667166180909e-07	-0.0020330411560793	-0.0005212275446936	4.133256342312256e-06	2.716781533474229e-07	-0.0004798311785669	0.0001924668319715	3.70434814091841e-08	2.302379599249003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1650.3767478178358	-0.0124197298816852	2723743.4097377765	0.000154249690334	2183.0788473095413	-0.3422053410458829	0.117104495440329	4765833.253570356	1688.9447270108385	-3.896628047070408	15.18371013721574	2852534.290897716	1788.151752454345	1203.605764109818	0.740399	14.698065	0.0838406424828179	0.0438995911352447	0.0189623064	-0.0271829682	0.0731576242	0.0014383585	-0.0954228019	0.0132264683	-0.0390539317	0.031901621	0.0378734358	-0.1405790115	0.058308245	-0.0637940445	0.0407160363	-0.0378711548	-0.0172678549	0.105381922	-0.0065985066	0.1190911302	-0.0998074099	0.0079373768	0.0771411306	0.1123101196	-0.0350412781	0.0058944231	0.047303135	-0.0219992907	-0.0359766436	-0.0031039877	0.0164169556	0.0797007243	0.0397001425	-0.0786844681	0.091338434	-0.0108718029	0.0594090724	0.0666791406	0.0310658375	0.0991415954	-0.0088333088	0.0365282804	0.0357836933	-0.1062123262	0.0165635534	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0067348754995322	-0.01706324497286	0.0002911543290038	4.53585479941991e-05	0.03554352550141	-0.0164560349324744	0.0012633422050693	0.0002708010856988	0.0356908623081579	0.0235315079263783	0.0012738376522998	0.0005537318652892	-0.0001190493470391	-0.0002850614371791	1.4172747030436069e-08	8.1260022966614e-08	-0.0022829720786547	-0.0002499309225753	5.211961511916961e-06	6.246546605939057e-08	-0.0004806359118345	-8.047332675999879e-07	6.475956319821538e-13	2.3101087974498127e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1650.439742139954	0.0629943221181292	2723951.3424349977	0.0039682846191226	2188.2560381466114	5.177190837070157	26.80330496344319	4788464.488485104	1683.6146513313204	-5.330075679518131	28.409706749390672	2834558.294177484	1784.0499368131436	1205.6698932844338	1.150228	22.833801	0.4714299629282757	0.3296552415223267	0.0108376243	-0.0348803955	0.0849175672	-0.0775385739	0.0577731154	0.0118003258	-0.0477544306	0.0118147397	0.1072733553	-0.3820375969	-0.166920451	-0.1848770889	0.03290856	-0.0258097703	-0.1067438262	0.1775953583	-0.3022569179	0.140737963	-0.320771321	-0.0619623554	-0.0203735297	0.1058036009	-0.1328575543	0.0808989819	0.0784693191	-0.1665077153	-0.0751117135	0.2123872787	0.1335534289	0.1254025852	0.0020585663	-0.3384060393	0.0390275278	-0.0104295094	0.2663736934	-0.0303645126	0.1115128609	0.1940894697	0.122097241	0.1561935152	-0.1742541535	-0.0094679988	-0.0304209523	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.032127430304655	0.0253925548051228	0.0006447818395311	0.0010321717779804	0.1045751768133271	0.0690316513119171	0.0109359676055386	0.0047653688828501	-0.198665597909823	-0.2343564602179809	0.0394680197928674	0.054922950445902	0.0020911115410336	0.0022101608880727	4.372747477043918e-06	4.884811151166306e-06	-0.0016440005079634	0.0006389715706912	2.702737670183917e-06	4.082846681517068e-07	-0.0004767824387334	3.853473101099968e-06	1.4849254940901004e-11	2.2732149388456838e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1663.2984937046483	12.85875156469433	2766561.879160152	165.34749180252888	2194.6617883084086	6.405750161797187	41.03363513536468	4816540.365061062	1701.1896314413998	17.574980110079423	308.8799258696873	2894046.1621237257	1798.5665606309742	1263.9865690250986	1.60394	31.840687	0.4071242883036677	0.3075339116889382	0.11645402	-0.0770188411	0.1005613945	-0.0778196592	-0.0816754911	-0.067631451	-0.1737734161	0.0611739654	0.0753559041	0.0638413584	0.1134676349	-0.0258866327	0.1429615115	-0.0639447488	-0.1194378454	-0.0150660227	0.1403893086	0.0529436832	0.0442701699	0.007210223	0.0738808214	0.1502191136	-0.0511791762	-0.0717412954	-0.1179784652	0.0289591666	-0.1197602164	-0.0231267815	-0.0075190333	-0.0757680327	0.1199118864	0.1229688392	0.0150968127	0.0222183297	-0.0531557566	-0.0097831688	0.0199513545	-0.0655750228	-0.0090678235	-0.0140703646	0.0405423161	-0.0675663379	-0.0432871898	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0476122815161801	0.015484851211525	0.000239780617043	0.0022669293511759	0.0851813350902119	-0.0193938417231152	0.0072558598477509	0.0003761210967812	-0.0228668216496288	0.1757987762601942	0.0005228915323559	0.0309052097345818	-0.0009089369320927	-0.0030000484731263	8.261663465220894e-07	9.000290841107442e-06	-0.0020330299497064	-0.0003890294417429	4.133210776403207e-06	1.513439065428702e-07	6.307602857396629e-05	0.0005398584673073	2.914471647234587e-07	3.978585380663812e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1661.5843861337396	-1.714107570908709	2760862.6722434363	2.938164764646555	2199.904808992465	5.243020684056319	27.48926589344239	4839581.168628174	1698.0282000253517	-3.161431416048117	9.994648598376005	2883299.768081336	1795.7627515309418	1273.7447425134403	0.947739	18.814074	0.4072676918297432	0.23711328927165	0.1361278487	0.037392833	0.1583700688	0.0399925617	-0.1177063408	-0.0330893239	-0.1577255101	0.0484061645	-0.0371444893	-0.0314056038	0.0404441444	-0.0736607741	0.1654983033	-0.0481754917	0.0051140892	0.0401808461	0.0312172995	0.0996090787	-0.0237038304	0.1172892987	0.0506099265	0.2092166524	-0.0582533615	-0.0337704554	-0.0057562993	-0.0326036786	0.0416654092	0.019698644	-0.0104038594	-0.0231389705	0.0759140745	-0.0445821184	-0.0138173394	0.034950754	-0.0624003307	0.0667409657	0.008797883	0.1466925804	-0.026711683	0.0303303646	0.140779843	0.1003263634	-0.1928146723	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0079195817261847	-0.0555318632423647	0.0030837878351687	6.271977471771863e-05	0.0191087197008243	-0.0660726153893876	0.0003651431686046	0.0043655905043939	0.1485039518052104	0.1713707734548392	0.0220534237017642	0.0293679419945098	-0.0022454538798025	-0.0013365169477098	5.0420631263201e-06	1.786277551515521e-06	-0.0016757428788742	0.0003572870708321	2.808114196097592e-06	1.2765405098385342e-07	0.000655120804895	0.000592044776321	3.505170171690228e-07	4.291832690062727e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1662.4609772010094	0.8765910672698283	2763776.5007161354	0.7684118992172566	2186.7790426220413	-13.125766370423662	172.28574281094475	4782002.581250971	1695.2313580393593	-2.796841985992387	7.822325094609839	2873809.3572799703	1793.9871879261211	1269.1074455182577	0.941298	18.68622	0.3725139663358155	0.2254517471289751	0.1182981977	-0.0402574198	0.0893659429	-0.0831629672	-0.0996798206	0.0634457278	-0.0854802741	0.040040352	0.0471067345	0.0753579055	0.0139001309	-0.0931795754	0.0609570183	-0.0518174793	-0.0799597439	-0.0556445558	0.0542399509	0.0804215353	0.0731582441	0.0164872669	0.0860872262	0.1182267084	-0.0220946646	-0.0290180814	-0.1074067364	-0.0143060785	-0.037939234	0.0649802193	0.1294988522	0.0073877197	-0.0062614572	0.0139762686	-0.1047640932	0.1579872296	0.1063372609	0.0050881606	-0.0378351596	-0.010257037	0.038976002	-0.1149569206	0.1032520802	0.0769922642	0.1186376723	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0394439358990439	0.0473635176252286	0.0022433028018353	0.0015558240792078	-0.0233384183554079	-0.0424471380562322	0.000544681771332	0.0018017595291648	-0.0193205268017493	-0.1678244786069597	0.0003732827558971	0.0281650556196978	-0.0008933008934135	0.001352152986389	7.979864861733572e-07	1.828317698600692e-06	-0.0021520850861018	-0.0004763422072275	4.631470217821792e-06	2.2690189838646175e-07	0.0001860393575637	-0.0004690814473313	2.2003740423042717e-07	3.4610642562714225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1664.3358980215014	1.87492082049198	2770013.9814430377	3.515328083114318	2191.5888881344767	4.809845512435459	23.13461385349552	4803061.854594512	1697.2538952962784	2.0225372569191222	4.090656955625928	2880670.78509839	1793.9082344160652	1275.8391515987437	0.790042	15.683559	0.2457254163850055	0.1481561727722007	0.142396207	-0.0270596085	0.1118435649	-0.0780135739	-0.0649537	-0.0736865628	-0.1361942613	0.0604521617	-0.0012134196	0.0122300863	0.0250869301	-0.0456151236	0.1302392455	-0.0544957919	-0.0358233708	-0.0299370403	0.030603238	0.038310132	-0.0525381622	0.0143921662	0.0685529848	0.1135898883	-0.0354070238	0.0256620744	-0.1237117426	-0.0355513566	-0.0035979604	-0.0095185797	-0.0309716115	-0.0446287869	0.0467798278	-0.0264663149	-0.1399912717	-0.0496970216	-0.0435726494	-0.0444188514	0.0191692927	0.0453206721	-0.0919536697	0.0081584259	-0.0187932441	0.0145069956	-0.075697008	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	-0.0256575586733163	-0.0651014945723602	0.004238204595555	0.0006583103170746	0.104609022016163	0.1279474403715709	0.010943047487178	0.0163705474976366	0.0024735836214802	0.0217941104232295	6.118615932455101e-06	0.0004749832491399	-0.0013787908361072	-0.0004854899426937	1.9010641697331915e-06	2.357004844567321e-07	-0.0022831293452956	-0.0001310442591937	5.212679607349915e-06	1.7172597867651832e-08	0.0001849261390943	-1.1132184693999746e-06	1.2392553606132225e-12	3.4197676920324394e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1669.6143994886456	5.278501467144224	2787612.2429798306	27.86257773864373	2189.283447265625	-2.305440868851747	5.315057599771897	4792962.012471259	1701.6071664749682	4.353271178689738	18.95096995521074	2895466.94899897	1797.487851085751	1314.8253081646162	0.8495939999999998	16.865753	0.1388771750797069	0.0754309037554853	0.1759482167	-0.0786469276	0.1040465848	-0.1179002763	-0.0690019453	-0.0136602379	-0.1738378393	0.0997884005	0.0229267157	0.0470831389	-0.0296849597	-0.0941825522	0.1415397606	-0.0947044122	-0.0848697437	-0.0681449831	0.0176069535	0.0765658808	0.0730121467	-0.0085285827	0.0743517783	0.1592721396	-0.0569641858	0.0057657052	-0.12100659	-0.0423561564	0.0220202136	-0.0135408661	0.0143940522	0.0381959938	-0.1148786183	-0.0517501096	-0.0766183414	0.0738527433	-0.0172650342	0.0997100357	-0.1054573912	0.0533964509	-0.0745439174	-0.1143619898	0.0876788599	0.059965241	0.0365589234	-0.0509612127	-0.0888661936	0.1211199807	-0.0067565429	-0.0029825052159537	0.0226750534573626	0.0005141580492942	8.895337363191027e-06	0.1044954221013227	-0.0001135999148402	0.0109192932401336	1.2904940651721764e-08	-0.0314320802156089	-0.0339056638370891	0.0009879756666804	0.0011495940402336	-0.0006209581125661	0.000757832723541	3.855889775616534e-07	5.743104368697212e-07	-0.0020323625571829	0.0002507667881127	4.130497563839016e-06	6.288398202035978e-08	-0.0004501315066602	-0.0006350576457545	4.032982134312481e-07	2.026183732881817e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1661.1810514131523	-8.433348075493313	2759522.485574106	71.12135976242678	2191.15874738524	1.8753001196150765	3.5167505386283198	4801176.656242854	1699.7386170452544	-1.8685494297137664	3.4914769712836424	2889111.366274914	1797.3902445850283	1309.8662918405437	0.8720029999999999	17.310602	0.2071691198351436	0.1312433580150306	0.1588024345	-0.0358005625	0.0973539653	0.0237181872	-0.0839462086	0.061119765	-0.142843808	0.0500312981	-0.0511897103	0.0545779099	-0.0323360018	0.0124309555	0.1422761517	-0.0533251038	-0.0121189511	-0.0426844809	0.0047433585	0.0040171318	0.1252537748	0.0525756343	0.0707697426	0.1006497039	-0.0388654276	0.0041353329	-0.1546885522	-0.0527436212	0.021858296	-0.0138451303	-0.0055002114	-0.0233381014	0.033428434	0.0099053549	-0.0597805445	0.0661894165	0.0199827541	0.0584711053	-0.0892600904	-0.0082422492	0.0654941411	-0.0303957502	0.0422195253	0.1408496168	-0.042084616	-0.0540487397	-0.0838433825	0.1242524367	-0.0201956026	0.0246897234374614	0.0276722286534151	0.0007657522386468	0.0006095824434183	0.0834887700451503	-0.0210066520561724	0.0069703747236519	0.000441279430609	0.0557168908446072	0.0871489710602161	0.0031043719253898	0.0075949431568543	-0.0014068086073322	-0.0007858504947661	1.979110457663964e-06	6.175610001241241e-07	-0.0020331359510026	-7.733938197002944e-07	4.133641795259248e-06	5.981380003506117e-13	0.0001900699660608	0.000640201472721	4.098579256741373e-07	3.612659199835367e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
