global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
1526.461460209357	1.9974077977317397	2330084.5895044827	3.9896379104395567	2154.5306198841004	-0.1946563720703125	0.0378911031875759	4642002.192018166	1649.8549691302032	0.8854234215457382	2722021.419163624	0.7839746354217619	1790.418312049279	1541.7730616553356	1.026649	11.554981	0.1049264870190582	0.0895041471409591	-0.0820262504	-0.0900436805	-0.0921097347	-0.0848847705	-0.1050103593	-0.032000783	-0.058923782	-0.1019853036	0.2248072405	0.0899283552	-0.1621332391	-0.0172034787	-0.0621729028	-0.1018943901	-0.1696638129	-0.0095942459	-0.0015813143	0.0277101197	-0.0009896003	-0.0323835041	0.1867112532	-0.063637607	-0.1182340497	-0.132940888	-0.1030149336	0.0609031778	0.0850206185	-0.1716563418	-0.0283777581	0.1155755836	-0.0673268529	-0.0769444277	-0.0717769962	0.0901760391	-0.116587766	-0.0832372629	-0.1010106424	0.0942406028	-0.00473733	-0.1363113162	-0.0470991653	-0.0175584353	0.0325461891	0.0353962037	0.0004554818	-0.0100985583	-0.0303687215	-0.1040986726	0.0778631032	-0.0714975521	0.0526300114	0.1359421194	-0.0450520783	0.0200892551	0.1336979333	-0.0226107564	0.0481465822	-0.0526801628	-0.0301976256	0.0458322851	0.0828211086	-0.1098779975	-0.0509349807	-0.1089028206	-0.0369610045	-0.13012982	-0.0884181893	-0.034172689	0.0409226671	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	0.004538559627619	-3.598572945399947e-06	2.059852349345312e-05	1.2949727243364451e-11	0.0315731114314274	-0.0069266679747245	0.0009968613654613	4.7978729232074005e-05	-0.0850794232071336	-0.090143647846517	0.0081258772470768	0.0072385082532585	0.0008600020078882	-6.000095507610007e-05	7.396034535717356e-07	3.6001146100441793e-09	1.891653943952853e-05	5.0389612926690035e-08	2.539113090901647e-15	3.5783546436723836e-10	-0.0001940082660688	9.70001078084e-05	9.409020914841223e-09	3.76392073030223e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1525.1122556770197	-1.3492045323373532	2325967.392416247	1.820352870079656	2156.570806728573	2.040186844472828	4.162362360359995	4650797.644433929	1648.8655151045527	-0.9894540256505024	2718757.486901002	0.9790192688759852	1790.4631486159103	1540.2255750322072	1.025578	11.542927	0.1116819298787494	0.0925925213474647	-0.1004264251	-0.0558929611	-0.1163801625	-0.059921593	-0.0486966554	-0.1722156519	-0.0762214335	0.0507605025	-0.0250961082	0.1603716283	0.0278773626	-0.0024912406	-0.0794504037	-0.0385382278	-0.1315903527	-0.007522907	0.0694730191	0.1295116653	-0.1102319014	-0.0663252884	-0.0262584101	-0.1042406014	0.0923350337	-0.0292543366	0.0425581049	-0.0243972136	-0.0426006959	0.0597572295	-0.0103605665	0.1074413715	0.0016035122	-0.0953391544	-0.048635294	0.0550464138	0.1225254509	0.0484035115	-0.0758740691	0.0201199522	-0.0797978877	-0.0786772438	0.0382757418	0.150292977	0.0121057133	-0.0251041697	-0.0184436173	-0.012549295	-0.039252447	0.0982598528	0.0225975508	0.0925416041	0.0365052595	0.1416305801	0.0128880694	-0.0297667965	0.0612441799	0.008106799	0.1095308666	-0.0571978875	-0.0671686627	0.0615111008	0.0466918058	0.0379178266	-0.0503019928	-0.011535942	-0.1522458487	0.021012729	0.007189753	-0.0113355213	-0.0030128839	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0045155994161234	-2.2960211495600368e-05	2.039063808689399e-05	5.271713119226991e-10	0.0493420274005842	0.0177689159691568	0.002434635668	0.0003157343747189	0.004309984542715	0.0893894077498486	0.0079904662178686	1.8575966758442225e-05	0.0007810018570886	-7.900015079959999e-05	6.09963900775842e-07	6.241023826359539e-09	1.892854820639833e-05	1.2008766869797682e-08	1.4421048173315043e-16	3.5828993720194536e-10	-0.0001830075066703	1.10007593985e-05	1.2101670734368603e-10	3.34917474976799e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1528.411574160316	3.299318483296247	2336041.940027215	10.885502454220248	2158.4434509878083	1.8726442592351304	3.50679652164629	4658878.131112159	1650.436666013695	1.5711509091422613	2723941.188522401	2.4685151792985542	1790.979143488957	1537.4011274578431	1.364778	15.360636	0.0934564803374695	0.0653617130724469	-0.1402455758	0.088534764	0.1247535106	-0.1102586416	-0.0097750276	-0.1242465587	0.1392131775	0.1084688306	0.2279864711	-0.0352132948	-0.0466149913	-0.0418818147	0.0353285103	0.0939484952	-0.1362087616	-0.1142302507	-0.1039657924	0.0928941223	0.0960259341	-0.0049459911	0.0317984985	-0.0797510827	0.0823604381	0.072204163	-0.018092653	-0.0460374413	0.1952949143	-0.0533898939	-0.0472325219	0.1611535897	0.0339651578	0.0867978718	0.0405978135	-0.0081772518	-0.0291376854	-0.0976829643	-0.0217549617	0.0847600775	0.1427939459	-0.0234420403	-0.0205234819	-0.0431644566	0.1116544261	-0.0565297916	0.0397019291	-0.0197100004	-0.046823984	-0.1116049311	0.0088050717	0.0450559029	-0.0763745252	0.0287142563	0.0463911926	0.0073889851	0.1188315225	-0.046875127	-0.1929325422	0.0203554203	0.0783107315	-0.0110120852	0.1044062469	-0.0789339729	-0.0509401014	0.0447507193	0.0321782602	-0.0094630854	-0.1269120948	-0.0571475075	-0.114380232	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0169206150549285	0.0124050156388051	0.000286307213837	0.0001538844129989	0.047268510826484	-0.0020735165741002	0.0022343121157534	4.29947098306824e-06	-0.0514202384886743	-0.0557302230313893	0.0031058577591283	0.0026440409262321	0.0011009885316782	0.0003199866745895	1.2121757468869188e-06	1.0239147191491055e-07	-0.000112108449159	-0.0001310369973653	1.7170694678539404e-08	1.2568304372836088e-08	-0.0001969383365788	-1.3930829908499992e-05	1.9406802193955788e-10	3.8784708414424725e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1528.713430039756	0.3018558794401542	2336964.7511839163	0.0911169719525889	2158.621652678242	0.178201690433525	0.0317558424733659	4659647.439411344	1651.3866539353282	0.9499879216332374	2727077.88079572	0.902477051249038	1792.5540261136568	1548.210463967476	1.263706	14.223073	0.1005219286516797	0.0539298765677002	-0.1411680186	0.0061137012	-0.052460088	-0.0589106945	-0.0257016138	-0.1090271424	0.030355547	-0.0918351692	-0.0472101329	0.1114358213	-0.022074232	-0.0164363506	0.0701479283	-0.0164197529	-0.0838799615	-0.0545315094	0.0451224454	0.0376918227	-0.0259006007	0.0134836721	-0.1019880502	-0.0186775491	0.0579751724	-0.1056388806	0.033472753	0.0974358492	0.1616849244	-0.0177868631	-0.0223212619	0.0643839485	-0.0083392957	0.069879556	-0.0965434794	0.0788567375	0.0744195208	0.1264801152	-0.1030620892	-0.0327378983	0.0456573244	0.0490661999	-0.0625670746	0.0041488922	-0.0632101213	0.0014747994	-0.0046882358	-0.0277942627	-0.0159774451	0.020326191	-0.0466662077	0.1065102136	0.1144271705	0.0792986162	-0.0566386058	0.0081324013	0.0823530423	0.028381641	-0.0474337769	-0.1124552256	-0.1008054312	0.0524921035	-0.0389004696	-0.1541437908	0.0992462422	0.0506944127	0.016507956	0.1183677403	0.0779839774	-0.0911907959	0.0203446068	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0045147649030781	-0.0124058501518504	2.038310213006581e-05	0.0001539051179901	0.008301964227968	-0.038966546598516	6.892261004246032e-05	0.0015183917538143	-0.0263212100681045	0.0250990284205698	0.0006299612276565	0.0006928060994492	0.0008970034230377	-0.0002039851086404	8.04615140941351e-07	4.1609924547076587e-08	1.884617406067157e-05	0.0001309546232196	1.7149113342606143e-08	3.5517827672512986e-10	-0.0003430086743335	-0.0001460703377547	2.1336543571772142e-08	1.1765495066802509e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1524.5815921609433	-4.131837878812803	2324349.031155997	17.072084256792284	2153.2987153661534	-5.32293731208847	28.333661628423627	4636695.357597526	1648.9143997614565	-2.472254173871761	2718918.6977406843	6.112040700226343	1790.511461651142	1544.5083290430562	1.265193	14.239801	0.0543598984706001	0.0323598376674204	-0.042610705	-0.0725859049	-0.0933011317	-0.0035065997	-0.0687777206	0.1237547641	0.0134640086	-0.1740179407	0.0435070924	0.0120368226	-0.0675096995	-0.0235461515	0.0284375141	-0.1024342277	-0.0843714349	0.0929132737	-0.1446924032	-0.008305858	0.0893653881	0.0519023161	-0.1222779341	0.1183897716	-0.0291834776	0.0963840646	0.1400806585	-0.0257074762	0.0653628502	0.048861366	-0.0293341154	-0.0030822259	-0.0644645583	-0.0426069389	-0.0482867096	0.148404751	-0.0495431917	-0.0969451719	0.0283901445	0.0126787554	0.0303940464	0.2454913688	-0.0993200987	-0.0323107007	0.0186339281	-0.010062409	0.1292823176	-0.0294559591	-0.0243016264	-0.0929247703	0.0130217684	-0.1151690133	0.0327023177	0.0686784805	0.0438963709	-0.0530273995	0.0166921314	0.0156637944	-0.0006009449	0.0404079565	0.0792036197	-0.0028260332	0.0288780461	-0.1491405129	0.0224769412	0.0027507092	0.122130126	0.0106730216	0.0252687903	-0.119871345	-0.106847268	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0126843597356582	0.0081695948325801	0.0001608929819035	6.674227972851949e-05	0.0149637224682805	0.0066617582403124	0.0002239129901077	4.437902285237149e-05	-0.0489482694270435	-0.022627059358939	0.0005119838152329	0.0023959330799024	0.001109001553202	0.0002119981301642	1.2298844450044485e-06	4.494320719315946e-08	1.887962310154201e-05	3.344904087044026e-08	1.118838335152383e-15	3.5644016845627867e-10	-0.0002170105327633	0.0001259981415702	1.5875531679144163e-08	4.709357133021131e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1522.4763151257116	-2.1052770352316656	2317934.130118765	4.432191395073832	2154.291915232741	0.9931998665874744	0.9864459749893768	4640973.656037151	1647.71483836218	-1.1995613992764902	2714964.188558905	1.4389475506341711	1789.6594982440656	1527.2646038608586	1.235261	13.902918	0.1061131633393224	0.0618839685593236	0.0346441773	-0.0509121627	0.0441977973	0.0334827204	0.0451605946	0.1084976539	-0.1128873636	-0.0168376178	-0.0876217115	-0.1033239646	-0.0148311536	-0.012747372	-0.1562036135	0.0332194188	-0.0097663805	0.0782287971	0.1957628314	0.0410651959	-0.0241536541	0.0546173625	-0.029678368	-0.0033502262	-0.1544684276	0.1299411016	0.164828187	-0.0457996816	-0.0773750934	0.1050896043	-0.0124189912	-0.0178515195	-0.0032779052	-0.1472117803	0.1054706507	-0.0874727227	-0.0152185827	0.0420922509	-0.019859953	0.0058925197	0.0491909985	0.2316070309	0.1631722727	0.0059693939	-0.0294353261	0.2081331684	-0.0774314371	-0.0276928565	-0.0272072959	0.1468942801	0.0509651324	-0.0227094672	0.033632318	0.0205916857	-0.0358364343	-0.0172140534	-0.0142520372	-0.0257613412	-0.0495620983	0.1350632633	0.0296044044	0.0498438792	-0.0259420424	0.0561786442	-0.2721758104	-0.0636634488	-0.1213190397	0.0533417926	0.0476305419	-0.1042102943	-0.007640389	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0045801012634143	-0.0081042584722439	2.0977327583129272e-05	6.567900538493704e-05	0.0448051775774018	0.0298414551091213	0.0020075039377425	0.0008905124430297	-0.0122825988104438	0.0366656706165997	0.0013443714017649	0.0001508622335383	0.0005480021492609	-0.000560999403941	3.003063555945657e-07	3.147203312222694e-07	1.8921636316893146e-05	4.201321535113661e-08	1.7651102641409813e-15	3.580283209087696e-10	-0.000286004698434	-6.899416567069999e-05	4.7601948965959965e-09	8.179868752632329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1525.3020691416052	2.825754015893608	2326546.402127662	7.984885758338853	2156.0282980851302	1.7363828523893972	3.015025410071939	4648458.022143863	1648.8915653756485	1.1767270134685075	2718843.3943669563	1.3846864642265135	1789.9509267953729	1527.874192246834	0.962362	10.831433	0.0682917009436169	0.0450831447179743	0.0638982255	-0.0596671094	0.0923325429	-0.0133780598	0.0786356628	0.0840734285	0.0088845054	0.0947481589	-0.030411506	-0.028045292	0.0724895388	-0.0211988595	-0.1630576688	0.0717648278	0.0275901322	0.0055561043	0.068604567	0.151786841	0.0669981377	0.1025954371	0.056140831	-0.0730951851	0.0295846742	0.1589878479	-0.1347829441	0.0968554155	-0.1055429225	0.0568654977	-0.0149006654	-0.0006820529	-0.0028526824	-0.085723327	0.1754423449	-0.1126519758	-0.0823341665	0.0531679777	0.1057555791	0.2145365054	0.0784533603	0.0082862294	0.0162162809	0.1151156808	0.1281483932	0.1052689028	-0.2140871463	-0.0357519001	-0.0327261294	-0.0098523093	0.0745846615	-0.1266200362	-0.0633527971	0.004309327	0.0482388929	-0.0289240698	-0.0437903255	0.0156598998	-0.1487609017	0.1039956889	0.0432419358	-0.0155344839	0.0165715545	-0.023489434	-0.0978382316	-0.0807887957	-0.11563863	-0.0689316252	0.0008360857	-0.0735588035	-0.0968374861	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.009697208617851	0.0051171073544367	9.40358549781237e-05	2.618478767683016e-05	0.0363044187135983	-0.0085007588638035	0.0013180108181322	7.226290126053386e-05	-0.0486062461643967	-0.0363236473539529	0.0013194073570943	0.0023625671661939	0.0008350016040124	0.0002869994547515	6.972276787032809e-07	8.236868702765833e-08	1.891400383091657e-05	-7.632485976575345e-09	5.825484218261928e-17	3.5773954091592667e-10	-0.000206008038243	7.9996660191e-05	6.399465641714324e-09	4.243931182072936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1525.147002851685	-0.1550662899201143	2326073.380307478	0.0240455542695889	2152.7110443715974	-3.317253713532864	11.004172199947575	4634164.840559454	1648.6316058695395	-0.2599595061089985	2717986.1718719765	0.0675789448164344	1791.5263153545673	1538.151935325953	1.048912	11.805557	0.1332728712558829	0.0717521536513876	0.096818008	-0.0039646966	0.1051049815	0.0326297432	0.034770616	0.1106458621	-0.0523438584	0.0652772985	-0.1665116839	-0.017232371	0.1157136797	-0.019045453	-0.1172363877	0.0203586425	0.0340826341	0.118296062	0.0363204122	-0.1164777451	-0.0917422206	0.070015446	0.1004419715	-0.0307701828	-0.0949454106	-0.0057347907	-0.1804427717	-0.0801903545	-0.0551507945	0.0320986001	-0.003436316	-0.1578148743	0.0259561743	-0.1223817313	0.0974826497	0.0009551022	0.061054907	0.0914262634	0.1140089938	-0.0181266387	-0.1600635649	-0.1608486673	0.0447178757	-0.0597653712	-0.0041290376	0.0452295838	-0.0846690718	-0.023075459	-0.0773956933	0.1547055882	0.0385285546	0.0216150807	-0.0737809162	-0.0133368497	0.0268075216	-0.0211392557	-0.1289618376	-0.0764764822	-0.040919929	-0.0615223838	-0.0514590663	-0.0501045561	0.0881480827	0.1030248815	0.0990144883	-0.1134561087	-0.1659525185	-0.0999116137	0.0305378499	0.0812095377	-0.0355105342	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0026563802765053	-0.0123535888943563	7.056356173406373e-06	0.0001526111585707	0.0626107376574083	0.0263063189438099	0.0039201044700048	0.0006920224163734	0.019775280541566	0.0683815267059627	0.0046760331946382	0.0003910617204976	0.0012220030897365	0.0003870014857241	1.4932915513255526e-06	1.497701499526608e-07	1.8290377211238606e-05	-6.236266196779638e-07	3.889101607709638e-13	3.345378985293965e-10	-0.0003430116601343	-0.0001370036218912	1.8769992411334293e-08	1.1765699898808854e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1527.0444525646765	1.8974497129913743	2331864.7601085524	3.6003154133310487	2152.1573089239164	-0.5537354476809924	0.306622946018469	4631781.082354634	1651.1345309733715	2.5029251038320126	2726245.239372656	6.264634075392491	1791.9312837101863	1543.9622195831123	1.11027	12.496139	0.1566864872326824	0.0872635028147797	0.1080021401	0.0058523939	0.1527815963	0.0388925411	-0.0652266832	0.0477136147	0.0484772073	0.1055150538	0.0919974381	0.0103381416	-0.0511755786	-0.0474972576	0.0703342579	0.0242480494	0.1145202523	0.0677667807	0.0884577842	0.0152140007	0.0388763255	-0.0634571536	0.0143145505	-0.0147494595	-0.0398649227	0.0219142632	-0.1172384361	-0.0389759517	-0.0512153131	-0.1131921605	-0.0388130072	-0.0703139288	0.0319745854	0.0568503138	0.074839664	-0.0529874599	-0.0905871657	-0.0889869019	-0.160832695	-0.0076364187	0.0344781323	-0.1197396328	-0.0890691251	-0.023155003	0.0656525993	-0.0095128306	-0.0573931629	-0.044966859	0.0056516803	-0.068961283	0.0069677116	-0.1509135565	-0.013017522	-0.1258009905	0.028231641	0.0512071468	0.0006218924	0.0508029761	-0.1042248164	-0.1010390265	-0.0017575484	-0.0333466125	0.0823091981	0.0208647653	0.1136802996	-0.0876608738	0.1226245102	-0.055585539	-0.0182795468	-0.0147319967	-7.55212e-05	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0109511549763681	0.0136075352528734	0.0001199277953164	0.0001851650156581	0.0133426284259314	-0.0492681092314769	0.0001780257333124	0.0024273465872447	-0.0534836109629992	-0.0732588915045652	0.0053668651844776	0.0028604966416414	0.0009419810097958	-0.0002800220799407	8.87328222815915e-07	7.841236525431586e-08	-0.0001121616379533	-0.0001304520151645	1.7017728260489008e-08	1.2580233028367146e-08	-0.0003424467303642	5.649297700999851e-07	3.191456451452221e-13	1.1726976313713109e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1528.3415801054691	1.297127540792644	2335827.985479282	1.6825398570827728	2153.4929820383627	1.3356731144463083	1.784022668654701	4637532.02368848	1649.2210332295012	-1.9134977438702665	2719930.0164465834	3.661473615796599	1790.6182190880409	1559.653465263812	1.276828	14.37076	0.1008991130306337	0.0667464423335861	0.1208458733	0.0665990265	0.0168073513	0.0250048013	-0.0387560404	-0.0028019113	-0.0429789048	0.1455333673	-0.0611290497	0.0015166614	0.1384607556	-0.0353966534	0.0201365841	0.1589751431	0.077661348	-0.0160433597	-0.0133572677	-0.0910262643	-0.0268169263	-0.0745002091	0.022446488	0.1288848975	0.2134499196	0.0377814374	0.0566869672	-0.1711571113	0.1020716582	-0.0257174478	-0.0262762926	-0.0116075238	0.1538580358	0.0106098463	-0.0042417929	-0.035847181	0.0922294202	0.0400417173	-0.0027857612	-0.1066262653	-0.0157705605	-0.0429983345	0.1530526165	-0.018404505	-0.1242591588	-0.1538024222	0.1069168691	-0.0231718314	-0.1071960649	0.1388377104	-0.0409502239	0.0812945604	-0.0437280327	-0.0689395266	-0.0309327904	0.0592935045	-0.054349601	0.0337163804	0.1228230146	-0.0269750155	-0.1866536251	-0.0679100284	0.0614221298	0.1590559912	0.0997123009	0.1431888401	0.0076301852	0.0629389823	0.0687860661	0.0869644498	-0.0746355931	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0045936901130119	-0.0063574648633562	2.1101988854383285e-05	4.0417359488808665e-05	0.0260147295120702	0.0126721010861387	0.0006767661515861	0.0001605821459373	0.0141329911837004	0.0676166021466996	0.004572004885865	0.0001997414397985	0.0010960026119238	0.000154021602128	1.2012217253437918e-06	2.3722653922075962e-08	1.8312036606182858e-05	0.0001304736745594	1.7023379753053842e-08	3.35330684666181e-10	-0.0003430103523655	-5.63622001299995e-07	3.176697603494116e-13	1.1765610182990447e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1526.4464525899275	-1.895127515541617	2330038.772624374	3.5915083001629418	2153.5546203973727	0.0616383590099758	0.0037992873014426	4637797.503034872	1649.7914293613358	0.5703961318345137	2721811.760394119	0.3253517472117759	1791.218044151893	1564.977592035651	1.099755	12.37779	0.0187950442644164	0.0121632111859415	0.1208619103	0.0690817339	0.0434517289	0.0114457697	-0.0619690344	0.0659249054	0.064254395	0.0506558921	0.0653353634	-0.065794368	-0.0529212904	-0.0238169284	0.061900191	0.0930603269	0.0618085029	0.0435726974	0.0334655981	-0.0392905192	0.0630358336	-0.2055939331	-0.0497834872	-0.0084116097	-0.0935808957	-0.0341669231	0.1520933565	0.1155500892	-0.0675751692	-0.1015931765	-0.0280363728	-0.0198577304	0.1013962936	0.090505331	0.0229240959	-0.015403686	-0.1104219724	-0.0569115517	-0.0196186311	-0.15021038	0.0235283201	0.1034968791	-0.0084604625	0.0994125973	0.0244012983	-0.0301322484	-0.0080391881	-0.0360911885	-0.0395736951	-0.0508315288	-0.0216344446	-0.0294199345	-0.1013061686	-0.1268120925	0.151028164	0.0404435364	0.0292068042	0.120332307	0.0764866325	-0.0871786466	0.0856583026	-0.0171375975	0.0932749579	0.0648355797	0.0249263815	0.0058034669	0.1423613421	0.1326926248	-0.0548171581	0.0169223393	0.0222829447	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0045752853314269	-1.840478158500036e-05	2.093323586397016e-05	3.3873598519156817e-10	0.0368172552977483	0.0108025257856781	0.0013555102876595	0.0001166945633502	0.0107602744476622	-0.0033727167360382	1.1375218181552171e-05	0.000115783506189	0.0011319930051484	3.599039322459987e-05	1.2814081637049053e-06	1.295308404461324e-09	-3.769413752952033e-05	-5.600617413570319e-05	3.136691541318709e-09	1.4208480040943932e-09	-0.0003429789805035	3.1371862000014426e-08	9.841937253479492e-16	1.1763458106722021e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1525.0476649973737	-1.3987875925538449	2325770.3805139414	1.9566067290825808	2150.2928121371533	-3.261808260219368	10.6393931264353	4623759.177928707	1646.9342690770648	-2.8571602842710035	2712392.486660405	8.163364890015561	1788.9112061016376	1566.7961674203532	0.989217	11.13368	0.0960056005132144	0.0611547724078874	0.1274994256	0.0834015181	-0.0005563513	0.0523597097	-0.140263927	0.0634481681	-0.0330852703	0.0492648996	-0.0270998434	-0.0859128568	0.0842822382	-0.036777486	-0.1383262376	0.1387070834	0.0409322905	-0.0231946038	-0.0492870139	-0.1132866644	0.0549392801	-0.0948161472	-0.0308168862	0.1827006967	0.120055255	-0.1088892398	0.0114019719	0.0456461007	0.0568246514	0.0432374629	-0.0227552949	-0.0498672385	0.1735312315	-0.1018351506	-0.0469120928	-0.0162665199	0.015255079	-0.0179806111	0.0771763613	-0.0071602728	0.0384966953	0.02795028	0.0313380151	-0.0323219929	-0.1905622803	0.0446564255	0.0524892449	-0.0226940776	-0.1138169006	-0.0279786947	-0.0191536776	-0.0260115735	-0.0619147053	-0.0804884466	-0.0500262101	0.1503198058	0.0694081669	0.0086815391	0.1418637661	0.0272084003	-0.0858880812	-0.1199913201	0.0098241073	0.1474969442	-0.1180647541	0.1667861917	-0.0395354568	0.0817170006	0.1156913543	0.0460528756	-0.0115353398	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0044780974953795	-9.718783604740004e-05	2.005335717812415e-05	9.445475475576308e-09	0.0040846754220922	-0.0327325798756561	1.6684573303844093e-05	0.0010714217853162	-0.0399368730795686	-0.0506971475272308	0.0025702007673978	0.0015949538313735	0.0011500011147685	1.800810962010002e-05	1.3225025639687926e-06	3.2429201208953886e-10	1.8903399914282915e-05	5.659753744380325e-05	3.2032812447027107e-09	3.5733852831931127e-10	-0.0001680109220818	0.0001749680584216	3.0613821467859414e-08	2.8227669938776677e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
