global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
1776.9445038098845	0.1702957134514235	3157531.769620157	0.0290006300199293	1997.5505886939263	17.2294016192036	296.8522801558156	3990208.354391452	1940.2668441417604	2.9696047760719466	3764635.426475826	8.818552526069316	1980.607932781793	1235.216688551276	0.8783889999999999	16.386696	0.6116351057302997	0.3276196694617664	0.0050102911	0.0915629592	0.0347941924	-0.0856699623	-0.0970833975	0.1050062129	0.1768361989	-0.1159425971	-0.1277281719	0.0179095108	-0.1697200887	0.1742614482	-0.0197263204	-0.018658645	-0.058072954	-0.0524305829	-0.1158997899	-0.0990672959	-0.1221559924	0.0317423812	-0.1554005742	0.1225587416	0.0673788865	0.1785753975	-0.0879825715	-0.0185399384	0.0780887578	-0.0053329426	0.0891508453	-0.0753010059	-0.075592459	0.093612336	0.0906900485	-0.0943612893	0.1077348389	-0.0065782716	-0.0148004096	-0.1413688346	0.0882788125	-0.0750924516	0.1232094637	0.0637050713	-0.1268036109	0.0592763963	-0.0646846338	0.0384766705	-0.0884518834	0.2373984705	0.0484603802	0.0135451925	-0.0396599557	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0433474232398367	5.587471626709861e-05	0.0018789991015335	3.121983917928774e-09	0.2149701924104903	0.0926592368264636	0.0085857341692626	0.0462121836250032	0.0103618738009174	0.28804973335356	0.082972648885057	0.0001073684286661	0.0037350645014598	0.0038050668592431	1.3950706830065144e-05	1.4478533803310735e-05	-0.000434020539779	-0.0004030258602151	1.883738289500545e-07	1.6242984400220154e-07	0.0002573114127953	0.0004093124972218	6.620916315471327e-08	1.6753672038194605e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1776.1791177914813	-0.7653860184032055	3154812.2584785246	0.5858157571671121	1998.0314268050656	0.4808381111392918	0.231205289124002	3992129.5825006864	1940.190776310411	-0.0760678313495191	3764340.248479995	0.0057863149662188	1980.503675612955	1219.3657548475076	0.809342	15.098597	0.2121010098100061	0.1423347718212804	-0.0820031321	0.0693485482	0.0798065521	-0.0857066528	-0.015372573	0.1532283182	0.1054479272	-0.1191683845	-0.0412909983	0.0985700736	-0.1307189188	0.0874257473	-0.1114140053	-0.1381729433	-0.0376702826	-0.060683846	-0.0737746653	-0.1177532916	-0.0447177233	0.1050267962	-0.1096698893	0.0707312757	0.0157652715	0.1817732075	0.0133385128	0.0478299386	0.0910598445	-0.0741679701	0.0812810555	-0.0314123345	-0.0757739411	0.0673250866	0.0507346263	-0.0757261449	0.2122250246	-0.0662398046	-0.0554333802	-0.0589445066	0.1968050055	-0.0068355344	0.1181665996	0.0196500258	-0.0088729397	-0.1098329422	-0.0481868831	-0.0188376171	-0.0594488664	0.0735874331	-0.0859252645	-0.0247536349	0.0583158666	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0435203710553651	-0.0001729478155283	0.0018940226967966	2.9910946896043576e-08	0.2337867633020351	0.0188165708915447	0.0003540633401165	0.0546562506952417	0.1553778148339404	0.1450159410330229	0.0210296231536931	0.0241422653425702	0.0042801273893828	0.000545062887923	1.8319490469344824e-05	2.97093551790961e-07	-0.0003796755862988	5.434495348020002e-05	1.4415355083133752e-07	2.953373968765104e-09	0.0006198145727903	0.000362503159995	3.841701046432221e-07	1.314085410063606e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1777.9039171981196	1.72479940663834	3160942.338788418	2.9749329931399693	1993.3619203629032	-4.669506442162401	21.804290413396163	3973491.745552881	1935.4678764875543	-4.7228998228565615	3746035.9009152423	22.30578273673854	1975.5629692173725	1225.2553616291973	0.711956	13.281833	0.3070614444482383	0.1676905920240813	-0.0881507969	0.0328462817	0.0546077235	0.0049355053	-0.0470703407	0.0851265717	-0.0233065751	-0.0090743343	0.0760029163	0.129278154	0.021869686	0.0418667445	0.0558407339	-0.0251295124	0.1055929071	0.0275887225	0.1389556115	-0.0212327679	0.0427616842	0.1432820187	0.0557024257	0.0716240033	0.0257166759	-0.0360742355	0.0641649526	0.0483072315	-0.1216080074	-0.068525994	0.0845326596	0.0456796298	0.0262854301	0.008119931	0.0924579673	0.0119803868	0.137149961	-0.0605565732	-0.0235958703	-0.0496203636	0.1108619034	0.1429200723	0.0115069861	0.1096502316	0.1473558221	-0.0330906099	-0.0529074866	-0.0583764467	-0.019861094	-0.1340987444	0.0330454124	-0.0799520158	-0.0267715587	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0187302620893774	0.0247901089659876	0.0003508227179367	0.0006145495025455	0.0895960175620587	-0.1441907457399764	0.0207909711570505	0.0080274463629807	0.0957330847620312	-0.0596447300719091	0.0035574938253509	0.0091648235180542	0.0054330841390304	0.0011529567496476	2.9518403261783708e-05	1.329309266557959e-06	-0.0004338013764795	-5.4125790180700034e-05	1.881836342355089e-07	2.929601162685164e-09	0.0002581799192113	-0.000361634653579	6.66568706839534e-08	1.3077962266920337e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1779.796767702121	1.8928505040014445	3167676.534322918	3.5828830304985217	1993.507478972404	0.1455586095007675	0.0211873087997969	3974072.0687189098	1935.4152744027072	-0.0526020848471944	3745832.2843913054	0.0027669793302714	1974.97526689941	1241.6715307729653	0.636903	11.881676	0.1096157142470794	0.0481924132958783	-0.0454173574	0.0215053545	0.0703682808	0.0263321466	0.0085089257	-0.0061765905	-0.0579960922	-0.0074781785	0.0610948366	0.1427882535	0.0038702243	0.006512726	0.019346218	-0.2094886795	0.0294694535	-0.0703044551	0.1996507409	-0.0105749287	0.0286464454	0.1203610658	0.0404707303	0.0434004979	0.0324745247	0.040963181	0.2237518188	0.0539248141	-0.1777037685	-0.0514215886	0.1102430199	0.0144377517	0.0306766789	0.0087880975	0.0922239809	0.0014663417	0.0892095527	-0.030388289	-0.0182402862	-0.0157415609	0.125694483	0.1894125249	-0.055071286	0.1182194597	0.1005354992	-0.0062827511	0.0746060541	-0.0311550058	0.019986924	-0.1216504275	0.016891095	-0.0375481804	-0.0626231733	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0222478615119143	-0.0035175994225369	0.0004949673418533	1.237350569743194e-05	0.1002970494370032	0.0107010318749444	0.0001145120831885	0.0100594981257686	0.069680359070773	-0.0260527256912582	0.0006787445159439	0.0048553524402318	0.0046280291924065	-0.0008050549466239	2.141865420576676e-05	6.48113467083611e-07	-5.792599353160455e-05	0.0003758753829478	3.355420726623492e-09	1.412823035062271e-07	0.0004641367348063	0.000205956815595	2.1542290859665365e-07	4.241820989003283e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1785.3347079723098	5.537940270188756	3187420.019490573	30.668782436178308	1992.29188389932	-1.2155950730839322	1.4776713817059306	3969226.950651102	1938.9426042423693	3.527329839662116	3759498.422546181	12.442055797770768	1976.123641339998	1254.6367070323442	0.8223829999999999	15.341876	0.0608416657696503	0.0310333160340213	-0.0720474699	-0.0595449699	0.0637463783	0.0676548074	0.0718846626	-0.0547146465	-0.1295124265	-0.0502335542	0.0439909336	0.0341230031	0.079548727	-0.0322618806	0.0582735212	-0.0124050451	-0.0733780638	0.006828993	0.1841067884	-0.0507255536	0.0462346345	0.0085575523	0.1035034283	-0.0458676525	0.0306980057	0.0484488852	0.1241146215	-0.0545595966	-0.1622992257	-0.0511395256	0.0589347362	0.0578529831	0.0593085991	-0.0384050296	0.0898635094	0.0039581496	0.0952469519	-0.0579343882	-0.0223899965	0.0381531047	0.0704724812	0.1796787703	-0.0696160403	0.1617414524	-0.0107256826	-0.0598429805	0.1339896833	-0.0718172602	-0.0021591722	-0.0491475105	0.1255756069	-0.068220299	-0.031920743	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0210551192033818	0.0011927423085324	0.0004433180446686	1.4226342145634334e-06	0.0921517352353333	-0.0081453142016698	6.63461434439252e-05	0.0084919423068829	0.0850872256697812	0.0154068665990082	0.0002373715383996	0.0072398359721802	0.0052220411960897	0.0005940120036832	2.7269714253657947e-05	3.5285026051973013e-07	-0.0001069939614875	-4.906796795589546e-05	1.1447707794788637e-08	2.4076654793207837e-09	0.0003852818532366	-7.88548815697e-05	1.4844210643342897e-07	6.218092347371412e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1792.602828046685	7.268120074375247	3213424.8991209734	52.82556941553644	2009.8199427450857	17.5280588457656	307.23284690062167	4039376.20225586	1941.8950795728103	2.952475330441075	3770956.500069092	8.717110576863135	1979.0576321772423	1266.9494927964838	0.895414	16.704304	0.3170655618194618	0.131187245743007	-0.1164237579	-0.1847990372	0.0531917704	0.0887511391	0.2249366271	-0.0842574085	0.0190620579	-0.0997007827	0.0907775943	-0.0703286969	0.0844551667	-0.07928591	0.0967980242	-0.0099712188	-0.0991879093	0.0260743127	-0.0209621054	-0.1086121635	0.1025491749	-0.0883840479	0.0836017159	-0.1036746212	0.0971175116	0.0106551321	0.0079946388	-0.0165529354	0.0391313469	-0.0831584951	0.0160362198	0.1493028723	0.077971958	-0.0892174387	0.0290366718	-0.0149954993	0.0602579895	-0.0629162205	-0.0327625251	0.124975628	0.0305220278	0.1152920377	0.0115941396	0.1875999136	-0.0473754089	-0.0777694147	0.0801096676	-0.0981143165	-0.0163943588	-0.0116334871	0.1094593474	-0.0611093956	0.0408851393	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.031286952519693	-0.0102318333163111	0.0009788733979695	0.0001046904130127	0.0305755112615315	-0.0615762239738018	0.0037916313588718	0.000934861888904	0.1966348236660451	0.1115475979962638	0.012442866618736	0.0386652538781766	0.0067323295887644	0.0015102883926746	4.532426169175264e-05	2.280971029047927e-06	0.0004712737845926	0.0005782677460801	2.2209898004423237e-07	3.34393586156559e-07	0.0009709238451435	0.0005856419919069	9.426931130682392e-07	3.429765426846816e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1798.8144807762262	6.211652729541129	3235733.5362502444	38.58462963241576	2024.3236399004536	14.503697155367943	210.35723117462825	4097886.199059821	1942.0404768123185	0.1453972395081564	3771521.213577417	0.0211403572565922	1980.653222148905	1294.8638779613602	0.756568	14.114074	0.0870593189623415	0.0562212376234171	-0.0634546344	-0.2454154806	-0.0084968965	0.1468173854	0.2738783097	-0.0641777822	0.0314405829	-0.1145604209	0.066221483	-0.1236796557	0.0962218664	0.0160957757	0.057653308	0.0048492077	-0.0847642505	0.0593335299	0.095020877	-0.1260208997	0.0777641833	-0.1565427298	0.0906053701	-0.039454097	0.0484270747	0.0278698004	-0.0579070631	-0.0623758015	-0.0288652158	-0.0428153192	0.0003613754	0.1077383353	0.1199411195	-0.1103621554	0.0566303509	-0.0160548605	-0.0070603995	-0.1032262672	-0.008452877	0.1980853433	0.0760571677	0.0195196791	0.1056884046	0.1173561419	-0.0777244113	-0.0444005597	0.0633960665	-0.1171127838	-0.0107125252	0.0513955508	0.0903307879	-0.1112932681	0.0691808923	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0440644805057672	-0.0127775279860742	0.0019416784422431	0.0001632652214349	0.0494009920439708	0.0188254807824392	0.0003543987266899	0.0024404580149284	0.1459190545250521	-0.0507157691409929	0.0025720892395624	0.0212923704734851	0.0067433358877433	1.10062989789007e-05	4.5472578894926727e-05	1.2113861721295062e-10	0.0004830360050063	1.17622204137e-05	2.333237821324463e-07	1.3834982906046103e-10	0.0008988815434794	-7.204230166410008e-05	8.079880292079084e-07	5.190093229061198e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1799.2978592388154	0.4833784625891439	3237472.786261384	0.2336547380950444	2022.165885285408	-2.157754615045633	4.655904978750727	4089154.867612118	1940.050227675327	-1.9902491369914517	3763794.885903088	3.961091627295217	1979.0781025794447	1325.9114796535905	0.999039	18.637478	0.256844516534448	0.1525295950399151	0.0714372069	-0.2242200817	-0.0798642239	0.1242007998	0.1534862508	-0.0124518181	0.0093602398	-0.04734192	-0.0441158847	-0.0497625907	0.1051806788	-0.1326950855	-0.0916889432	-0.0868675947	-0.1536786864	-0.1640979752	-0.0525204802	-0.0409425655	-0.0098561814	-0.1034797238	0.11520973	-0.1051892265	-0.052211821	0.1827711949	-0.0404692497	0.0320010462	-0.0328579263	0.0562456563	0.0305709662	0.0054948404	0.13328929	-0.0884507489	0.0873491445	-0.0304361869	-0.1159967982	-0.0104772344	0.0971035711	0.2006362011	0.0666192831	-0.0890665014	0.1285543812	0.0569412692	-0.0638250897	0.0537006381	-0.1032842754	-0.2430710272	0.0593359659	0.1188215369	0.1146830521	-0.1212047205	0.0118693859	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0401787272669054	0.0038857532388618	0.0016143301247883	1.5099078233325e-05	0.062816065008775	0.0134150729648042	0.000179964182651	0.0039458580231866	-0.0114048734801599	-0.157323928005212	0.0247508183229891	0.0001300711390984	0.0052598797720949	-0.0014834561156484	2.766633521689309e-05	2.2006420470546416e-06	0.0003233699225508	-0.0001596660824555	1.0456810681051041e-07	2.549325788668652e-08	0.0009001545918869	1.2730484074999996e-06	8.102782892950715e-07	1.6206522478382849e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1797.196773142619	-2.101086096196468	3229916.241394242	4.414562783630114	2042.838345041583	20.67245975617493	427.3505923706721	4173188.503972233	1941.452138927371	1.401911252043874	3769236.407745664	1.9653551586072224	1985.36899626225	1337.2727516523871	1.025604	19.133053	0.2173889256728381	0.0955791020077062	0.1570932095	-0.1458781002	-0.2223046413	-0.0427015433	0.0347693535	-0.0487546127	0.0451586043	-0.0594468044	-0.131969747	-0.0149113829	0.220022319	-0.1093264247	0.0081688178	0.1031919831	-0.0992587383	-0.0252945594	0.0176122226	-0.0468201849	-0.1572890061	-0.0463637331	0.1926050731	-0.0923886899	-0.0862179863	-0.1044862238	-0.1594755352	-0.1246322411	-0.0436635226	0.1089577595	0.0712870109	-0.0321463205	0.0962065873	-0.0822907336	0.0224435654	-0.0483978577	-0.2221256508	0.0034169631	0.1396827465	0.0732107608	0.0152611277	0.0882925069	-0.0508736433	0.0479939273	-0.1204494838	0.0876498963	-0.2116028149	-0.1549626216	0.0197339263	-0.0608236867	0.0304065182	0.0675606434	-0.0363162615	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0127681875531777	0.0274105397137277	0.0001630266133931	0.0007513376873978	0.0196988689146877	-0.0431171960940873	0.0018590925990159	0.000388045436518	-0.083526504225901	-0.0721216307457411	0.005201529621425	0.0069766769081994	0.0048180174139441	-0.0004418623581507	2.3213291801068595e-05	1.952423435505852e-07	6.575260765395718e-05	-0.0002576173148968	4.323405413295229e-09	6.636668093465908e-08	0.0001048430825489	-0.000795311509338	1.099207195835546e-08	6.325203968854877e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1785.1058748143262	-12.090898328292724	3186602.984296621	146.1898223851118	2034.3970187279483	-8.44132631363459	71.25598993325974	4138771.229809164	1938.7888521416244	-2.66328678574655	3758902.2131886375	7.093096503132189	1981.5611842337223	1289.2090845449986	1.050826	19.603586	0.1849109211830281	0.1223159855666503	0.084700053	-0.0119605192	-0.14633833	-0.1222721118	0.07951881	-0.1839165478	0.0135826365	-0.028101803	-0.0671930496	0.0257177993	0.12361813	-0.075215871	-0.0321845137	-0.0288127184	-0.0126597552	0.1772071036	0.1129845553	-0.0191608301	-0.1037227196	-0.0014107823	0.094463507	-0.0882060681	-0.0765466968	-0.150466888	0.0534515694	-0.1727725889	0.0216645213	0.048278337	0.1104836803	-0.0573288719	0.0710608984	-0.0775716008	-0.0215251075	-0.0996205549	-0.1914974966	-0.0131504203	0.0684920944	0.1123025025	-0.055354663	0.0148732388	-0.1542739845	0.0140675892	-0.1422890532	0.0035698142	-0.156574022	-0.0539684693	-0.0311042072	-0.0921150196	0.0358708018	0.0900570657	-0.2311780916	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0214241685356881	-0.0086559809825103	0.0004589949974455	7.492600676958167e-05	0.0193371625262273	-0.0003617063884603	1.3083151145306513e-07	0.0003739258545657	0.0220068498027785	0.1055333540286795	0.0111372888125426	0.000484301438242	0.0042961078504724	-0.0005219095634716	1.8456542662890587e-05	2.723895924432204e-07	-0.0003166966047272	-0.0003824492123811	1.0029673944573637e-07	1.462674000509675e-07	0.0006076819023636	0.0005028388198147	3.692772944602439e-07	2.528468787126403e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1775.561790917237	-9.544083897089196	3152619.673365226	91.08953743467728	2007.53355437248	-26.86346435546829	721.6457171775156	4030190.971931403	1934.724760969295	-4.064091172329427	3743159.900707696	16.516837057005972	1976.469879022273	1239.409419572686	1.012465	18.887939	0.5028534994705927	0.3626651429928443	0.0033039131	0.05627031	-0.0062430946	-0.2073570151	0.0428276102	-0.1288944221	-0.0180017853	0.0098299885	-0.0277634655	0.1102971791	-0.0276460062	0.1096253479	0.0511444791	-0.0209121502	-0.0823470128	0.2693374055	-0.1020889873	0.0054412726	-0.0386075911	0.1193458997	-0.0263760711	0.044113453	0.0265581319	-0.0475885172	-0.0353044349	-0.1798796306	0.1841172899	-0.051532074	0.1224526314	-0.0854364582	-0.093192626	-0.0259240625	-0.0711790994	-0.218107787	-0.1041841799	0.1056237437	-0.0087984732	0.1374002702	0.021267812	-0.2816244127	-0.182237483	-0.1413611416	0.0113842397	-0.0178397109	0.0205557893	-0.0091313711	-0.0638715106	-0.1082694846	0.0507020093	0.0842695059	0.1018054104	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.0035064773449846	0.0179176911907034	1.229538337089025e-05	0.0003210436576054	0.0434025106761879	0.0240653481499606	0.0005791409815788	0.0018837779329966	0.2423039058948148	0.2202970560920363	0.0485307929228177	0.0587111828118832	2.1018656134553788e-05	-0.0042750891943378	4.4178390570261556e-10	1.8276387619544212e-05	-0.0001759977735591	0.0001406988311681	3.0975216297760245e-08	1.9796161092069513e-08	0.0002120018471117	-0.0003956800552519	4.494478317877263e-08	1.5656270612414664e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1770.8202466657438	-4.741544251493224	3135804.3460013256	22.48224188886844	1985.1153572328628	-22.418197139617178	502.5755629907398	3940682.981521757	1933.049407107331	-1.675353861963913	3736680.010318004	2.806810562797398	1973.1323499959824	1216.189042953856	0.711544	13.274141	0.1777194542936016	0.0887609939487983	-0.0209082398	0.1153962991	0.05330718	-0.1577271301	-0.1172010363	0.0223636384	-0.0154612427	0.0190613875	0.0057720663	0.2019948965	0.0089723228	0.0909862112	0.0137831671	0.0466177552	-0.0583066489	0.1940858523	-0.0757403075	0.0126840415	-0.017678978	0.2170871009	0.0234391138	0.0772443283	0.0285734094	-0.034387815	-0.0467616515	-0.1045226117	0.109928246	-0.0769753765	0.1565796035	-0.0876789359	-0.1020239853	0.0207889027	-0.0251785481	-0.1769783672	0.0132875703	0.1576021166	-0.0393111048	0.0468387788	0.0778400935	-0.2542744116	-0.1504867132	-0.1510136348	0.0635078709	0.0031205704	0.0259382437	-0.0513008286	-0.055499736	-0.0104817376	0.0358039837	-0.0355387793	0.0839891265	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0158444020733838	-0.0123379247283991	0.000251045077063	0.0001522243866036	0.1042000699835625	0.0607975593073746	0.0036963432177337	0.0108576545845793	0.2620582416102053	0.0197543357153905	0.0003902337795563	0.0686745219958327	0.0009191743139655	0.0008981556578309	8.448814194539476e-07	8.066835856937399e-07	-0.0005241955400612	-0.000348197766502	2.747809642200531e-07	1.212416845970509e-07	0.0006622411136274	0.0004502392665157	4.385632925784589e-07	2.0271539711259554e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1771.6451052118807	0.8248585461369657	3138726.378821216	0.6803916211351888	1988.8423387096773	3.726981476814444	13.890390928517975	3955493.8482441786	1937.774126771439	4.724719664107852	3754968.566384813	22.32297590440741	1977.285907812623	1201.0808874487402	0.700782	13.07336	0.4940628228104326	0.3231696825034612	-0.0232758141	0.1407711085	0.0140286981	-0.0741137593	-0.15504598	0.0781097828	0.0812726158	-0.061588364	-0.0548016896	0.0705394735	0.0238640848	0.110402579	-0.0845285321	-0.0106927519	-0.1476491038	0.0956186498	0.0430418415	-0.0540694596	-0.0722112558	0.0755068988	0.0406432989	0.0855198514	-0.0027497079	0.0965173888	0.0239907277	-0.154173018	0.0001612711	-0.0394946467	0.1774655926	-0.0721577385	-0.0384678191	0.0628925593	0.0592443545	0.0215098841	0.0584276376	0.0668462461	-0.0427085493	-0.0891423559	-0.0341259835	-0.1702733832	-0.0091926347	-0.0232594754	0.0339702492	0.0650795857	-0.0015087179	0.1188658406	-0.0656045766	-0.056626965	0.0187644234	0.0479688425	-0.0443666183	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0053410262251247	0.0211854282985085	2.85265611374698e-05	0.0004488223721912	0.1731683875371743	0.0689683175536118	0.0047566288261758	0.0299872904422249	0.063515046258388	-0.1985431953518173	0.0394194004205098	0.0040341611012051	0.0042725249621665	0.003353350648201	1.825446955233585e-05	1.1244960569790069e-05	-0.0003257738491815	0.0001984216908796	1.061286008105307e-07	3.937116741155921e-08	0.0001066958205782	-0.0005555452930492	1.1383998128855449e-08	3.086305726291215e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1772.2729930630328	0.6278878511520816	3140951.5619406006	0.3942431536243785	1996.3247172694053	7.482378559727977	55.98598891107691	3985312.3767807703	1939.0430832973743	1.2689565259354367	3759888.078883388	1.6102506647141328	1979.454428210767	1210.9527545944154	0.539014	10.055513	0.0914549100438975	0.0420647089001195	-0.0085301906	0.1415899347	0.0013221124	-0.094479126	-0.1444709845	0.1210884088	0.1231581331	-0.129397851	-0.1022959157	0.1220073919	-0.0401253697	0.1551925694	-0.0778824505	-0.0818659298	-0.018186763	0.0516345712	-0.1500374135	-0.1112798829	-0.1315877537	0.1228463546	-0.0173495016	0.1195960161	0.0226712428	0.0953265758	0.0431516957	-0.0335168754	0.167667778	-0.0415496816	0.1903642453	-0.0636953019	0.0045664999	0.0412728492	0.0448931157	0.0345934386	0.0368385948	0.0560816557	-0.0160233191	-0.0903644429	-0.0399648198	-0.089563299	-0.0390455682	-0.002326719	0.1081508113	0.0457521998	-0.0028997021	0.0871289945	-0.0325120431	-0.0821543716	0.0178223789	-0.0129532883	-0.0738048098	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	-0.0215213631667836	-0.0268623893919082	0.0004631690725565	0.0007215879638425	0.1415594237676742	-0.0316089637695001	0.0009991265905815	0.0200390704574359	0.0651173524496471	0.0016023061912591	2.567385130547255e-06	0.0042402695900515	0.0046245856695377	0.0003520607073712	2.138679261489346e-05	1.239467416747099e-07	-0.0003601982198173	-3.442437063580001e-05	1.2974275755955197e-07	1.1850372936709302e-09	0.0003478357563958	0.0002411399358176	1.2098971342743833e-07	5.814846864611625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1774.791708050489	2.5187149874561783	3149885.606964772	6.343925188036376	1996.156421685988	-0.168295583417148	0.0283234033977182	3984640.459838208	1937.52500894236	-1.518074355014278	3754003.160277093	2.304549747352016	1978.1281637837164	1214.3253746944597	0.556079	10.373882	0.0547536891000494	0.0300820131436689	-0.0460439843	0.1044808415	0.0155206353	-0.084835787	-0.1180889661	0.0997343924	0.1402676163	-0.0898958263	-0.0787003693	0.1357326833	0.0327882429	0.0691659816	-0.0433897548	-0.0209592827	0.0483684115	-0.0358610121	-0.1488723745	-0.0829839786	-0.1011988948	0.1308130071	0.0492824912	0.0815602251	0.0214748654	0.041963523	-0.0117113985	0.0513559781	0.0789958347	-0.0578354592	0.1826678661	-0.0203513789	0.0101913596	0.0373612567	0.0467354322	0.0718271265	0.0334777566	0.0352853499	-0.0280774605	-0.1166184534	-0.0408261699	-0.0507512227	0.0007502989	0.0132762206	0.1611567979	0.01181122	0.0227161549	0.0652963662	-0.045451119	-0.0277973256	-0.0455054887	0.0038921131	-0.0050583417	-0.0509612127	-0.0888661936	0.1211199807	-0.0067565429	-0.0215262304232055	-4.867256421899752e-06	0.0004633785962329	2.3690185076524373e-11	0.1149864871023993	-0.0265729366652748	0.0007061209630167	0.0132218922161502	0.0679647676739847	0.0028474152243375	8.107773459789523e-06	0.0046192096449787	0.0049581120113994	0.0003335263418617	2.458287471758301e-05	1.1123982071564773e-07	-0.0003592132477046	9.849721127000051e-07	1.290341573264863e-07	9.70170062796712e-13	0.0005198938415017	0.0001720580851059	2.702896064313948e-07	2.9603984650309138e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
